,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
1,0.0,0.0,1.0,0.0,https://t.co/IJI9LjFcqX,"37.2245382, -95.7062764",37.2245382,-95.7062764,apple,Wed Oct 24 03:37:18 +0000 2018,1054939867132641285,UPTOWN
2,0.0,0.0,1.0,0.0,"RT @BleacherReport: ""Odell, we traded Eli...

...Apple"" https://t.co/w3LudLdcfq","25.6866142, -100.3161126",25.6866142,-100.3161126,apple,Wed Oct 24 03:37:18 +0000 2018,1054939864829968384,"Monterrey, Nuevo León"
4,0.296,0.107,0.741,0.152,RT @TeaPainUSA: Trump seeks to wreck another great American institution with his tariffs and tweets: Harley Davidson.  Is apple pie and Che…,"29.7604267, -95.3698028",29.7604267,-95.3698028,apple,Wed Oct 24 03:37:17 +0000 2018,1054939861868863488,"Houston, TX"
6,0.3016,0.0,0.854,0.146,"ADIVINANDO, HeadsUp! en Español GRATIS, #1 en mas de 70 Paises eocodes IOs https://t.co/wpOaAOsxSA","18.220833, -66.590149",18.220833,-66.590149,apple,Wed Oct 24 03:37:16 +0000 2018,1054939856315441152,Puerto Rico
9,0.0,0.0,1.0,0.0,@WilliamHop82 @Apple Why you say that billy,"42.8142432, -73.9395687",42.8142432,-73.9395687,apple,Wed Oct 24 03:37:15 +0000 2018,1054939853517979649,"Schenectady, NY"
11,0.0,0.0,1.0,0.0,@Ausley_Styles https://t.co/anEilTxUEn,"34.8959008, -82.2172338",34.8959008,-82.2172338,apple,Wed Oct 24 03:37:15 +0000 2018,1054939851580153856,gsp | woo-ah!
14,0.0,0.0,1.0,0.0,Bluetoothのイヤホン欲しいけどワイヤレスだとすぐに無くしそう…と思って買えなかったんだけど家にいる時だけつけるという手もあるな？Appleのワイヤレスってマイクついてるのかな？マイク付きのワイヤレスでおすすめあったら教えてください🙏🏻,"35.6894875, 139.6917064",35.6894875,139.6917064,apple,Wed Oct 24 03:37:14 +0000 2018,1054939850053308417,東京都
15,0.0,0.0,1.0,0.0,RT @slckrikk: apple music is trash at shuffling,"40.559144, -80.0391739",40.559144,-80.0391739,apple,Wed Oct 24 03:37:14 +0000 2018,1054939850019889152,in the moment 
17,0.0,0.0,1.0,0.0,"プレゼント企画！
Apple MacBook Pro 15 インチ Retina Core i7 SSD 512GB

↓参加方法↓
RTとフォロー！

当選者にはDMします
※住所氏名を教えても良い方
当選したら画像付きのツイー… https://t.co/ct6rmHcg9b","33.4151843, -111.8314724",33.4151843,-111.8314724,apple,Wed Oct 24 03:37:14 +0000 2018,1054939849361424384,"Mesa, Arizona"
22,-0.6705,0.478,0.522,0.0,Of all the weapons you fight with..... https://t.co/aSb6fbgXP6,"37.8271784, -122.2913078",37.8271784,-122.2913078,apple,Wed Oct 24 03:37:13 +0000 2018,1054939843111735296,Bay Area Ca.
