,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
2,0.5574,0.0,0.739,0.261,"RT @shattawalegh: God speaks ... He gave me this one for days like this 
https://t.co/rZlqVdgVXM","5.6037168, -0.1869644",5.6037168,-0.1869644,apple,Wed Oct 24 03:42:10 +0000 2018,1054941090036490240,"Accra, Ghana"
4,0.0,0.0,1.0,0.0,💸💸💸💸 https://t.co/PCDi3z2y2G,"34.0522342, -118.2436849",34.0522342,-118.2436849,apple,Wed Oct 24 03:42:08 +0000 2018,1054941082952204288,"P.O Box 88664 Los Angeles, CA "
7,0.0,0.0,1.0,0.0,@wans_world3 https://t.co/W4aFDwXmh8 let me know what you rock with.,"36.1679243, -95.95489549999999",36.1679243,-95.95489549999999,apple,Wed Oct 24 03:42:08 +0000 2018,1054941081274671104,Indian Territory (OKC/Tulsa)
8,0.0,0.0,1.0,0.0,RT @_Terr4nce: https://t.co/O5M80irqQd,"39.2903848, -76.6121893",39.2903848,-76.6121893,apple,Wed Oct 24 03:42:08 +0000 2018,1054941081232723968,"Baltimore, MD"
12,0.0,0.0,1.0,0.0,"RT @ZAKtalksTECH: 🚨NEW VIDEO ALERT!🚨
🍏iPhone XR, You Choose?!🍏

https://t.co/LdrBwjJ02W

⚡RTs are appreciated!🙏

#iPhoneXR #Apple #AppleiPh…","33.954737, -118.2120161",33.954737,-118.2120161,apple,Wed Oct 24 03:42:07 +0000 2018,1054941078074253312,south gate
14,0.0,0.0,1.0,0.0,https://t.co/6ZXQ9gww53,"33.8648262, -84.4643744",33.8648262,-84.4643744,apple,Wed Oct 24 03:42:07 +0000 2018,1054941076061147139,"Vinings, GA"
15,0.5719,0.0,0.73,0.27,Happy birthday to an icon of consumer electronics. https://t.co/a5JG93wFh0 #apple #ipod,"1.352083, 103.819836",1.352083,103.819836,apple,Wed Oct 24 03:42:06 +0000 2018,1054941075587051521,Singapore
16,-0.6597,0.351,0.649,0.0,How to Block Spam Messages on iPhone #AppleiPhone #iPhone #Apple #Spam https://t.co/ibA5oEI5Wg,"17.385044, 78.486671",17.385044,78.486671,apple,Wed Oct 24 03:42:06 +0000 2018,1054941071812190208,"Hyderabad, India"
18,0.34,0.0,0.893,0.107,"RT @KnickFilmSchool: 🚨 ANNOUNCEMENT 🚨 

We are excited to launch the Knicks Film School Podcast hosted by @JCMacriNBA 

He will be joined a…","40.6781784, -73.9441579",40.6781784,-73.9441579,apple,Wed Oct 24 03:42:05 +0000 2018,1054941069857734656,"Brooklyn, NY"
19,0.0,0.0,1.0,0.0,"RT @btsworIdwide: ✨#BTS New Records✨
RM Artist 
#4 Gobal Artist Ranking

RM ""mono"" album
#1 iTunes 88/94 Countries
#1 U.S iTunes
#1 WW iTun…","29.7604267, -95.3698028",29.7604267,-95.3698028,apple,Wed Oct 24 03:42:05 +0000 2018,1054941069127901184,"Houston, TX"
