,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
2,-0.6486,0.268,0.67,0.062,@BilyeuRachel Lmaoooooooooooooooooooooo plz get out of my mentions with your ignorant ass allegations I came and sp… https://t.co/ug4QcEWHeU,"36.18177379999999, -95.85953190000001",36.18177379999999,-95.85953190000001,football,Fri Oct 26 04:50:15 +0000 2018,1055682998480371713,270
3,0.3182,0.0,0.874,0.126,@surveilz @kenahodson @MarinaHyde @AGMacDougall Specially the type of word that “goes round” even before truth has… https://t.co/jcosqKnjnD,"51.5073509, -0.1277583",51.5073509,-0.1277583,football,Fri Oct 26 04:50:14 +0000 2018,1055682996823572481,West London
6,0.0,0.0,1.0,0.0,RT @659Sportz: Texas High School Football&gt;&gt;&gt; https://t.co/OGR55i3AUz,"32.7766642, -96.79698789999999",32.7766642,-96.79698789999999,football,Fri Oct 26 04:50:12 +0000 2018,1055682989038940162,"Dallas, TX"
7,-0.3182,0.091,0.909,0.0,RT @ShepherdK12: I believe it. We had 3 during the football season. One of the reasons is lack of weight room time and one sport athletes.…,"46.8796822, -110.3625658",46.8796822,-110.3625658,football,Fri Oct 26 04:50:12 +0000 2018,1055682987612758016,Montana
9,0.0,0.0,1.0,0.0,ASSE : méfiance chez le promu nîmois ! | Activ radio #teamASSE https://t.co/zj0eEUOExt,"45.439695, 4.3871779",45.439695,4.3871779,football,Fri Oct 26 04:50:10 +0000 2018,1055682978301558784,"Saint-Etienne, France"
10,0.2023,0.106,0.752,0.142,"RT @SaffronBengal: Yesterday,  Indian U-19 girls football team humiliated Pakistan in AFC U19 Women’s Championships with a scoreline of 18-…","10.7867303, 76.6547932",10.7867303,76.6547932,football,Fri Oct 26 04:50:09 +0000 2018,1055682973687672832,"Palakkad, Kerala"
11,0.5994,0.0,0.804,0.196,RT @Nawazraski: @adeel_azhar congratulations Pakistan U15 football team beat the Indian U15 football team Pak 2 V 1 IND https://t.co/DPhktI…,"30.375321, 69.34511599999999",30.375321,69.34511599999999,football,Fri Oct 26 04:50:08 +0000 2018,1055682972005867520,Pakistan
13,-0.4404,0.225,0.775,0.0,Siegel football looks to future after being denied playoff berth https://t.co/mrJDhs9hoM,"35.8456213, -86.39027",35.8456213,-86.39027,football,Fri Oct 26 04:50:05 +0000 2018,1055682959469096960,"Murfreesboro, TN"
14,0.5719,0.0,0.812,0.188,RT @YouReachedJake: Next step is finding a woman who makes me as happy as flag football does... https://t.co/MxlwpqudGX,"38.9896967, -76.93776",38.9896967,-76.93776,football,Fri Oct 26 04:50:04 +0000 2018,1055682954284933120,"College Park, MD"
15,0.4939,0.0,0.873,0.127,"RT @TomSandersonSP: Uruguayan friend here in São Paulo sent me this. As national team captain Diego Godin touched on, when he mentioned rou…","35.3732921, -119.0187125",35.3732921,-119.0187125,football,Fri Oct 26 04:50:04 +0000 2018,1055682952288333825,"Bakersfield, California"
16,0.0,0.0,1.0,0.0,@Kooopaa Ummm hello? Do u even watch football sir,"25.7616798, -80.1917902",25.7616798,-80.1917902,football,Fri Oct 26 04:50:03 +0000 2018,1055682948916219904,"Miami, FL"
17,0.0,0.0,1.0,0.0,@Hokie4lifee @VT_Football You can not accurately grade a coach until his second or third recruiting class has gradu… https://t.co/wRT9HoGytO,"38.4834568, -78.84974849999999",38.4834568,-78.84974849999999,football,Fri Oct 26 04:50:02 +0000 2018,1055682944768110592,Shenandoah Valley Va 
18,0.2481,0.094,0.769,0.136,"RT @DCLFCFans: FOLLOW US
24 posts in the last 2 days.... No better place to get your Derby football fix! https://t.co/Rs5AOEPsry","55.378051, -3.435973",55.378051,-3.435973,football,Fri Oct 26 04:50:01 +0000 2018,1055682941043515392,United Kingdom
