,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
1,0.0,0.0,1.0,0.0,"@donlemon Later on Lou Dobbs, Hannity, and Carlson:
""Soros paid this guy to decorate his van... Probably bought the… https://t.co/4hxNFkbOf1","35.7795897, -78.6381787",35.7795897,-78.6381787,trump,Fri Oct 26 16:53:35 +0000 2018,1055865034763657217,"Raleigh, NC"
3,-0.4939,0.167,0.833,0.0,Trump and Republicans settle on fear — and falsehoods — as a midterm strategy - The Washington Post.   Vote blue  https://t.co/MmRRxMrEMA,"36.1699412, -115.1398296",36.1699412,-115.1398296,trump,Fri Oct 26 16:53:35 +0000 2018,1055865034423787521,Las Vegas
4,0.0,0.0,1.0,0.0,"RT @drvox: The guy was hardcore MAGA who went to Trump rallies, posted Trump memes on social media, and plastered his van with Trump paraph…","40.0583238, -74.4056612",40.0583238,-74.4056612,trump,Fri Oct 26 16:53:35 +0000 2018,1055865034352615426,USA-NJ
5,0.8036,0.099,0.573,0.329,"RT @MikeH5856: Everybody can relax now! A white guy was arrested for mailing bombs to Democrats, so this definitely was not terrorism. He's…","36.778261, -119.4179324",36.778261,-119.4179324,trump,Fri Oct 26 16:53:35 +0000 2018,1055865034335756288,Californian In Exile
8,0.0,0.0,1.0,0.0,@ProudResister @tpgb33 @realDonaldTrump Trump breeds psycho's,"28.6277767, -81.36312439999999",28.6277767,-81.36312439999999,trump,Fri Oct 26 16:53:35 +0000 2018,1055865033958309889,"Maitland, FL"
9,0.0,0.0,1.0,0.0,"RT @ROHLL5: Friday Express III

.@JMK5201
@MarkExDemocrat
@SSGRappelMaster
@girl4_trump
@BeachGatorFL
@kathym4321
@ryteouswretch
@TMURPH88…","43.1938516, -71.5723953",43.1938516,-71.5723953,trump,Fri Oct 26 16:53:35 +0000 2018,1055865033953923072,"New Hampshire, USA"
11,0.0,0.0,1.0,0.0,RT @CoryBortree: @PrisonPlanet $50 of Trump stickers is not proof of motive. And the fact that the left has to hold on to that is hilarious…,"39.2903848, -76.6121893",39.2903848,-76.6121893,trump,Fri Oct 26 16:53:35 +0000 2018,1055865033761177601,"Baltimore, MD"
12,0.0,0.0,1.0,0.0,President Trump claims his poll numbers among African-Americans went up 26 points after his Kanye summit. The two m… https://t.co/I7BiruNMsU,"38.9071923, -77.0368707",38.9071923,-77.0368707,trump,Fri Oct 26 16:53:35 +0000 2018,1055865033731858432,"Washington, DC"
14,0.0,0.0,1.0,0.0,RT @EABekaroglu: Kaşıkçı cinayetinin Amerikan siyasetindeki karşılıklarını yazdım  https://t.co/oZQIREkLLM,"38.963745, 35.243322",38.963745,35.243322,trump,Fri Oct 26 16:53:35 +0000 2018,1055865033647890432,Turkey
16,-0.8126,0.307,0.693,0.0,"RT @EdKrassen: Details on Bombing suspect arrested in Plantation Florida, Cesar Sayoc Jr.

Cesar Altieri Sayoc Jr.

He has been arrested in…","39.5500507, -105.7820674",39.5500507,-105.7820674,trump,Fri Oct 26 16:53:35 +0000 2018,1055865033392078850,"Colorado, USA"
