,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,-0.25,0.08,0.92,0.0,RT @robreiner: A fish stinks from the head. Nov.6 Trump is on the ballot. Climate change is on the ballot. Pre-existing conditions are on t…,"37.8393332, -84.2700179",37.8393332,-84.2700179,trump,Fri Oct 26 16:58:19 +0000 2018,1055866222779293699,"Kentucky, USA"
1,0.0,0.0,1.0,0.0,REPORT: Trump On Verge Of Taking ‘Extraordinary’ Action Against Migrant Caravan https://t.co/oOh3HGYNaC via @ILMForg,"27.6648274, -81.5157535",27.6648274,-81.5157535,trump,Fri Oct 26 16:58:19 +0000 2018,1055866222762450944,"Florida, USA"
2,0.4939,0.0,0.856,0.144,"#Imscreaming wake up and save the children. 
Kids are dying in Yemen at Saudi Arabia's hands using American weapons… https://t.co/BGvoQcY3B0","33.1433723, -117.1661449",33.1433723,-117.1661449,trump,Fri Oct 26 16:58:19 +0000 2018,1055866222623973383,San Marcos California
3,0.5574,0.0,0.813,0.187,"RT @TravisAllen02: BREAKING: The #MAGAbomber has been identified as 56 year old Trump supporter Cesar Sayoc.

Retweet and like to spread th…","36.1699412, -115.1398296",36.1699412,-115.1398296,trump,Fri Oct 26 16:58:19 +0000 2018,1055866222418358272,"Las Vegas, NV"
4,0.2263,0.124,0.677,0.199,RT @musclem84621233: This Guy that was arrested is one of Trump creation let’s hope that this is the only one,"26.3683064, -80.1289321",26.3683064,-80.1289321,trump,Fri Oct 26 16:58:19 +0000 2018,1055866222380756993,"Boca Raton, FL"
7,0.3801,0.235,0.479,0.286,"RT @benshapiro: Today's media narrative: A perfectly sane, rational human being went UTTERLY MAD thanks to Trump!!1!
Reality: Crazy people…","34.9831309, -85.2860676",34.9831309,-85.2860676,trump,Fri Oct 26 16:58:19 +0000 2018,1055866222275895297,"Rossville, GA"
8,0.2732,0.0,0.741,0.259,I guessed Florida and Trump supporter.  Didn’t everyone?,"36.1616262, -86.7765944",36.1616262,-86.7765944,trump,Fri Oct 26 16:58:19 +0000 2018,1055866222083035136,Crazy Town 
9,0.4939,0.0,0.856,0.144,While President Trump didn't make or mail the bombs himself he inspired and consigned the hostity toward these peop… https://t.co/BRyXX7TnUC,"33.1506744, -96.82361159999999",33.1506744,-96.82361159999999,trump,Fri Oct 26 16:58:19 +0000 2018,1055866222007349249,"Frisco, TX"
13,-0.9136,0.428,0.572,0.0,RT @foxandfriends: “This is fear tactics being used to cause chaos and confusion” -@DiamondandSilk slam left for blaming President Trump fo…,"37.9642529, -91.8318334",37.9642529,-91.8318334,trump,Fri Oct 26 16:58:18 +0000 2018,1055866221881507846,Missouri
14,0.4404,0.0,0.847,0.153,I don't either. Look at other hispanic Trump supporters. That pattern doesn't exist here. It rather extreme. https://t.co/00hjOK4pyH,"35.5174913, -86.5804473",35.5174913,-86.5804473,trump,Fri Oct 26 16:58:18 +0000 2018,1055866221818769413,"Tennessee, USA"
15,-0.8126,0.344,0.656,0.0,"RT @larryelder: Did media blame @BernieSanders for his lunatic supporter/Trump hater who shot up the republican baseball field?

https://t.…","27.950575, -82.4571776",27.950575,-82.4571776,trump,Fri Oct 26 16:58:18 +0000 2018,1055866221726494721,"Tampa, FL"
