,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.4215,0.0,0.859,0.141,Manchester United news and transfers LIVE Alexis Sanchez 'looking at PSG move' and Anthony Martial contract updates https://t.co/Qyxg0IDx2y,"53.586808, -2.6659639",53.586808,-2.6659639,football,Fri Oct 26 04:47:16 +0000 2018,1055682247297286144,"Standish, England"
2,0.0,0.0,1.0,0.0,"RT @xaviermartinezg: El mosaic del clàssic hauria de ser ""Freedom""
En canvi serà ""We color football""
Esborreu el ""més que un club"", indigne…","41.0161996, 0.5145594",41.0161996,0.5145594,football,Fri Oct 26 04:47:15 +0000 2018,1055682245816672256,"El Pinell de Brai, Catalunya"
3,-0.5106,0.121,0.879,0.0,"RT @KRGVSports: Will anyone in the #RGV beat the Vela SaberCats this year? So far, 8 teams have tried and all have failed. Vela stayed unde…","31.9685988, -99.9018131",31.9685988,-99.9018131,football,Fri Oct 26 04:47:14 +0000 2018,1055682241148399616,"Texas, USA"
4,0.0,0.0,1.0,0.0,"A lot of attention on football tonight, but @EastRockFamily volleyball is moving on to the Shenandoah District titl… https://t.co/7PVPlQz9lL","38.4495688, -78.8689155",38.4495688,-78.8689155,football,Fri Oct 26 04:47:14 +0000 2018,1055682240208867330,"Harrisonburg, Virginia"
5,0.9098,0.0,0.566,0.434,"RT @CaravanFootball: Congratulations to Mount Carmel Football Head Coach Jordan Lynch...2018 CCL Green Tony Lawless Award Winner!

#WeAreMC…","41.9528341, -87.7757578",41.9528341,-87.7757578,football,Fri Oct 26 04:47:14 +0000 2018,1055682239428739072,"The 🎱, Chicago "
7,0.296,0.0,0.804,0.196,RT @joef429: Prospect football on friday #rtt #startgerdy #watchusrise https://t.co/3sgGsUgEV2,"42.0664167, -87.9372908",42.0664167,-87.9372908,football,Fri Oct 26 04:47:13 +0000 2018,1055682236819951618,"Mount Prospect, IL"
8,0.6115,0.0,0.834,0.166,RT @bliles14: Very thankful for @rfreeman42. Went to him about 3 years ago about starting some social media for his #FastHardSmart football…,"30.080174, -94.1265562",30.080174,-94.1265562,football,Fri Oct 26 04:47:12 +0000 2018,1055682233569292288,"Beaumont, TX"
9,0.783,0.146,0.435,0.418,@TheWestbrookEra Wow guess it’s a good thing football season is still here! Pathetic!! Glad I couldn’t watch,"31.9685988, -99.9018131",31.9685988,-99.9018131,football,Fri Oct 26 04:47:12 +0000 2018,1055682231757348864,Texas
10,-0.6908,0.183,0.817,0.0,RT @brycetache: I don’t know who the terrorist is. But I know it’s not a family seeking asylum. I know it’s not a DREAMer. I know it’s not…,"43.0422845, -76.13981369999999",43.0422845,-76.13981369999999,football,Fri Oct 26 04:47:12 +0000 2018,1055682231052722176,Upstate New York
12,0.4215,0.0,0.797,0.203,"Down to 10-men, NorthEast United FC hold Jamshedpur FC to a draw - https://t.co/EswORHap0H","10.8505159, 76.2710833",10.8505159,76.2710833,football,Fri Oct 26 04:47:11 +0000 2018,1055682227479175168,"Kerala, India"
15,0.34,0.0,0.789,0.211,RT @JReidNFL: Thursday Night Football explained in one play.  https://t.co/kSYRH1yfUU,"32.2226066, -110.9747108",32.2226066,-110.9747108,football,Fri Oct 26 04:47:10 +0000 2018,1055682223033085953,"Tucson, AZ"
19,0.34,0.0,0.789,0.211,RT @JReidNFL: Thursday Night Football explained in one play.  https://t.co/kSYRH1yfUU,"38.7651145, -76.8983059",38.7651145,-76.8983059,football,Fri Oct 26 04:47:09 +0000 2018,1055682217949777920,"Clinton, MD"
21,0.6523,0.191,0.48,0.329,RT @SheaSerrano: HAS YOUR FOOTBALL TEAM LOST IN THE LAST FIVE WEEKS LOL WHAT'S THAT LIKE I HAVE NO IDEA LOL,"31.9685988, -99.9018131",31.9685988,-99.9018131,football,Fri Oct 26 04:47:07 +0000 2018,1055682213084315648,"Texas, USA"
22,0.5859,0.0,0.833,0.167,"Dolphins vs. Texans final score, takeaways: Deshaun Watson throws five TDs in blowout win The Houston Texans had wo… https://t.co/h0Yb8cbNFy","36.249758, -95.266826",36.249758,-95.266826,football,Fri Oct 26 04:47:07 +0000 2018,1055682211809243136,Worldwide
23,0.5859,0.0,0.847,0.153,"RT @BDunnsports: HS football final
Socastee 20, St. James 28
First Class 5A Region 6 win in school history for St. James
@EndZoneWPDE","33.5510021, -79.0414261",33.5510021,-79.0414261,football,Fri Oct 26 04:47:07 +0000 2018,1055682210093764608,"Murrells Inlet, SC"
