,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
1,-0.7003,0.234,0.766,0.0,RT @factcheckdotorg: Trump repeats his assertion that a proposed wall along the U.S.-Mexico border will stop the flow of illegal drugs comi…,"41.8780025, -93.097702",41.8780025,-93.097702,trump,Fri Oct 26 18:53:37 +0000 2018,1055895239314022402,"Iowa, USA"
2,-0.4939,0.198,0.802,0.0,"RT @washingtonpost: Trump blasts CNN in 3 a.m. tweet for ""blaming me"" for bombs https://t.co/j3jba7EpBT","36.778261, -119.4179324",36.778261,-119.4179324,trump,Fri Oct 26 18:53:37 +0000 2018,1055895239292932096,"California, USA"
3,-0.7494,0.262,0.738,0.0,"RT @ChatByCC: @realDonaldTrump “Packages and devices”

America, they were NOT BOMBS!

Will the fake new CORRECT their error?

Nooooo! They…","38.8375215, -120.8958242",38.8375215,-120.8958242,trump,Fri Oct 26 18:53:37 +0000 2018,1055895239095914497,Northern California 
4,-0.6705,0.224,0.776,0.0,"RT @Jordanfabian: Trump hits ""globalists"" at WH event after call for unity in wake of bomb-scare suspects arrested. Several audience member…","53.4807593, -2.2426305",53.4807593,-2.2426305,trump,Fri Oct 26 18:53:37 +0000 2018,1055895239024693248,"Manchester, England"
5,0.4767,0.128,0.576,0.296,"@WhiteAwake1 @hardrock2016 Trump’s own Justice Department arrested him. But sure, Canadian white supremacist account founded nine days ago.","37.09024, -95.712891",37.09024,-95.712891,trump,Fri Oct 26 18:53:37 +0000 2018,1055895238751936512,USA
6,-0.4019,0.213,0.787,0.0,RT @normative: Jesus.  Even for Trump this is insanely reckless. https://t.co/AEiyfRK5Nm,"39.2903848, -76.6121893",39.2903848,-76.6121893,trump,Fri Oct 26 18:53:37 +0000 2018,1055895238684893184,"Baltimore, MD"
7,0.0,0.0,1.0,0.0,"RT @Fahrenthold: A few folks have sent me this campaign email where @realDonaldTrump says he will personally ""match"" your donation. Is Trum…","43.6124938, -111.106935",43.6124938,-111.106935,trump,Fri Oct 26 18:53:37 +0000 2018,1055895238441689089,Back in the USA
9,0.0,0.0,1.0,0.0,RT @BettyBowers: At which Trump rally was Cesar Sayoc radicalized?,"37.09024, -95.712891",37.09024,-95.712891,trump,Fri Oct 26 18:53:37 +0000 2018,1055895238193991680,United States
10,0.6597,0.0,0.81,0.19,RT @johnlundin: #MAGA folk: you can try to disown your support of the #MAGABomber. Or you can try to disown your support of Trump's inflamm…,"30.267153, -97.7430608",30.267153,-97.7430608,trump,Fri Oct 26 18:53:37 +0000 2018,1055895238152278016,"Austin, TX"
12,0.7,0.0,0.714,0.286,@ARmastrangelo Probably because Bernie never said he’d pay legal fees for anyone who beat the shit out of protestor… https://t.co/Cw3bNgcI3F,"29.7604267, -95.3698028",29.7604267,-95.3698028,trump,Fri Oct 26 18:53:36 +0000 2018,1055895237984481282,Houston
13,0.0,0.0,1.0,0.0,@GeraldoRivera @realDonaldTrump Let’s see Faux News cover this properly and admonish Trump for his inflammatory rhe… https://t.co/MmAwShUJNC,"34.0194543, -118.4911912",34.0194543,-118.4911912,trump,Fri Oct 26 18:53:36 +0000 2018,1055895237913202689,Santa Monica
15,0.0,0.0,1.0,0.0,"RT @ddale8: Trump, in the same speech in which he called for unity, boasts about how he doesn't say ""Democratic Party,"" he says ""Democrat P…","32.715738, -117.1610838",32.715738,-117.1610838,trump,Fri Oct 26 18:53:36 +0000 2018,1055895237841698816,"San Diego, CA"
18,0.5859,0.065,0.725,0.21,RT @shaunking: Just had a security professional and several friends contact me to say that the #MAGABomber was obsessed with me and tweeted…,"34.0522342, -118.2436849",34.0522342,-118.2436849,trump,Fri Oct 26 18:53:36 +0000 2018,1055895237678133248,"Los Angeles, CA"
20,-0.1779,0.135,0.759,0.105,RT @Green_Footballs: The mail bomb suspect’s Twitter timeline looks exactly like thousands of other Trump cultists’ timelines - full of rig…,"51.165691, 10.451526",51.165691,10.451526,trump,Fri Oct 26 18:53:36 +0000 2018,1055895237653082114,Germany
23,-0.4926,0.122,0.878,0.0,"RT @abbydphillip: As Trump attacks what he termed “fake polls,” members of the crowd gathered in the East Room responded “fake news!” And o…","47.6062095, -122.3320708",47.6062095,-122.3320708,trump,Fri Oct 26 18:53:36 +0000 2018,1055895237137117184,"Seattle, WA"
25,-0.2755,0.084,0.916,0.0,@Jim_Jordan What do you mean by can you say it? Just because people don't like trump doesn't mean your rights have been infringed upon.,"44.5588028, -72.57784149999999",44.5588028,-72.57784149999999,trump,Fri Oct 26 18:53:36 +0000 2018,1055895237023932418,"Vermont, USA"
26,-0.4582,0.167,0.833,0.0,"RT @DHStokyo: This new video from @CAPAction is really damning. Shows how unethical and corrupt the Trump administration is, but also lays…","34.5199402, -105.8700901",34.5199402,-105.8700901,trump,Fri Oct 26 18:53:36 +0000 2018,1055895236860243968,"New Mexico, USA"
27,-0.3182,0.108,0.892,0.0,"RT @krassenstein: 3 Things:

1)Cesar Sayoc does not represent every Republican

2)Trump DOES represent every Republican and his lack of con…","40.0337085, -76.50440979999999",40.0337085,-76.50440979999999,trump,Fri Oct 26 18:53:36 +0000 2018,1055895236801650688,"Columbia, PA"
29,0.0,0.0,1.0,0.0,"RT @trump020: #Trump #MAGA #TrumpRally #Charlotte #NorthCarolina #NC 

Oct 26, 2018
Bojangles Coliseum 
07:00 pm (EDT), doors 4:00PM

| @Tr…","47.61978800000001, 6.15428",47.61978800000001,6.15428,trump,Fri Oct 26 18:53:36 +0000 2018,1055895236650635264,"Vesoul, Franche-Comté"
31,0.5198,0.0,0.805,0.195,"RT @charliekirk11: JUST THIS YEAR under President Trump, the U.S. has become:

The world’s most competitive economy

Energy independent

Th…","29.6185669, -95.5377215",29.6185669,-95.5377215,trump,Fri Oct 26 18:53:36 +0000 2018,1055895236415758336,"Missouri City, TX"
33,0.4939,0.0,0.856,0.144,"@USANEWS007 @CNN This is a total set-up and deep state covert action to save Dems / Left mid-terms...
If you believ… https://t.co/PZlHkaoWhG","27.6648274, -81.5157535",27.6648274,-81.5157535,trump,Fri Oct 26 18:53:36 +0000 2018,1055895236319330305,"Florida, USA"
