,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
2,0.128,0.095,0.791,0.115,"RT @IfTonyTweeted: It’s an easy mistake to make, ref. Just remember, Virginia is the team that was once ranked #1 in football.","39.768403, -86.158068",39.768403,-86.158068,football,Sat Oct 27 19:29:48 +0000 2018,1056266733491814401,"Indianapolis, IN"
3,0.0,0.0,1.0,0.0,RT @RedDevilsAD: Football update.  Bobak breaks through for a 51yd TD after a GuyHenry Goss INT. 21-7 Hinsdale Central leads Conant with 9:…,"41.8008642, -87.9370052",41.8008642,-87.9370052,football,Sat Oct 27 19:29:48 +0000 2018,1056266731784728578,"Hinsdale, IL"
4,0.0,0.0,1.0,0.0,"RT @HardingSports: .@Harding_FB GAMEDAY! The Bisons travel to Ada, Oklahoma to take on East Central at 4 p.m. #GOBisons

Stats: https://t.c…","35.2045328, -89.8739753",35.2045328,-89.8739753,football,Sat Oct 27 19:29:47 +0000 2018,1056266731365302272,Bartlett Tennessee
6,0.0,0.0,1.0,0.0,Utah football vs the month of November. https://t.co/5SHPUDlfHC,"37.09024, -95.712891",37.09024,-95.712891,football,Sat Oct 27 19:29:47 +0000 2018,1056266729079234560,United States
7,0.0,0.0,1.0,0.0,RT @GOTCTickets: HUMONGOUS day for UK football implications. Lets give away some UK vs Georgia Tickets! Must be a follower! Retweet this tw…,"38.05257599999999, -84.7299464",38.05257599999999,-84.7299464,football,Sat Oct 27 19:29:47 +0000 2018,1056266727846264833,"Versailles, KY"
8,0.0,0.0,1.0,0.0,RT @RieglerAdam: What if I told you a kid from Cuyahoga Falls who was told everyday of his football career would never make it out and live…,"41.6053266, -81.4534492",41.6053266,-81.4534492,football,Sat Oct 27 19:29:46 +0000 2018,1056266726218911744,"Wickliffe, Ohio"
9,0.0,0.0,1.0,0.0,"VIDEO and PHOTOS from all of the Long Beach high school football season finales.

ROUNDUP: https://t.co/uWm0BTZkFC https://t.co/34potpshVF","33.7700504, -118.1937395",33.7700504,-118.1937395,football,Sat Oct 27 19:29:46 +0000 2018,1056266724863967233,"Long Beach, CA"
10,0.6588,0.0,0.577,0.423,Great day for some Kentucky Football! https://t.co/UDqAwEI4jd,"38.0405837, -84.5037164",38.0405837,-84.5037164,football,Sat Oct 27 19:29:46 +0000 2018,1056266724000104448,"Lexington, KY"
11,0.0,0.0,1.0,0.0,RT @SOC_CHSWOLVES: Football playoff brackets released today.  #1 Chandler vs. #16 Boulder Creek on Friday 11/2/18 @ 7pm.  @CUSDAthletics @L…,"33.3061605, -111.8412502",33.3061605,-111.8412502,football,Sat Oct 27 19:29:46 +0000 2018,1056266723580555264,"Chandler, AZ"
13,0.2023,0.0,0.913,0.087,Brighton striker Glenn Murray on reaching a century of goals for the club just a week after being stretchered off w… https://t.co/XZFW5IzBbv,"50.811057, -0.5386609",50.811057,-0.5386609,football,Sat Oct 27 19:29:45 +0000 2018,1056266720074256385,"Littlehampton, West Sussex"
