,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
1,-0.296,0.091,0.909,0.0,RT @a_bidwell_: He got kicked off the team.... couldn’t transfer becuase no school wanted him with these allegations.... now is too old to…,"53.39331019999999, -2.1266325",53.39331019999999,-2.1266325,football,Wed Oct 24 04:22:42 +0000 2018,1054951291112382464,"Stockport, England"
2,-0.5423,0.316,0.501,0.183,"RT @espn: Purdue student and super fan Tyler Trent fought hard to become a Boilermaker.

Now, as he battles bone cancer, his Purdue footbal…","38.855419, -77.0521289",38.855419,-77.0521289,football,Wed Oct 24 04:22:41 +0000 2018,1054951286326616064,Crystal City
3,0.0,0.0,1.0,0.0,RT @PFTCommenter: FOOTBALL GUY https://t.co/iC7WGByCVg,"32.7766642, -96.79698789999999",32.7766642,-96.79698789999999,football,Wed Oct 24 04:22:38 +0000 2018,1054951274142199809,"Dallas, TX"
6,-0.296,0.087,0.913,0.0,RT @jake_burns18: Did a deep dive on some of Baker Mayfields throws from Sunday that took longer than 2.5s to deliver a throw. No one footb…,"40.4172871, -82.90712300000001",40.4172871,-82.90712300000001,football,Wed Oct 24 04:22:34 +0000 2018,1054951259021684737,"Ohio, USA"
7,0.4588,0.0,0.864,0.136,"RT @bandungfootball: Connected with the game. Know the culture. Feel the passion.

Kami baru saja meluncurkan aplikasi Bandung Football di…","-6.9174639, 107.6191228",-6.9174639,107.6191228,football,Wed Oct 24 04:22:34 +0000 2018,1054951256903573504,Bandung
10,0.0,0.0,1.0,0.0,"Irwin man sues NCAA, says college football contributed to his Parkinson's https://t.co/Qwjnt6r8aS via @TribLIVE","46.8721284, -113.9940314",46.8721284,-113.9940314,football,Wed Oct 24 04:22:31 +0000 2018,1054951246539472896,"Missoula, Montana"
11,0.0,0.0,1.0,0.0,RT @AtlantaFalcons: 🚨@CalvinRidley1 had the 🎙 on Monday Night Football. 🚨 https://t.co/RzePzqG0Jy,"33.7608994, -84.5038658",33.7608994,-84.5038658,football,Wed Oct 24 04:22:29 +0000 2018,1054951236729008129,"Adamsville, Ga"
13,-0.4939,0.158,0.842,0.0,"@AJCadman97 @steveburgess23 @football_fellas But then im an old cunt, with massive bollocks who can handle the idea… https://t.co/hUdRcgrIhB","-27.4697707, 153.0251235",-27.4697707,153.0251235,football,Wed Oct 24 04:22:28 +0000 2018,1054951231280549888,Brisbane Oz.
15,-0.6808,0.211,0.789,0.0,RT @marcocavs_91: I have been suspended for 4 games due to a hit I delivered vs Centennial. My family and I are fighting this call and we h…,"43.0730517, -89.4012302",43.0730517,-89.4012302,football,Wed Oct 24 04:22:27 +0000 2018,1054951229980319745,"Madison, WI"
16,0.0,0.0,1.0,0.0,@fan4usc @USCTrojans55 @gouxforever @ilium55 @uscpsycho @Bamyrick226 We are talking about football and football coa… https://t.co/reqc4I05KA,"34.9592083, -116.419389",34.9592083,-116.419389,football,Wed Oct 24 04:22:26 +0000 2018,1054951223596597249,Southern California 
17,0.5859,0.0,0.808,0.192,Chargers takeaways from a down to the wire win against the Titans - National Football League News -… https://t.co/8XkVpJ2CCd,"37.09024, -95.712891",37.09024,-95.712891,football,Wed Oct 24 04:22:26 +0000 2018,1054951222858395648,United States
20,0.0,0.0,1.0,0.0,"RT @KaneCountyPreps: Football: Raised by their mother, who was born in Nigeria, St. Charles North's Oshin brothers carry a bond to football…","41.8781136, -87.6297982",41.8781136,-87.6297982,football,Wed Oct 24 04:22:25 +0000 2018,1054951217946865664,"Chicago, IL"
24,0.0,0.0,1.0,0.0,So Drew flies to San Diego sometimes to go surf and water ski practice and while doing so He throws the football to… https://t.co/VIOM85fjVN,"39.7392358, -104.990251",39.7392358,-104.990251,football,Wed Oct 24 04:22:22 +0000 2018,1054951208090251264,"Denver, CO 🛬 Houston, TX"
25,0.7739,0.0,0.728,0.272,"RT @DeporFinanzas: 📱 TOP 10 best asian football clubs ranked by total interactions on #twitter during september 2018. 

1.@AlNassrFC 🇸🇦
2.@…","-6.17511, 106.8650395",-6.17511,106.8650395,football,Wed Oct 24 04:22:22 +0000 2018,1054951207305797632,"DKI Jakarta, Indonesia"
27,0.0,0.0,1.0,0.0,RT @capfriends: The One With the Football - 03x09 https://t.co/XwJlMVDua5,"-18.512178, -44.5550308",-18.512178,-44.5550308,football,Wed Oct 24 04:22:21 +0000 2018,1054951204286054400,"Minas Gerais, Brasil"
28,0.0,0.0,1.0,0.0,"Inter Milan / Icardi : ""Nous méritions de gagner"" https://t.co/0YvxkPA7j5 #InterMilan https://t.co/R7NQIwME8A","45.4642035, 9.189982",45.4642035,9.189982,football,Wed Oct 24 04:22:21 +0000 2018,1054951203992453120,Milan
32,0.0,0.0,1.0,0.0,@SaraCarterDC This #caravan will require more toilet paper than the entire amount of a #GoBeavs OSU home football g… https://t.co/FlLpQ8IhEg,"10.4805937, -66.90360629999999",10.4805937,-66.90360629999999,football,Wed Oct 24 04:22:19 +0000 2018,1054951195549331456,"Caracas, OR"
33,0.6369,0.0,0.811,0.189,@MikeMarusarz @jcblue36 This is actually one of the reasons I love baseball slightly more than football. The time i… https://t.co/49BXM9296u,"39.0997265, -94.5785667",39.0997265,-94.5785667,football,Wed Oct 24 04:22:19 +0000 2018,1054951193804529664,KCMO
37,-0.4588,0.13,0.87,0.0,RT @sportsinkansas: UPDATED AFTER WEEK EIGHT: Sports in Kansas: 2018 Football Offensive Stat Leaders - Leaders after week eight remain on t…,"38.8791783, -99.3267702",38.8791783,-99.3267702,football,Wed Oct 24 04:22:17 +0000 2018,1054951186359558145,"Hays, KS"
38,0.5267,0.0,0.746,0.254,RT @UofLSigmaChi: Your 2018 Flag Football (Grant Bowl) Champions #SigsOnAWarpath https://t.co/akbmLAEAho,"37.8393332, -84.2700179",37.8393332,-84.2700179,football,Wed Oct 24 04:22:17 +0000 2018,1054951185835278336,Kentucky
41,0.8555,0.0,0.646,0.354,"RT @BigWalt71: Want to win this autographed football? Join me and my friends at @CenturyLink_Fld on November 6, 2018 at 6PM for #TaseOfTheS…","47.6587802, -117.4260465",47.6587802,-117.4260465,football,Wed Oct 24 04:22:16 +0000 2018,1054951182920237059,"Spokane, WA, NYC, Blue Ocean "
42,0.0258,0.0,0.936,0.064,"A-League boss expects Usain Bolt to decide on contract offer 'in a matter of days or weeks'

https://t.co/2nJLtxjApL","12.879721, 121.774017",12.879721,121.774017,football,Wed Oct 24 04:22:15 +0000 2018,1054951179233439744,Philippines
46,0.75,0.07,0.608,0.322,Strike a pose! Ronaldo takes selfie with lucky pitch invader after Juve win | All Football @elizabethann3_… https://t.co/2IfMqdUhvi,"37.1511655, -88.73199790000001",37.1511655,-88.73199790000001,football,Wed Oct 24 04:22:13 +0000 2018,1054951171385892867,"Metropolis, IL"
47,0.0,0.0,1.0,0.0,"「チームとしても個人としても、日本は高いパフォーマンスを見せた」。ウルグアイ戦の日本代表の戦いを絶賛しているミケル・エチャリ。スペイン人指導者が指摘する日本代表の課題とは。

#soccer #日本代表 #daihyo… https://t.co/wTtzp9uUAO","35.6958027, 139.7594558",35.6958027,139.7594558,football,Wed Oct 24 04:22:13 +0000 2018,1054951170609946624,東京都千代田区神田神保町
49,0.5848,0.109,0.602,0.289,Frantic last night! Thanks for the huge response on Tweet and text. Tonight @MollyRally and @aliciaquirk join us an… https://t.co/G8C5HAPmGk,"-25.274398, 133.775136",-25.274398,133.775136,football,Wed Oct 24 04:22:12 +0000 2018,1054951166482755584,Australia
50,0.0,0.0,1.0,0.0,@BigWalt71 @CenturyLink_Fld @FoodLifeline @ChefJohnHowie For a minute I thought I saw “Walter Payton” signed footba… https://t.co/AlPsXdMDSS,"47.6587802, -117.4260465",47.6587802,-117.4260465,football,Wed Oct 24 04:22:12 +0000 2018,1054951165912334341,"Spokane, WA, NYC, Blue Ocean "
51,-0.3802,0.132,0.868,0.0,South Alabama Head Football Coach Steve Campbell talking to media after Jaguars 38-17 loss to Troy tonight!… https://t.co/hjn5KZb6jr,"30.42130899999999, -87.2169149",30.42130899999999,-87.2169149,football,Wed Oct 24 04:22:11 +0000 2018,1054951162011639808,"Pensacola, FL"
52,0.8478,0.0,0.662,0.338,RT @MesutOzil1088: I think we played some sexy football tonight 😎💪🏼 Proud captain of this team and this club! © #YaGunnersYa ❤ #M1Ö @Arsena…,"-7.479734199999999, 110.2176941",-7.479734199999999,110.2176941,football,Wed Oct 24 04:22:10 +0000 2018,1054951157439836161,"Magelang, Jawa Tengah"
53,0.2732,0.142,0.601,0.257,@redmondlonghorn @MelStottlemeyer @BBallOptions @scoutingreport_ Yeah I agree with the fight in a guy mentality but… https://t.co/SKsw8JQUhS,"29.7116212, -98.12566480000001",29.7116212,-98.12566480000001,football,Wed Oct 24 04:22:09 +0000 2018,1054951154717786112,Comal River
54,0.6908,0.0,0.794,0.206,RT @TXHSFB: ICYMI: On October 5th I was honored to follow the Louise Hornets' Heath Clawson all day as he prepared for that night's game.…,"29.7604267, -95.3698028",29.7604267,-95.3698028,football,Wed Oct 24 04:22:09 +0000 2018,1054951153497194499,"Houston, Texas, USA"
55,0.0,0.0,1.0,0.0,Call Chucky II - National Football League News - https://t.co/iDs7mQ9L9l https://t.co/cDZ234HRhM,"37.09024, -95.712891",37.09024,-95.712891,football,Wed Oct 24 04:22:09 +0000 2018,1054951152767459334,United States
57,0.0,0.0,1.0,0.0,RT @BOBBYGGAMINGNZ: I added a video to a @YouTube playlist https://t.co/lAKqnlh8ZH Football Manager 2019 Journeyman | FM19 LLM | Ep1 | Bene…,"-40.900557, 174.885971",-40.900557,174.885971,football,Wed Oct 24 04:22:08 +0000 2018,1054951149923696640,New Zealand
