,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.5106,0.0,0.87,0.13,"RT @TheSaderSection: 🏈ATTENTION CRUSADERS🏈

That time of the week again. Tomorrow night head out to Tad Gormley to cheer on your football t…","29.95106579999999, -90.0715323",29.95106579999999,-90.0715323,football,Sat Oct 20 21:06:56 +0000 2018,1053754464262348800,"New Orleans, LA"
1,0.0795,0.114,0.761,0.126,RT @Abbymckendrick1: Why are MEN so bothered about this issue and free sanitary products being anywhere for that matter😂 it’s about raising…,"37.8718992, -122.2585399",37.8718992,-122.2585399,football,Sat Oct 20 21:06:56 +0000 2018,1053754464224641024,ucb
2,0.7506,0.0,0.654,0.346,I th m my favorite thing about college football is hearing the pep band play random songs between plays,"39.0473451, -95.67515759999999",39.0473451,-95.67515759999999,football,Sat Oct 20 21:06:56 +0000 2018,1053754462425309184,"Topeka, KS"
4,0.5106,0.07,0.775,0.155,"RT @ESPNNFL: This is the best video you'll see all day. 

A young one-handed football player was moved to tears after opening a Shaquem Gri…","25.7616798, -80.1917902",25.7616798,-80.1917902,football,Sat Oct 20 21:06:56 +0000 2018,1053754461536116736,Miami 
5,0.7712,0.069,0.655,0.276,"RT @NFL_Memes: This is awesome! 

A young football player with one hand breaks down in tears after receiving a Shaquem Griffin jersey from…","40.0378755, -76.3055144",40.0378755,-76.3055144,football,Sat Oct 20 21:06:56 +0000 2018,1053754461502484486,"Lancaster, PA"
6,0.8126,0.0,0.654,0.346,"RT @barstoolsports: Michigan celebrating right on Sparty is ice cold. 

College football rivalries are perfect. 

https://t.co/2AacdyCwcO","30.2405598, -97.78606359999999",30.2405598,-97.78606359999999,football,Sat Oct 20 21:06:55 +0000 2018,1053754460923723776,704
8,0.5859,0.047,0.737,0.216,RT @AdvBarryRoux: It’s Weird how men can commit to one football team like Arsenal for 20 years through thick and thin but cannot commit to…,"-30.559482, 22.937506",-30.559482,22.937506,football,Sat Oct 20 21:06:55 +0000 2018,1053754458063208451,South Africa
9,0.0,0.0,1.0,0.0,RT @shotongoal247: What normal people see v what football fans see 🐐 https://t.co/ARACVXuHyi,"25.8411652, -80.3163162",25.8411652,-80.3163162,football,Sat Oct 20 21:06:55 +0000 2018,1053754457643728896,bein sports
12,0.4588,0.0,0.85,0.15,Rep. Maxine Waters Presents 94-Year-Old WWII Veteran With Long-Overdue Awards During High School Football Game in W… https://t.co/Bs206QQasl,"34.0307636, -118.3739103",34.0307636,-118.3739103,football,Sat Oct 20 21:06:54 +0000 2018,1053754456221732864,Colorful Culver City CA
14,0.0,0.0,1.0,0.0,I feel obligated to bet against CMU's football team because I subsidize the team so I should make money off them,"43.59780749999999, -84.7675139",43.59780749999999,-84.7675139,football,Sat Oct 20 21:06:53 +0000 2018,1053754452413505536,"Mount Pleasant, MI"
