,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.0,0.0,1.0,0.0,🔥🔥🔥 https://t.co/FnQ511aqnq,"34.0522342, -118.2436849",34.0522342,-118.2436849,apple,Fri Oct 26 15:20:49 +0000 2018,1055841686343966720,Los Angeles via Cleveland
1,0.0,0.0,1.0,0.0,"RT @kingkottakromac: 1992 #15
https://t.co/EfrKqLUBH6","35.7090259, 139.7319925",35.7090259,139.7319925,apple,Fri Oct 26 15:20:49 +0000 2018,1055841686151028738,東京 TOKYO JAPAN
2,-0.8625,0.411,0.497,0.093,"Fake charity, fake Apple, fake Android and fake investments – don't fall for this rogue's gallery of the latest onl… https://t.co/QicJK328rr","37.0329949, -95.6400855",37.0329949,-95.6400855,apple,Fri Oct 26 15:20:49 +0000 2018,1055841685656297472,Global
3,0.4019,0.0,0.881,0.119,"RT @bjcreigh: Caitlyn Jenner - “I thought Trump would help trans people. I was wrong.”

Gee. Who could have foreseen that Caitlyn? https://…","35.807762, -78.72908799999999",35.807762,-78.72908799999999,apple,Fri Oct 26 15:20:49 +0000 2018,1055841685438111746,The Resistance
5,0.2023,0.0,0.893,0.107,"Poll: Trump Seen As Important Factor In Americans' Vote, As Democrats Open Up Lead - NPR https://t.co/fn2pauy6xM","46.729553, -94.6858998",46.729553,-94.6858998,apple,Fri Oct 26 15:20:48 +0000 2018,1055841684578283521,"Minnesota, USA"
6,0.0,0.0,1.0,0.0,RT @cookingwcarlee: Apple Pie Baked Oatmeal - https://t.co/0u5L96u3iT #oatmeal #appleweek #breakfast #food,"37.1802068, -1.8233007",37.1802068,-1.8233007,apple,Fri Oct 26 15:20:48 +0000 2018,1055841684523646976,Garrucha(Almeria)
9,0.0,0.0,1.0,0.0,RT @Apple: #AppleEvent をライブで見よう。日本時間10月30日午後11時から。下の❤️を押すと、イベントが始まる前にお知らせします。 https://t.co/lQREcWBLTc,"36.4728795, 140.5662985",36.4728795,140.5662985,apple,Fri Oct 26 15:20:48 +0000 2018,1055841682782973952,茨城 東海村
12,-0.3612,0.161,0.839,0.0,One Person In Custody In Suspicious Package Case After More Devices Found - NPR https://t.co/Zao0ly0eCx,"44.0682019, -114.7420408",44.0682019,-114.7420408,apple,Fri Oct 26 15:20:48 +0000 2018,1055841681239531521,"Idaho, United States"
17,0.296,0.0,0.919,0.081,RT @Apple: Join us on 30 October at 2 p.m. to watch the #AppleEvent live. Tap ❤️ below and we’ll send you updates on event day. https://t.c…,"52.48624299999999, -1.890401",52.48624299999999,-1.890401,apple,Fri Oct 26 15:20:46 +0000 2018,1055841676109983744,"Birmingham, England"
19,0.0,0.0,1.0,0.0,"RT @Rutice_jp: 10日位で申請通るってブコメしてる人いるけど、Appleは今は不備無ければ最短2日ぐらいで通るらしいよ。

iTunesConnectとか、iOS Developer Program（今、名称違う？）ごと垢BANやられたのと、制裁のためもあるんじゃ…","35.7090259, 139.7319925",35.7090259,139.7319925,apple,Fri Oct 26 15:20:46 +0000 2018,1055841675015204864,東京
21,0.0,0.0,1.0,0.0,https://t.co/XHNxmfxlZX,"41.5568315, -71.4536835",41.5568315,-71.4536835,apple,Fri Oct 26 15:20:46 +0000 2018,1055841674809827329,"North Kingstown, RI"
22,0.0,0.0,1.0,0.0,https://t.co/rhKCmlYqFp https://t.co/pFrooM8DSz,"35.7795897, -78.6381787",35.7795897,-78.6381787,apple,Fri Oct 26 15:20:46 +0000 2018,1055841674235203585,"Raleigh, NC"
24,0.0,0.0,1.0,0.0,"RT @Ed68358655: Je n'aime pas :
La couleur violette
La marque Apple
L'équipe du PSG
L'odeur à Paris
Mon ancienne vie
Les présomptueux
Les M…","48.856614, 2.3522219",48.856614,2.3522219,apple,Fri Oct 26 15:20:45 +0000 2018,1055841669789163520,Paris
