,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","35.9131668, -79.0566596",35.9131668,-79.0566596,apple,Fri Oct 26 15:40:33 +0000 2018,1055846653641527296,not here
2,-0.4824,0.183,0.817,0.0,"GUN MEAT
#new #housesadness #podcast #episode #preview
-
Available on #itunes #googleplay #stitcher #spreaker
-
iT:… https://t.co/WLACwA355B","34.0522342, -118.2436849",34.0522342,-118.2436849,apple,Fri Oct 26 15:40:33 +0000 2018,1055846652043583491,"Los Angeles, CA"
3,0.0,0.0,1.0,0.0,"RT @WARHOLSS: #CHESTPAINS 11.14 🐝

preorder now: https://t.co/YQ3HIo6np6 https://t.co/jSaDAAPbGH","40.735352, -74.137716",40.735352,-74.137716,apple,Fri Oct 26 15:40:33 +0000 2018,1055846651846451201,"Timeless, NJ "
5,0.351,0.085,0.774,0.141,Is there no security screening thru our US Mail?!? I mean so many packages slipped thru?? How about the fact that n… https://t.co/8oWi8fFDR5,"32.7766642, -96.79698789999999",32.7766642,-96.79698789999999,apple,Fri Oct 26 15:40:32 +0000 2018,1055846650680434694,"Dallas, TX"
11,0.0,0.0,1.0,0.0,"Red Sox Say They Caught Dodgers Star Manny Machado Sign-Stealing in World Series - Bleacher Report
So what? Do you… https://t.co/Sj8BORPkTg","42.348708, -71.083423",42.348708,-71.083423,apple,Fri Oct 26 15:40:31 +0000 2018,1055846646817288192,SoCal &The Hub of the Universe
12,-0.5106,0.221,0.631,0.148,"RT @JohnODowdIRL: LISTEN: After 30 years, the youngest victim of the ""paper bag rapist"" is finally ready to share her story, and explain wh…","56.130366, -106.346771",56.130366,-106.346771,apple,Fri Oct 26 15:40:31 +0000 2018,1055846646334930944,Canada
13,0.2714,0.0,0.917,0.083,RT @TRADBTS1306: [!] O single #WasteItOnMe do Steve Aoki feat. @BTS_twt está na posição #4 na Apple Music Top Dance Tracks dos EUA; na posi…,"-12.6818712, -56.921099",-12.6818712,-56.921099,apple,Fri Oct 26 15:40:31 +0000 2018,1055846646255439878,"Mato Grosso, Brasil"
14,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","-38.416097, -63.61667199999999",-38.416097,-63.61667199999999,apple,Fri Oct 26 15:40:31 +0000 2018,1055846646045687808,Argentina
16,0.0,0.0,1.0,0.0,HomePod è pronto per l’Italia: potrebbe essere annunciato all’evento del 30 Ottobre https://t.co/uBaSyZqeTl https://t.co/pgXFG03rKc,"32.7885498, -79.9382467",32.7885498,-79.9382467,apple,Fri Oct 26 15:40:30 +0000 2018,1055846642308603904,Monza
18,0.0,0.0,1.0,0.0,RT @AndersonPaak: #TINTS VIDEO IS HERE! Watch now on @applemusic https://t.co/UCTa6ed0y2 https://t.co/cqhGVmZLzL,"40.7412694, -74.0075924",40.7412694,-74.0075924,apple,Fri Oct 26 15:40:30 +0000 2018,1055846641893363713,NY/ 860
24,0.0,0.0,1.0,0.0,RT @greenbeltca: Do you know where your food comes from? 93% of Canadians say they know little-to-nothing-about #farming and the new farmin…,"43.5448048, -80.24816659999999",43.5448048,-80.24816659999999,apple,Fri Oct 26 15:40:30 +0000 2018,1055846638768570368,"Guelph, Ontario, Canada"
25,0.3612,0.0,0.857,0.143,@idkhow @YouTube i like the cameo of “Arp” from two years ago on the brobecks’ itunes https://t.co/q8DGWbSC0T,"37.155446, -94.32261199999999",37.155446,-94.32261199999999,apple,Fri Oct 26 15:40:29 +0000 2018,1055846638626004992,he|him
26,0.0,0.0,1.0,0.0,@LoNessuno @sunflowerice Di Giovani e' uscito su Apple Music.,"35.937496, 14.375416",35.937496,14.375416,apple,Fri Oct 26 15:40:29 +0000 2018,1055846637732536321,Malta
27,0.4019,0.0,0.816,0.184,Remnants of Hurricane Willa to help fuel East Coast nor’easter  - USA TODAY https://t.co/AuHeebdOlR,"41.308274, -72.9278835",41.308274,-72.9278835,apple,Fri Oct 26 15:40:29 +0000 2018,1055846637447380992,"New Haven, CT"
28,0.6408,0.0,0.775,0.225,"RT @Miniuforkids: It's #FreebieFriday : LIKE, FOLLOW &amp; RT for a chance to #win the triple award-winning @Miniuforkids Mini Styler and Dynam…","52.82937399999999, -1.332134",52.82937399999999,-1.332134,apple,Fri Oct 26 15:40:29 +0000 2018,1055846637183139842,east midlands
29,0.0,0.0,1.0,0.0,https://t.co/6MCd4qp36r,"37.09024, -95.712891",37.09024,-95.712891,apple,Fri Oct 26 15:40:29 +0000 2018,1055846637027897346,md
31,-0.5106,0.221,0.631,0.148,"RT @JohnODowdIRL: LISTEN: After 30 years, the youngest victim of the ""paper bag rapist"" is finally ready to share her story, and explain wh…","49.2827291, -123.1207375",49.2827291,-123.1207375,apple,Fri Oct 26 15:40:28 +0000 2018,1055846634112741376,"Vancouver, BC"
32,0.0,0.0,1.0,0.0,"RT @AnittaChart: 🇵🇹 iTunes Portugal:

#43. ""Jacuzzi"" (@Greeicy_rendon &amp; @Anitta) [NEW] 
https://t.co/Xu1t8YsZZ2","-22.9068467, -43.1728965",-22.9068467,-43.1728965,apple,Fri Oct 26 15:40:28 +0000 2018,1055846633857007616,"Rio de Janeiro, Brasil"
33,0.3612,0.0,0.898,0.102,"RT @MichaelRapaport: I’ve never been in a Lamborghini before, so @benballer took me for a spin in his.
I didn’t like it at all.
New @iamrap…","43.653226, -79.3831843",43.653226,-79.3831843,apple,Fri Oct 26 15:40:28 +0000 2018,1055846633420673024,"Toronto, Ontario"
36,0.0,0.0,1.0,0.0,"格安販売☆
iPhone7Plus 256GB　レッド
6万円送料込み　Amazonギフトにてお支払い

3月発売　国内正規Apple Store購入　SIMフリー
残債なし　新品未開封
#iPhone7RED　#Apple　#販売
https://t.co/JPtoupEoa8","47.6612236, -122.3429162",47.6612236,-122.3429162,apple,Fri Oct 26 15:40:28 +0000 2018,1055846632518893574,猫カフェの近く
37,-0.4767,0.147,0.853,0.0,"Florida man arrested in connection with mail bombs after two more packages found - NBC News

Since ⁦@seanhannity⁩ a… https://t.co/8LIsMNXkr2","37.09024, -95.712891",37.09024,-95.712891,apple,Fri Oct 26 15:40:28 +0000 2018,1055846630774194176,United States
40,0.0,0.0,1.0,0.0,¿Cuál escogería usted? https://t.co/jVhkdZRM9D,"6.244203, -75.5812119",6.244203,-75.5812119,apple,Fri Oct 26 15:40:27 +0000 2018,1055846627158777856,Medellín
42,-0.7213,0.239,0.761,0.0,"RT @Global5SOS: // BUY AND STREAM @5SOS' COVER OF KILLER QUEEN //

Spotify: https://t.co/6RbPGesuW8
iTunes/Apple Music: https://t.co/5uS4WE…","40.4479929, -74.3974613",40.4479929,-74.3974613,apple,Fri Oct 26 15:40:26 +0000 2018,1055846625476657152,dancin on the moon w/bff(J)
43,0.3506,0.0,0.839,0.161,"RT @HomeProbably: The Apple Watch commercial is trying to convince me that there’s a better me in me, but there isn’t.","49.2788333, -123.1232148",49.2788333,-123.1232148,apple,Fri Oct 26 15:40:26 +0000 2018,1055846624180621312,On a adventure with Moose
44,-0.4215,0.127,0.82,0.053,RT @katmiriamxo: Yall not seeing man’s eyes? He all levels of heart broken and he just want his cinnamon apple back https://t.co/mxguKGj61z,"43.529742, 5.447426999999999",43.529742,5.447426999999999,apple,Fri Oct 26 15:40:26 +0000 2018,1055846623253876737,"Aix-en-Provence, France"
48,-0.1027,0.091,0.909,0.0,@TeacherKamau @10DannyVilla @Apple I find it hard to believe that the 7+ is faster than the x,"35.20105, -91.8318334",35.20105,-91.8318334,apple,Fri Oct 26 15:40:25 +0000 2018,1055846621404151809,"Arkansas, USA"
50,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","-18.512178, -44.5550308",-18.512178,-44.5550308,apple,Fri Oct 26 15:40:25 +0000 2018,1055846619940306944,"Minas Gerais, Brasil"
53,0.0,0.0,1.0,0.0,RT @JayTheeKing: On our latest episode we spoke about Black Feminism 👩🏿‍💼👩🏾‍🎓👩🏽‍🏫. ⁦@Toro_ox⁩ and ⁦@cillahope_⁩ ‘schooled’ me on Feminism a…,"51.5073509, -0.1277583",51.5073509,-0.1277583,apple,Fri Oct 26 15:40:25 +0000 2018,1055846618145136642,"London, England"
57,0.0,0.0,1.0,0.0,AYOO https://t.co/RHVuhNj1j4,"35.7595731, -79.01929969999999",35.7595731,-79.01929969999999,apple,Fri Oct 26 15:40:24 +0000 2018,1055846616148701184,North Carolina
58,0.8272,0.0,0.628,0.372,@tj_wright333 Thank you TJ! An iTunes review would be SO appreciated! https://t.co/ZwCHPWkNok or Stitcher! https://t.co/Ld4cOLh3S1,"18.1551337, -65.8203943",18.1551337,-65.8203943,apple,Fri Oct 26 15:40:24 +0000 2018,1055846615410368512,"Humacao, Puerto Rico"
59,0.0,0.0,1.0,0.0,"RT @Plelive: سحب على جائزتين لشخصين :

- Apple Airpods
- مبلغ مالي 400 ريال 

الشروط :
- متابعة الحساب .
- ريتويت لـ التغريدة .
- منشن صديق…","24.7135517, 46.6752957",24.7135517,46.6752957,apple,Fri Oct 26 15:40:24 +0000 2018,1055846615406260224,"الرياض, المملكة العربية السعود"
