,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,-0.7038,0.275,0.725,0.0,// this is very serious but i am sorry. what the  h e l l   are you going to do with a damn pizza cutter ??? https://t.co/WtP5xRVFBP,"37.3541079, -121.9552356",37.3541079,-121.9552356,pizza,Fri Oct 26 04:17:00 +0000 2018,1055674632538329089,"Santa Carla, CA"
3,0.552,0.0,0.755,0.245,@eponawest More time to free orphans from the pizza parlour slave dungeons,"48.4284207, -123.3656444",48.4284207,-123.3656444,pizza,Fri Oct 26 04:16:59 +0000 2018,1055674627291176961,"Victoria, British Columbia"
5,0.0,0.0,1.0,0.0,"RT @J_colaa: My parents asked me what I wanted to do for my 30th birthday and I told them I just wanted pizza.....

....so they sent me to…","29.7604267, -95.3698028",29.7604267,-95.3698028,pizza,Fri Oct 26 04:16:57 +0000 2018,1055674621129879552,"Houston, TX"
6,0.0,0.0,1.0,0.0,@St1nkb0tt0m Are pizza delivery people really just angels?,"47.6062095, -122.3320708",47.6062095,-122.3320708,pizza,Fri Oct 26 04:16:57 +0000 2018,1055674619321966592,Seattle
8,0.0,0.0,1.0,0.0,"RT @hannah_beenken: Picture this:

Breakfast pizza rolls","41.8781136, -87.6297982",41.8781136,-87.6297982,pizza,Fri Oct 26 04:16:55 +0000 2018,1055674610727952384,"Chicago, IL"
10,0.0,0.0,1.0,0.0,"@ImOxalyde @QueenAwokenSov Pal, Im gonna step outta character and tell you something. The McDonald's in India and t… https://t.co/Y2rjs8JL5v","25.3462553, 55.4209317",25.3462553,55.4209317,pizza,Fri Oct 26 04:16:55 +0000 2018,1055674609390047232,"Sharjah, UAE"
12,0.0772,0.0,0.874,0.126,RT @lolofrmthego: Pizza puff with hella mild sauce me plz,"41.8781136, -87.6297982",41.8781136,-87.6297982,pizza,Fri Oct 26 04:16:54 +0000 2018,1055674605237624832,Chicago 📍
13,0.5204,0.0,0.676,0.324,"@lcshorten Welcome your thoughts, on STRAWBERRY pizza?? https://t.co/4UP7t864qL","50.82253000000001, -0.137163",50.82253000000001,-0.137163,pizza,Fri Oct 26 04:16:52 +0000 2018,1055674598354763776,"Brighton, England"
15,0.0,0.0,1.0,0.0,"@jujuju88828257 ご参加有難うございます🍕
あたり【860円オフクーポン】です😸
▼クーポンコード🎃
MNQCｰ257
※クーポン取得・利用期間は10/31迄
※配達利用の場合、各店配達エリアに限定
※WEBサイトで… https://t.co/ql4ITX4ISA","35.4601003, 139.6281895",35.4601003,139.6281895,pizza,Fri Oct 26 04:16:49 +0000 2018,1055674586346356736,神奈川県横浜市西区みなとみらい4－4－5
16,0.0,0.0,1.0,0.0,Cerveja e pizza ❤️🍕🍺,"-20.4697105, -54.6201211",-20.4697105,-54.6201211,pizza,Fri Oct 26 04:16:47 +0000 2018,1055674577655865344,Campo Grande - MS
18,0.8357,0.0,0.643,0.357,"@nickkerr99 @SetonHall Pretty good story. But obviously, a list of 18 demands must have read more like a hostage ne… https://t.co/7efdW3kthV","40.0583238, -74.4056612",40.0583238,-74.4056612,pizza,Fri Oct 26 04:16:45 +0000 2018,1055674567690280963,New Jersey
19,0.0,0.0,1.0,0.0,"@sibanekokaitai ご参加有難うございます🍕
あたり【860円オフクーポン】です😸
▼クーポンコード🎃
MNQCｰ257
※クーポン取得・利用期間は10/31迄
※配達利用の場合、各店配達エリアに限定
※WEBサイトで… https://t.co/U6sGMywcvl","35.4601003, 139.6281895",35.4601003,139.6281895,pizza,Fri Oct 26 04:16:42 +0000 2018,1055674558575915008,神奈川県横浜市西区みなとみらい4－4－5
21,0.0,0.0,1.0,0.0,Guys the second I get to Florida on December 24th I’m buying pizza rolls then sprinting back to my hotel room and m… https://t.co/NBtK4qWw4g,"42.5056145, -88.973996",42.5056145,-88.973996,pizza,Fri Oct 26 04:16:40 +0000 2018,1055674548744568832,Kettle Brand Chips
22,0.0,0.0,1.0,0.0,Aye these Pizza Hut boneless wings are 🔥,"36.778261, -119.4179324",36.778261,-119.4179324,pizza,Fri Oct 26 04:16:40 +0000 2018,1055674547871997952,California
23,-0.8392,0.319,0.681,0.0,Waiting for this pizza guy got me fucked up! Give me my damn pizza homie! Hurry up I'm hungry!,"39.5500507, -105.7820674",39.5500507,-105.7820674,pizza,Fri Oct 26 04:16:39 +0000 2018,1055674544902402049,"Colorado, USA"
26,0.0,0.0,1.0,0.0,"@monnsuto_chan1 ご参加有難うございます🍕
あたり【860円オフクーポン】です😸
▼クーポンコード🎃
MNQCｰ257
※クーポン取得・利用期間は10/31迄
※配達利用の場合、各店配達エリアに限定
※WEBサイトで… https://t.co/tkToE15Kaa","35.4601003, 139.6281895",35.4601003,139.6281895,pizza,Fri Oct 26 04:16:38 +0000 2018,1055674539386974208,神奈川県横浜市西区みなとみらい4－4－5
27,0.0,0.0,1.0,0.0,Aku pernah dapat 3 pizza semua lain lain setan tak guna betul https://t.co/A6P3htteC7,"6.1248, 100.3678178",6.1248,100.3678178,pizza,Fri Oct 26 04:16:37 +0000 2018,1055674536123785216,"Alor Star, Kedah"
28,0.6249,0.0,0.819,0.181,"RT @Btrillaaa: I used to play Hella MyScene, suite life of zack &amp; Cody pizza party, lilo &amp; stitch sandwich stacker booooooy you new kids mi…","33.7489954, -84.3879824",33.7489954,-84.3879824,pizza,Fri Oct 26 04:16:37 +0000 2018,1055674535712903168,"Atlanta, GA"
29,0.0,0.0,1.0,0.0,"@SandyGallo Salvators era de otro mundo mi pizza favorita , una de las razones por la cual soy gordo, pro de dos añ… https://t.co/1pc0YpZQ4u","11.0041072, -74.80698129999999",11.0041072,-74.80698129999999,pizza,Fri Oct 26 04:16:36 +0000 2018,1055674532579680258,Barranquilla
