,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.8622,0.0,0.652,0.348,Haha! 💛💜🧡 That’s what happens when the average Joe thinks he’s smarter than a genius 🤣🤣 luckily Apple insisted on t… https://t.co/FiAJydUagk,"33.6140008, -117.8440006",33.6140008,-117.8440006,apple,Fri Oct 26 02:04:38 +0000 2018,1055641322290323456,Californian Beach & Vienna 
5,0.0,0.0,1.0,0.0,RT @ggukreum: SHSJSH WHOMST DELETED THE MELON SCREENSHOT TWEET JUST TO CHANGE IT TO APPLE MUSIC https://t.co/IJyxh2y4iv,"12.879721, 121.774017",12.879721,121.774017,apple,Fri Oct 26 02:04:38 +0000 2018,1055641320251768832,seokjin's || ph
9,0.7964,0.0,0.679,0.321,"RT @CNN: Being gay is ""God's greatest gift to me,"" says Apple CEO Tim Cook https://t.co/iApbCab6tI https://t.co/z45gCHNCjD","40.7127753, -74.0059728",40.7127753,-74.0059728,apple,Fri Oct 26 02:04:37 +0000 2018,1055641317034860544,new york
10,0.4574,0.0,0.864,0.136,"RT @btsanalytics: Stream #WasteItOnMe by Steve Aoki (feat. @BTS_twt) on Apple Music now to help it enter Global charts! 

 https://t.co/tAm…","4.210484, 101.975766",4.210484,101.975766,apple,Fri Oct 26 02:04:37 +0000 2018,1055641316925726720,Malaysia
11,0.0,0.0,1.0,0.0,This a bop https://t.co/nO8XxANiJt,"36.778261, -119.4179324",36.778261,-119.4179324,apple,Fri Oct 26 02:04:37 +0000 2018,1055641316753690624,"California, USA"
13,-0.4215,0.189,0.811,0.0,"RT @btschartdata: 🌎iTunes WW:

#2 Waste It On Me (feat. BTS) (NEW) https://t.co/rhxHiMjg0m","36.0311501, -95.90298949999999",36.0311501,-95.90298949999999,apple,Fri Oct 26 02:04:37 +0000 2018,1055641316523012096,Purple
14,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","34.10639889999999, -117.5931084",34.10639889999999,-117.5931084,apple,Fri Oct 26 02:04:37 +0000 2018,1055641316506296320,"Rancho Cucamonga, CA"
16,0.0,0.0,1.0,0.0,https://t.co/nV7e59Atzf,"42.2711311, -89.0939952",42.2711311,-89.0939952,apple,Fri Oct 26 02:04:36 +0000 2018,1055641314702823424,"Rockford, IL"
20,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","30.2841224, -81.3961338",30.2841224,-81.3961338,apple,Fri Oct 26 02:04:35 +0000 2018,1055641309090856960,"Jacksonville Beach, FL"
22,0.3612,0.0,0.898,0.102,RT @sonycomeback: Get ready for the #Olympics #Tokyo2020 $SNE #Sony will be closer to $AAPL Apple Market cap and $RKUNY #Rakuten closer to…,"33.5692031, -84.0160966",33.5692031,-84.0160966,apple,Fri Oct 26 02:04:35 +0000 2018,1055641306633043968,Stock Market
26,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","40.0763744, -76.33502",40.0763744,-76.33502,apple,Fri Oct 26 02:04:34 +0000 2018,1055641304359751680,Hope World / Brajin
29,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","37.566535, 126.9779692",37.566535,126.9779692,apple,Fri Oct 26 02:04:34 +0000 2018,1055641302652510208,"Seoul, Korea (I wish)"
30,0.0,0.0,1.0,0.0,RT @Apple: #AppleEvent をライブで見よう。日本時間10月30日午後11時から。下の❤️を押すと、イベントが始まる前にお知らせします。 https://t.co/lQREcWBLTc,"37.2321077, -95.7243335",37.2321077,-95.7243335,apple,Fri Oct 26 02:04:34 +0000 2018,1055641302501453824,Earth
