,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
1,0.0,0.0,1.0,0.0,Autocarro da Selecção Nacional de Futebol na Figueira da Foz. Portugal National Football Team Bus https://t.co/1IXjEKeRLg,"40.2033145, -8.4102573",40.2033145,-8.4102573,football,Wed Oct 24 04:28:42 +0000 2018,1054952802122952706,"Coimbra, Portugal"
2,-0.296,0.091,0.909,0.0,RT @a_bidwell_: He got kicked off the team.... couldn’t transfer becuase no school wanted him with these allegations.... now is too old to…,"37.09024, -95.712891",37.09024,-95.712891,football,Wed Oct 24 04:28:42 +0000 2018,1054952800965324802,united states
4,0.6486,0.0,0.725,0.275,"RT @PFF_College: The best defensive lineman in all of college football calls Tuscaloosa home

https://t.co/zN9brF9wwL https://t.co/d8FafaGA…","35.6984957, -81.98535389999999",35.6984957,-81.98535389999999,football,Wed Oct 24 04:28:42 +0000 2018,1054952800545845248,"Alabama, Tennessee, & NC"
5,0.0,0.0,1.0,0.0,Football | Section 1 Nine-Man: Houston outlasts LeRoy-Ostrander https://t.co/bjShzb8Kei,"44.0121221, -92.4801989",44.0121221,-92.4801989,football,Wed Oct 24 04:28:41 +0000 2018,1054952795873464320,"Rochester, MN"
6,-0.3612,0.28,0.72,0.0,RT @azpifc: I refuse to believe this is a serious football player https://t.co/OXmVMLplwq,"55.0128152, -1.478701",55.0128152,-1.478701,football,Wed Oct 24 04:28:41 +0000 2018,1054952795361759236,NE29
8,0.9125,0.05,0.534,0.416,"RT @AHA_SUPERFANS: Congrats to @AHA_Football on a great season!! Though falling short of what they’d hoped, nothing to be ashamed of as it…","40.7737939, -74.0254281",40.7737939,-74.0254281,football,Wed Oct 24 04:28:40 +0000 2018,1054952792400580609,Dreamville
9,0.0,0.0,1.0,0.0,RT @EpicFoodPorn: This what the British are being told is authentic American football fare: A two-foot long Mac &amp; Cheese dog at Wembley tod…,"42.331427, -83.0457538",42.331427,-83.0457538,football,Wed Oct 24 04:28:38 +0000 2018,1054952782250287104,"Detroit,Michigan.USA:TWDFamily"
10,0.5859,0.0,0.817,0.183,RT @sportandstory: What would Arkansas football players do if they win the $1.6B Mega Millions jackpot tonight? https://t.co/LBcr24SwOi,"35.20105, -91.8318334",35.20105,-91.8318334,football,Wed Oct 24 04:28:37 +0000 2018,1054952780320923648,Arkansas
11,-0.1531,0.067,0.887,0.046,RT @jperkovic93: Lukaku is one of the weirdest players in football. When you look at his age and the number of goals he scored in his caree…,"6.5243793, 3.3792057",6.5243793,3.3792057,football,Wed Oct 24 04:28:36 +0000 2018,1054952776638308357,"Lagos, Nigeria"
12,-0.296,0.091,0.909,0.0,RT @a_bidwell_: He got kicked off the team.... couldn’t transfer becuase no school wanted him with these allegations.... now is too old to…,"34.5645371, -92.586828",34.5645371,-92.586828,football,Wed Oct 24 04:28:35 +0000 2018,1054952772007874560,"Benton, AR"
