,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.0,0.0,1.0,0.0,"RT @btschartdata: 🌎 iTunes WW:

#1 mono. (=) https://t.co/eLgGYG6EEC","12.879721, 121.774017",12.879721,121.774017,apple,Wed Oct 24 22:16:54 +0000 2018,1055221622980767744,Republic of the Philippines
2,0.0,0.0,1.0,0.0,RT @FoodNetworkCA: An apple (pie) a day keeps the doctor away! #BarefootContessa https://t.co/UqPFFeyFZ7,"56.130366, -106.346771",56.130366,-106.346771,apple,Wed Oct 24 22:16:54 +0000 2018,1055221621340991488,canada
3,0.0,0.0,1.0,0.0,✓AKIRA(亮) -DARK SIDE- https://t.co/xIvOeIKNAk https://t.co/5CSQbcdM3F #Musik #japan #INFORMATION,"36.204824, 138.252924",36.204824,138.252924,apple,Wed Oct 24 22:16:54 +0000 2018,1055221620829122560,JAPAN
5,-0.5423,0.203,0.712,0.085,"RT @QGotNoRings: Niggas really get on here saying ""My taste is really eclectic. Peep my Apple playlists""

Shit be looking like

Ella Mai
Br…","42.331427, -83.0457538",42.331427,-83.0457538,apple,Wed Oct 24 22:16:53 +0000 2018,1055221619956834304,Detroit
8,-0.128,0.091,0.909,0.0,Amgen lowers cholesterol drug Repatha cost 60% amid political talk of high drug prices - CNN https://t.co/6Fdh2Q2Jxv,"26.1420358, -81.7948103",26.1420358,-81.7948103,apple,Wed Oct 24 22:16:53 +0000 2018,1055221617176051714,"Naples, FL"
10,-0.2263,0.174,0.826,0.0,Apple’s iOS 12 reportedly blocks Grayshift’s passcode-cracking hack https://t.co/ExT63JgMJY https://t.co/Noi4gjcRi9,"41.8947545, -87.6246486",41.8947545,-87.6246486,apple,Wed Oct 24 22:16:52 +0000 2018,1055221615741460480,Chicago/Los Angeles
11,-0.4019,0.124,0.876,0.0,"RT @JayValenz67: Some Georgia voting machines aren't counting votes for Democrat Stacey Abrams, NAACP says -The complaints concern voting m…","36.7435531, -95.9359977",36.7435531,-95.9359977,apple,Wed Oct 24 22:16:52 +0000 2018,1055221615707877377,Here
12,0.7073,0.0,0.506,0.494,RT @its_tyIerdurden: stream this masterpiece https://t.co/6tpBFKvcZp,"32.7766642, -96.79698789999999",32.7766642,-96.79698789999999,apple,Wed Oct 24 22:16:52 +0000 2018,1055221614793637888,"Dallas, TX"
14,0.0,0.0,1.0,0.0,"RT @GameWith_fn: 【全9箇所紹介！】
フォートナイトメア チャレンジ
「複数のガーゴイルの前でダンスする」攻略まとめ！

攻略動画がサクッと見れるアプリはこちら↓
https://t.co/bB8GudMkUL

フォートナイトメアチャレンジ達成の参考にどうぞ！…","44.9106245, -68.8033696",44.9106245,-68.8033696,apple,Wed Oct 24 22:16:52 +0000 2018,1055221613761720320,ラッキー ランディング
16,0.0,0.0,1.0,0.0,"@Twitter Superstar Strategy #10 - Twitter is full ""Apple"" compatible!  [PDF] #SHARE #RT https://t.co/b6YTLu3lcM https://t.co/zDt416rjzD","43.653226, -79.3831843",43.653226,-79.3831843,apple,Wed Oct 24 22:16:52 +0000 2018,1055221612549718019,"Toronto, Canada"
