,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
1,0.0,0.0,1.0,0.0,"RT @ChartsLJ: Expectations on iTunes Charts:

#1 Argentina 
#1 Brazil
#1 Chile
#1 Costa Rica 
#1 El Salvador 
#1 Guatemala 
#1 Mexico
#1 Pe…","23.634501, -102.552784",23.634501,-102.552784,apple,Wed Oct 24 05:12:46 +0000 2018,1054963892194029569,mexico
2,0.3182,0.0,0.867,0.133,@dillzilla99 @dakotahebert92 @Kio_Bat @Apple Just get real tools and a refurbished original screen. Then you’re goo… https://t.co/0NrjHWtK9g,"51.165691, 10.451526",51.165691,10.451526,apple,Wed Oct 24 05:12:46 +0000 2018,1054963892185632768,Germany
3,0.0,0.0,1.0,0.0,https://t.co/2xWEJXpLOc,"40.7644372, -73.9837543",40.7644372,-73.9837543,apple,Wed Oct 24 05:12:46 +0000 2018,1054963891120340994,Studio 54
5,0.0,0.0,1.0,0.0,"RT @BleacherReport: ""Odell, we traded Eli...

...Apple"" https://t.co/w3LudLdcfq","44.143756, -93.993691",44.143756,-93.993691,apple,Wed Oct 24 05:12:45 +0000 2018,1054963888201048064,MSU '20
6,0.0,0.0,1.0,0.0,"RT @McDonaldsJapan: 📣本日がラストチャンス！✨📣
#マクドナルドxモンスト コラボ記念🎉限定555名様に当たる🙌 #RT 🔁するだけでスーパーレア✨なXFLAG STORE オンライン専用1000円OFFクーポンをゲット🤩チャンスは今日まで！🔥いそいでRTし…","36.204824, 138.252924",36.204824,138.252924,apple,Wed Oct 24 05:12:45 +0000 2018,1054963886510796801,日本(JAPAN)
9,0.0,0.0,1.0,0.0,"RT @BTSxNortheast: Keep streaming on Apple Music, don't let mono fall! We have 2 days left of tracking!

@BTS_twt
24HR Apple Music Playlist…","34.0522342, -118.2436849",34.0522342,-118.2436849,apple,Wed Oct 24 05:12:44 +0000 2018,1054963881523773440,"Los Angeles, CA"
13,-0.3818,0.14,0.86,0.0,Apple’s Tim Cook heads to Brussels to talk privacy amid ongoing tax fight https://t.co/57czh7O92k via @Politico… https://t.co/ZcdXooLFID,"41.2084278, -73.8912481",41.2084278,-73.8912481,apple,Wed Oct 24 05:12:42 +0000 2018,1054963872770281480,"Croton-on-Hudson, NY"
14,0.1511,0.053,0.868,0.079,RT @AbbyHasIssues: There are people who spend hours carving pumpkins and I just ate a banana because I didn't want to cut up an apple.,"-0.023559, 37.906193",-0.023559,37.906193,apple,Wed Oct 24 05:12:42 +0000 2018,1054963872426274816,Kenya🇰🇪
16,0.0,0.0,1.0,0.0,"RT @SGcharts: iTunes US:

#18 Taki Taki (+1)
https://t.co/aDrFbKO3Ax","33.4483771, -112.0740373",33.4483771,-112.0740373,apple,Wed Oct 24 05:12:41 +0000 2018,1054963869175685122,"Phoenix,AZ"
20,0.0,0.0,1.0,0.0,RT @AUGC_Comunica: 🔝🔝📬 Tramita tu propuesta al Consejo de la Guardia Civil para que se dote a todos los agentes de la Guardia Civil fundas…,"43.2630126, -2.9349852",43.2630126,-2.9349852,apple,Wed Oct 24 05:12:40 +0000 2018,1054963866344607744,"Bilbao, España"
