,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,-0.7227,0.224,0.776,0.0,"RT @nedprice: It's a high bar, but this may be the lowest of the low we've seen from Trump on Twitter. Conspiratorial. Hyper-partisan. Igno…","37.09024, -95.712891",37.09024,-95.712891,trump,Fri Oct 26 18:28:21 +0000 2018,1055888880614821888,United States
1,-0.444,0.21,0.685,0.105,"RT @PassTheSalty: But, but... the bombings are a HOAX!
Trump supporters don't act out like this!
Trump said so!

#FuckTrump and #FuckYou if…","46.73238749999999, -117.000165",46.73238749999999,-117.000165,trump,Fri Oct 26 18:28:21 +0000 2018,1055888880598056961,"Moscow, ID"
5,-0.34,0.103,0.897,0.0,RT @Wendy47404625: @Jordan_Sather_ Why does the #pasty have new pro trump media being posted to his Facebook account after his arrest? I li…,"27.6648274, -81.5157535",27.6648274,-81.5157535,trump,Fri Oct 26 18:28:21 +0000 2018,1055888880266829824,"Florida, USA"
7,-0.765,0.28,0.72,0.0,"RT @thehill: Dana Bash accuses Trump of ""stoking"" hatred of CNN: All you need is one ""crackpot"" https://t.co/bsm7Wx7qI8 https://t.co/GoQb1I…","41.7369803, -111.8338359",41.7369803,-111.8338359,trump,Fri Oct 26 18:28:21 +0000 2018,1055888880233148416,"Logan, UT"
9,0.4767,0.0,0.806,0.194,RT @foxandfriends: .@SebGorka: President Trump has the unique constitutional authority to decide who comes into the United States https://t…,"50.8503463, 4.3517211",50.8503463,4.3517211,trump,Fri Oct 26 18:28:21 +0000 2018,1055888879679627264,"Brussels, BEL-Scottsdale AZ, (25 Years)"
10,0.8442,0.0,0.687,0.313,"RT @Bornabrit1: TRUMP:  

In front of his supporters In the WH  wearing MAGA HATS
TRUMP -smiling and laughing with crowd, saying NOTHING ab…","38.3606736, -75.5993692",38.3606736,-75.5993692,trump,Fri Oct 26 18:28:21 +0000 2018,1055888879671218176,"Salisbury, MD USA"
11,0.0,0.0,1.0,0.0,Ya think??? https://t.co/KhpqbZRZO8,"40.4172871, -82.90712300000001",40.4172871,-82.90712300000001,trump,Fri Oct 26 18:28:20 +0000 2018,1055888879465582592,northeast ohio
13,0.0,0.0,1.0,0.0,@soloflyght1 @btwicymi @Alyssa_Milano @Mouse64Anony @RepMaxineWaters @EricHolder @CoryBooker @LibDems And I will ho… https://t.co/AresMWxhQs,"42.1556326, -88.3366041",42.1556326,-88.3366041,trump,Fri Oct 26 18:28:20 +0000 2018,1055888879155318786,Georgia / Illinois
14,-0.2247,0.191,0.683,0.126,RT @dbongino: Incredibly sad watching the TDS class on social media celebrating the fact that the suspect had Trump bumper stickers on his…,"35.8456213, -86.39027",35.8456213,-86.39027,trump,Fri Oct 26 18:28:20 +0000 2018,1055888879121850369,"Murfreesboro Tennessee, USA"
15,-0.4767,0.325,0.459,0.216,"RT @WayneDupreeShow: The party that has been encouraging mob action, arson, road blocking, physical assault, verbal intimidation, physical…","-9.189967, -75.015152",-9.189967,-75.015152,trump,Fri Oct 26 18:28:20 +0000 2018,1055888879084015617,peru
