,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.4215,0.0,0.741,0.259,I liked a @YouTube video https://t.co/s3tfceiiau Deep Fried Pizza Hut Redemption,"36.778261, -119.4179324",36.778261,-119.4179324,pizza,Sat Oct 27 19:28:29 +0000 2018,1056266401974050816,California
1,-0.296,0.128,0.872,0.0,"""No quiero goiko grill porque tengo la tripa mal asi que mejor como una pizza"" /Clap","40.6037837, -73.7524327",40.6037837,-73.7524327,pizza,Sat Oct 27 19:28:28 +0000 2018,1056266398366945280,Mi Mundo
2,0.0,0.0,1.0,0.0,@teenalovesit Right! &amp; that pizza! We should’ve take the whole thing! 🍕🍕🍕,"47.6062095, -122.3320708",47.6062095,-122.3320708,pizza,Sat Oct 27 19:28:28 +0000 2018,1056266396299014144,"Seattle, WA"
4,0.0,0.0,1.0,0.0,"@tayradio13 ご参加有難うございます🍕
あたり【860円オフクーポン】です😸
▼クーポンコード🎃
ZNZUｰ981
※クーポン取得・利用期間は10/31迄
※配達利用の場合、各店配達エリアに限定
※WEBサイトでログイン… https://t.co/h7UGzyWy4I","35.4601003, 139.6281895",35.4601003,139.6281895,pizza,Sat Oct 27 19:28:27 +0000 2018,1056266393673392129,神奈川県横浜市西区みなとみらい4－4－5
5,0.6808,0.0,0.72,0.28,"Do you have a favorite food? 
.
.
A: mine has to be pizza.. .or tacos...or cupcakes.... ok who am I kidding. I love… https://t.co/ez20uakP1k","40.7127753, -74.0059728",40.7127753,-74.0059728,pizza,Sat Oct 27 19:28:26 +0000 2018,1056266389147783170,"New York, USA"
9,0.5267,0.0,0.726,0.274,Me he puesto sexy para el repartidor de pizza https://t.co/UePDuUsNSW,"40.4167754, -3.7037902",40.4167754,-3.7037902,pizza,Sat Oct 27 19:28:25 +0000 2018,1056266385809125377,"Madrid, Comunidad de Madrid"
10,0.6369,0.0,0.488,0.512,RT @_ebonye: ok.. best pizza?,"32.1656221, -82.9000751",32.1656221,-82.9000751,pizza,Sat Oct 27 19:28:24 +0000 2018,1056266382675972098,"Georgia, USA"
11,0.4404,0.0,0.888,0.112,RT @RaisingRou7: So I had a job interview yesterday and they asked me to do a trial right away. I hope I get this job because they have a F…,"45.3156571, 13.5619471",45.3156571,13.5619471,pizza,Sat Oct 27 19:28:23 +0000 2018,1056266376204181506,Novigrad 
12,-0.296,0.268,0.732,0.0,"No hay horario para la pizza, verdad?","-30.2531458, -57.63655549999999",-30.2531458,-57.63655549999999,pizza,Sat Oct 27 19:28:22 +0000 2018,1056266374937567232,"Monte Caseros, Ctes."
13,0.0,0.0,1.0,0.0,agr ia bem uma pizza,"39.39987199999999, -8.224454",39.39987199999999,-8.224454,pizza,Sat Oct 27 19:28:21 +0000 2018,1056266369585610753,Portugal
14,-0.296,0.099,0.901,0.0,"Promoção no Ifood, 3 pizza medias na dominos por R$28,00  Aí meu cartão de crédito esse mês vai vir daquele jeito,… https://t.co/EggSsXJN72","-22.9068467, -43.1728965",-22.9068467,-43.1728965,pizza,Sat Oct 27 19:28:21 +0000 2018,1056266369455611904,"Rio de Janeiro, Brasil"
15,0.5228,0.0,0.826,0.174,"RT @EDinarWorldwide: 😱Did you know this funny story that Someone Paid For A Pizza Using 10,000 BTC? https://t.co/5BnVTKsNsx","48.379433, 31.1655799",48.379433,31.1655799,pizza,Sat Oct 27 19:28:20 +0000 2018,1056266364103651329,Украина
16,0.0,0.0,1.0,0.0,RT @couldofbeencold: @CheezzyOrders so for the pizza they the plug https://t.co/iuSTtRZFAF,"37.09024, -95.712891",37.09024,-95.712891,pizza,Sat Oct 27 19:28:18 +0000 2018,1056266357606510592,United States
18,0.0,0.0,1.0,0.0,RT @mogirlprobs: if you see me eating an entire imo’s pizza by myself mind your business,"38.4819976, -90.7415194",38.4819976,-90.7415194,pizza,Sat Oct 27 19:28:17 +0000 2018,1056266353760452608,"Pacific, MO"
22,0.4404,0.0,0.805,0.195,@WoodrowPWillson @JazzShaw @JonahNRO It makes total sense.  Much better than square-cutting a round pizza.,"31.9685988, -99.9018131",31.9685988,-99.9018131,pizza,Sat Oct 27 19:28:15 +0000 2018,1056266343606030336,"Texas, USA"
24,-0.1655,0.07,0.93,0.0,"I was skeptical of Duke’s #1 pick in the pre-season ACC media poll, but I am starting to think voters were on to so… https://t.co/rrOpZOctWl","35.9940329, -78.898619",35.9940329,-78.898619,pizza,Sat Oct 27 19:28:14 +0000 2018,1056266337931223040,"Durham, NC"
25,0.0,0.0,1.0,0.0,RT @iamwilliewill: Ranch on pizza is very DELISH TO ME! https://t.co/WyXMdRdddZ,"38.9071923, -77.0368707",38.9071923,-77.0368707,pizza,Sat Oct 27 19:28:14 +0000 2018,1056266337754976258,"Washington, DC"
29,0.5719,0.0,0.73,0.27,"@Pizza_Suplex as a mediocre white person who loves weezer, this absolutely tracks","43.1938516, -71.5723953",43.1938516,-71.5723953,pizza,Sat Oct 27 19:28:12 +0000 2018,1056266330184278016,nh/ma
30,0.6124,0.0,0.762,0.238,"@Hotstover @DolphinsRuleAll @Mikeps78_NFL I like all pizza, but if you don’t like Chicago style deep dish pizza the… https://t.co/mBv3hYCnTW","41.079273, -85.1393513",41.079273,-85.1393513,pizza,Sat Oct 27 19:28:12 +0000 2018,1056266329555193856,"Ft. Wayne, Indiana "
31,-0.7096,0.33,0.67,0.0,We just ate pizza and I’m going to Cheesecake Factory tomorrow I feel gross ugh,"42.3600825, -71.0588801",42.3600825,-71.0588801,pizza,Sat Oct 27 19:28:11 +0000 2018,1056266328686952448,"Boston, MA"
32,0.0,0.0,1.0,0.0,"@p0WiZZo4DDE3hB4 ご参加有難うございます🍕
あたり【860円オフクーポン】です😸
▼クーポンコード🎃
ZNZUｰ981
※クーポン取得・利用期間は10/31迄
※配達利用の場合、各店配達エリアに限定
※WEBサイト… https://t.co/CRUtnfG46s","35.4601003, 139.6281895",35.4601003,139.6281895,pizza,Sat Oct 27 19:28:10 +0000 2018,1056266324131729408,神奈川県横浜市西区みなとみらい4－4－5
34,0.508,0.0,0.604,0.396,Your Halloween Pizza Party headquarters!! https://t.co/3d1HtUMfFb,"37.0691031, -95.8196516",37.0691031,-95.8196516,pizza,Sat Oct 27 19:28:10 +0000 2018,1056266320931708928,Countryside
