,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,-0.296,0.144,0.763,0.093,"RT @conservmillen: Yeah, probably because this guy was a psychotic criminal before he ever registered as a Republican and voted for Trump.…","47.7510741, -120.7401385",47.7510741,-120.7401385,trump,Fri Oct 26 18:38:28 +0000 2018,1055891426955776000,Washington State
1,0.3182,0.0,0.897,0.103,RT @eugenegu: Imagine if Cesar Sayoc was a Muslim who targeted prominent Republicans with package bombs and was apprehended in a black van…,"37.8043637, -122.2711137",37.8043637,-122.2711137,trump,Fri Oct 26 18:38:28 +0000 2018,1055891426876153859,Oakland
2,0.0258,0.142,0.749,0.109,"RT @JRehling: If the #MAGABomber Cesar Sayoc is just one crazed loner, why are there dozens of other Trump supporters following his hate-fi…","61.2180556, -149.9002778",61.2180556,-149.9002778,trump,Fri Oct 26 18:38:28 +0000 2018,1055891426871992320,"Anchorage, AK"
9,-0.656,0.149,0.851,0.0,RT @mike_Zollo: So we are to believe that this “Trump supporter” was so stupid that he plastered his whole van with tons and tons of Trump…,"33.4483771, -112.0740373",33.4483771,-112.0740373,trump,Fri Oct 26 18:38:28 +0000 2018,1055891426125303808,"Phoenix, AZ"
13,-0.4019,0.278,0.722,0.0,Trump blames bombs for halting GOP momentum https://t.co/5tKowoqw2I,"37.2321077, -95.7243335",37.2321077,-95.7243335,trump,Fri Oct 26 18:38:28 +0000 2018,1055891425555030017,Earth
16,0.3818,0.0,0.86,0.14,"RT @quickslanding: Making it Crystal clear President Trump demands any healthcare replacement must include pre-existing condition, period.…","36.1699412, -115.1398296",36.1699412,-115.1398296,trump,Fri Oct 26 18:38:27 +0000 2018,1055891425257127936,"Las Vegas, NV"
19,-0.8885,0.344,0.656,0.0,"RT @ddale8: Trump complains about people saying ""America First"" is racist (it was used by antisemites during World War II, among others). ""…","33.2098407, -87.56917349999999",33.2098407,-87.56917349999999,trump,Fri Oct 26 18:38:27 +0000 2018,1055891425144041474,"Tuscaloosa, AL"
20,-0.5709,0.198,0.802,0.0,"@ScottPresler I'm still not💯this guy is genuine @POTUS @realDonaldTrump supporter..
Either a very stupid or mentall… https://t.co/S9Zk9a897T","25.7616798, -80.1917902",25.7616798,-80.1917902,trump,Fri Oct 26 18:38:27 +0000 2018,1055891425135677441,"Miami, FL"
21,-0.8316,0.262,0.738,0.0,If the bomber say’s he was pushed over the edge by Trump’s rhetoric of violence &amp; hate.  Trump needs to be held acc… https://t.co/hGlCuSD79o,"40.7282239, -73.7948516",40.7282239,-73.7948516,trump,Fri Oct 26 18:38:27 +0000 2018,1055891425114624004,"Queens, NY - Myrtle Beach, SC"
22,-0.2023,0.162,0.667,0.171,@ofsevit @bessbell I can’t believe the person behind the threatening devices sent to a number of prominent critics… https://t.co/HBNmpXYpRY,"41.3556539, -72.0995209",41.3556539,-72.0995209,trump,Fri Oct 26 18:38:27 +0000 2018,1055891425030782977,"New London, CT"
