,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.0,0.0,1.0,0.0,Me gustó un video de @YouTube https://t.co/3XCUCpchkf DONALD TRUMP ARRE-ME-TE CONTRA MIGRAN-TES HONDUREÑOS - DONALD TRUMP MILITARIZA,"10.0677719, -69.3473509",10.0677719,-69.3473509,trump,Fri Oct 26 18:39:55 +0000 2018,1055891793290674176,Barquisimeto
1,0.0,0.0,1.0,0.0,"RT @keithboykin: The #MAGABomber Cesar Sayoc is literally wearing a #MAGA hat at a Trump rally, and Trump thinks he has nothing to do with…","34.0522342, -118.2436849",34.0522342,-118.2436849,trump,Fri Oct 26 18:39:55 +0000 2018,1055891793235992577,Los Angeles
3,0.0,0.0,1.0,0.0,"RT @keithboykin: The #MAGABomber Cesar Sayoc is literally wearing a #MAGA hat at a Trump rally, and Trump thinks he has nothing to do with…","25.7616798, -80.1917902",25.7616798,-80.1917902,trump,Fri Oct 26 18:39:55 +0000 2018,1055891793005416454,Miami
5,0.7506,0.0,0.697,0.303,"RT @RightHook99: WATCH: Black Trump supporter who attended the Young Black Leadership Summit, explains powerful reasons why he supports Tru…","30.9842977, -91.96233269999999",30.9842977,-91.96233269999999,trump,Fri Oct 26 18:39:55 +0000 2018,1055891792774815744,Louisiana 
9,-0.743,0.231,0.769,0.0,"@darrenhayes Every day it gets worse and more US with trump, this is a real time bomb 😢😢 ... refugees at the border… https://t.co/cXEUX8Ox3d","-33.4488897, -70.6692655",-33.4488897,-70.6692655,trump,Fri Oct 26 18:39:55 +0000 2018,1055891792732872704,chile santiago
10,0.2732,0.099,0.722,0.179,"RT @mitchellvii: Wait let's see.  ""Bombs"" sent in envelopes creating maximum suspicion (because they look and feel like bombs).  You send t…","37.09024, -95.712891",37.09024,-95.712891,trump,Fri Oct 26 18:39:55 +0000 2018,1055891792732786688,USA
11,-0.9458,0.417,0.583,0.0,"RT @JayValenz67: TED CRUZ I DIDN'T THINK YOU COULD BE MORE IGNORANT THEN YOU ARE, BUT I WAS WRONG. THE BOMBER WAS A RACIST TRUMP SUPPORTER…","37.8393332, -84.2700179",37.8393332,-84.2700179,trump,Fri Oct 26 18:39:55 +0000 2018,1055891792602820609,Ky 
13,-0.5859,0.22,0.78,0.0,RT @USANEWS007: We didn’t blame Bernie for Hodgkinson's actions. Don’t go lo and blame Trump for Cesar Sayoc's actions.,"37.09024, -95.712891",37.09024,-95.712891,trump,Fri Oct 26 18:39:55 +0000 2018,1055891792489603072,United States
14,-0.8591,0.332,0.583,0.085,"RT @davidfrum: Blaming violence on the targets of the violence - as the president, his son, and their supporters have done over the past 48…","44.9238552, -92.9593797",44.9238552,-92.9593797,trump,Fri Oct 26 18:39:55 +0000 2018,1055891792288272384,"Woodbury, MN"
16,0.2732,0.0,0.896,0.104,@CNNPolitics already claiming the mail bomber is a Trump supporter and acted out because of the President.  CNN doe… https://t.co/iRMAQmnEpa,"37.09024, -95.712891",37.09024,-95.712891,trump,Fri Oct 26 18:39:55 +0000 2018,1055891792225357829,United States
