,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.0,0.0,1.0,0.0,"RT @SkyFootball: GOAL! PSV 2-2 Tottenham Hotspur (De Jong).

Keep up to date with all the action as @PSV and @SpursOfficial seek their firs…","-1.2920659, 36.8219462",-1.2920659,36.8219462,football,Wed Oct 24 19:18:16 +0000 2018,1055176668174782464,Nairobi - Kenya
1,0.0,0.0,1.0,0.0,"RT @bglendenning: Christian Eriksen: ""Of course you try to influence the ref but I think he was already under the influence of a lot of thi…","55.378051, -3.435973",55.378051,-3.435973,football,Wed Oct 24 19:18:16 +0000 2018,1055176667872837633,United Kingdom
2,0.0,0.0,1.0,0.0,"From https://t.co/43QOHuvGNo: What a goal from Joe Lolley. Again. He's got magic in his boots.

https://t.co/rhAth4LKWd #nffc","52.95478319999999, -1.1581086",52.95478319999999,-1.1581086,football,Wed Oct 24 19:18:15 +0000 2018,1055176664781594630,Nottingham
3,0.0,0.0,1.0,0.0,RT @PFTCommenter: FOOTBALL GUY https://t.co/iC7WGByCVg,"25.8486341, -80.1465669",25.8486341,-80.1465669,football,Wed Oct 24 19:18:15 +0000 2018,1055176664102113285,Bridgewater&Miami
4,0.5106,0.0,0.852,0.148,RT @GoosesTweets: Stone Memorial senior QB Thomas Arnold's numbers through nine games 🏈 makes a strong case for a Mr. Football nomination h…,"35.9606384, -83.9207392",35.9606384,-83.9207392,football,Wed Oct 24 19:18:15 +0000 2018,1055176664018272256,"Knoxville, Tenn."
6,0.0,0.0,1.0,0.0,"RT @SkyFootball: GOAL! West Bromwich Albion 0-2 Derby County (Lawrence).

Watch live on Sky Sports Football red button or on the Sky Sports…","42.3250896, -72.64120129999999",42.3250896,-72.64120129999999,football,Wed Oct 24 19:18:15 +0000 2018,1055176662764175360,Northampton
7,0.0,0.0,1.0,0.0,"RT @BMaz1: Chad Kelly has now been kicked off a High School, College, and NFL football team. That has to be a first.","29.2877469, -97.15193099999999",29.2877469,-97.15193099999999,football,Wed Oct 24 19:18:15 +0000 2018,1055176662265090049,"Yoakum, TX"
8,0.7644,0.0,0.761,0.239,RT @aggiefootball05: Congrats Aggies! AV Football players earn the right to wear Leg-Ins under game pants by earning a 3.0 or better GPA. C…,"40.0019868, -83.0109172",40.0019868,-83.0109172,football,Wed Oct 24 19:18:14 +0000 2018,1055176659865788416,College or Work 
10,0.3818,0.0,0.885,0.115,"Didnt think it was possible to find anything amusing about college football for at least a few weeks, until I was r… https://t.co/5PsvXcORQW","35.2270869, -80.8431267",35.2270869,-80.8431267,football,Wed Oct 24 19:18:14 +0000 2018,1055176657777160197,Charlotte
11,0.0,0.0,1.0,0.0,"Tennessee high school football schedule, Week 11 https://t.co/I9pTNDipKE https://t.co/Ucr8yfDshR","35.9606384, -83.9207392",35.9606384,-83.9207392,football,Wed Oct 24 19:18:13 +0000 2018,1055176657038860288,"Knoxville, Tennessee"
12,0.0,0.0,1.0,0.0,@WeAreMonticello football game with Orange County has been moved to Thursday at 7 pm @CvilleVarsity https://t.co/joL6c0VBqS,"37.5537892, -77.4809556",37.5537892,-77.4809556,football,Wed Oct 24 19:18:13 +0000 2018,1055176656581746694,"Charlottesville, VA - Richmond - Williamsburg"
13,0.0,0.0,1.0,0.0,"if football was 85 minutes long, we'll be either first or second in that group... not last.","52.3555177, -1.1743197",52.3555177,-1.1743197,football,Wed Oct 24 19:18:13 +0000 2018,1055176655663194112,"England, United Kingdom"
14,0.5106,0.0,0.875,0.125,RT @MMehtaNYDN: Bilal Powell turns 30 on Saturday. He’s scheduled to be a free agent after this season. Likely the end of his #Jets career.…,"40.012518, -74.311043",40.012518,-74.311043,football,Wed Oct 24 19:18:13 +0000 2018,1055176654174195712,Jersey Shore...Minus the Shore
