,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
2,0.4019,0.0,0.899,0.101,"RT @Chukwud88527078: Once a guy starts liking ur post and pics + d ones u uploaded 5yrs ago, babe wait for him in ur inbox he is coming to…","9.081999, 8.675277",9.081999,8.675277,apple,Wed Oct 24 20:39:06 +0000 2018,1055197010121449475,Nigeria
3,0.3595,0.0,0.872,0.128,"It’s been a day, Mangoes! Maybe a little Grapefruit-Thyme Margarita? Mmmm. Yeah, it’s the tangy little sister to ou… https://t.co/QT7K3Ajkcx","41.49932, -81.6943605",41.49932,-81.6943605,apple,Wed Oct 24 20:39:06 +0000 2018,1055197008171094022,"Cleveland, OH"
4,0.0,0.0,1.0,0.0,.@Apple's #iOS12 update breaks #iPhone-cracking #GrayKey forensic tool https://t.co/rYAtA5KlGg https://t.co/zw4BYAg4Wi,"37.3229978, -122.0321823",37.3229978,-122.0321823,apple,Wed Oct 24 20:39:05 +0000 2018,1055197006354882560,"Cupertino, California"
5,0.0,0.0,1.0,0.0,"RT @btschartdata: 🌎 iTunes WW:

#1 mono. (=) https://t.co/eLgGYG6EEC","38.963745, 35.243322",38.963745,35.243322,apple,Wed Oct 24 20:39:05 +0000 2018,1055197006195580931,Türkiye
6,0.0,0.0,1.0,0.0,"RT @Central_5H: [CHARTS] 🌏 Worldwide iTunes Song Chart :

#4.Lauren Jauregui - Expectations  (+182)

#Expectations @LaurenJauregui #expecta…","40.7307621, -74.15929310000001",40.7307621,-74.15929310000001,apple,Wed Oct 24 20:39:05 +0000 2018,1055197005407047681,Galinheiro
8,-0.4019,0.153,0.847,0.0,"RT @wisewordsmgmt: Stream Crash Rarri’s latest single, “Clark Kent”, produced by Seezyn. 

Apple
https://t.co/qN0U53dAg2

Spotify
https://t…","39.1031182, -84.5120196",39.1031182,-84.5120196,apple,Wed Oct 24 20:39:04 +0000 2018,1055197003586699264,"Cincinnati, OH"
9,-0.1531,0.165,0.7,0.135,RT @acgrayling: Failure to support a second vote on Brexit is a dereliction of duty - The Independent https://t.co/TqcCSYuPpu,"50.82253000000001, -0.137163",50.82253000000001,-0.137163,apple,Wed Oct 24 20:39:04 +0000 2018,1055197002965962752,"Brighton, England"
10,-0.5859,0.559,0.441,0.0,"Party’s over, assholes. https://t.co/l6bvcdVr9m","35.5950581, -82.5514869",35.5950581,-82.5514869,apple,Wed Oct 24 20:39:04 +0000 2018,1055197001929945089,"Asheville, NC"
11,0.0,0.0,1.0,0.0,"RT @reece_youngking: #AndImOnly21 🎱

💋 : https://t.co/BSuYTD9DP1 https://t.co/i8cEtuG30o","41.655166, -87.758338",41.655166,-87.758338,apple,Wed Oct 24 20:39:04 +0000 2018,1055197001720258566,Elim
12,-0.6705,0.216,0.784,0.0,"Predicting that in about two years, Apple users will cause outrage over no high end laptop without touch bar, as th… https://t.co/ay4QKBH0zt","60.47202399999999, 8.468945999999999",60.47202399999999,8.468945999999999,apple,Wed Oct 24 20:39:03 +0000 2018,1055196999295950851,Norway
13,0.0,0.0,1.0,0.0,"東南アジアの中で、マレーシアはシンガポールに次ぐ経済発展をしている優等生の国です。
URL https://t.co/l5XIIUiVxE","34.8380551, 135.2157628",34.8380551,135.2157628,apple,Wed Oct 24 20:39:03 +0000 2018,1055196999010504706,神戸市北区菖蒲が丘１－２１－１
14,0.0,0.0,1.0,0.0,RT @FantaAlexx: Apple-Chef Tim Cook warnt vor dem Daten-industriellen Komplex. „Daten werden mit militärischer Effizienz gegen uns als Waff…,"48.2081743, 16.3738189",48.2081743,16.3738189,apple,Wed Oct 24 20:39:03 +0000 2018,1055196996494127104,"Vienna, Austria"
15,0.0,0.0,1.0,0.0,RT @FamilyJules7x: The Eightfold Road: Metal Arrangement from Octopath Traveler is FINALLY available for pre-order on ALL STORES (thanks iT…,"41.563211, 2.0088747",41.563211,2.0088747,apple,Wed Oct 24 20:39:03 +0000 2018,1055196995927896068,"Terrassa, Barcelona (España)"
16,-0.701,0.273,0.634,0.093,RT @MGM_Studios: “Hi. I’m Chucky. Wanna play?” Dress up like this little devil for Halloween and scare everyone. #ChildsPlay https://t.co/9…,"50.26604709999999, -5.0527125",50.26604709999999,-5.0527125,apple,Wed Oct 24 20:39:02 +0000 2018,1055196995013480449,Cornwall
17,-0.7096,0.264,0.65,0.087,RT @Harlan: Imagine how intellectually dishonest and morally bankrupt one would have to be to tie ⁦@RonDeSantisFL⁩ using a common phrase to…,"27.6648274, -81.5157535",27.6648274,-81.5157535,apple,Wed Oct 24 20:39:02 +0000 2018,1055196994732507136,"Florida, USA"
18,0.4019,0.0,0.816,0.184,@alexstamos yes. i asked @tim_cook #Apple the following &amp; never received a response. https://t.co/rBfs9qyZi8 https://t.co/izKUwfgILe,"34.0522342, -118.2436849",34.0522342,-118.2436849,apple,Wed Oct 24 20:39:02 +0000 2018,1055196994698768384,Los Angeles
19,0.4767,0.102,0.679,0.219,"RT @DMR09: Winning. 

Dow plunges more than 600 points in another day of losses, officially wiping out its 2018 gains. https://t.co/d5xuwAq…","47.42715459999999, -92.9376887",47.42715459999999,-92.9376887,apple,Wed Oct 24 20:39:02 +0000 2018,1055196993709072384,"Hibbing, Minnesota"
20,0.0,0.0,1.0,0.0,RT @sonvalero: #ObsolescenciaProgramada Primera decisión en el mundo que penaliza la obsolescencia programada: Italia multa a Samsung y App…,"41.652251, -4.724532099999999",41.652251,-4.724532099999999,apple,Wed Oct 24 20:39:02 +0000 2018,1055196993662971905,Valladolid (España)
21,0.0,0.0,1.0,0.0,"RT @MrHighTech_fr: 🚨Découvrez @EasyWin_io, une application dédiée aux concours 🚨

Un iPhone reconditionné de @Beephone_fr à gagner sur Easy…","43.59116789999999, 5.3102505",43.59116789999999,5.3102505,apple,Wed Oct 24 20:39:02 +0000 2018,1055196993432313858,"Bouches-du-Rhône, Provence-Alpes-Côte d'Azur"
23,0.0,0.0,1.0,0.0,Tesla is the new Apple $TSLA $AAPL $QQQ $SPY,"40.7127753, -74.0059728",40.7127753,-74.0059728,apple,Wed Oct 24 20:39:02 +0000 2018,1055196992572481547,"New York, NY"
26,0.6369,0.0,0.766,0.234,Have you download the Grace Radio app from the iOS or Google Play App Store? Download today -… https://t.co/kVklnFh442,"32.1656221, -82.9000751",32.1656221,-82.9000751,apple,Wed Oct 24 20:39:00 +0000 2018,1055196986041909248,"Georgia, USA"
29,0.34,0.12,0.661,0.219,"@Texas_Katie @AppleSupport Apple can’t control what numbers call you lol, all I can recommend is that you block the… https://t.co/gx5j4noJpm","29.7604267, -95.3698028",29.7604267,-95.3698028,apple,Wed Oct 24 20:39:00 +0000 2018,1055196984464818176,"Houston, TX"
30,0.0,0.0,1.0,0.0,"WGC &amp; Sanderson Farms @DraftKings Picks w/ @FantasyGolfers

Vid https://t.co/PZG5zdL5Xf
Pod https://t.co/ISXZxdZxs8… https://t.co/XrrqB43pLE","43.653226, -79.3831843",43.653226,-79.3831843,apple,Wed Oct 24 20:39:00 +0000 2018,1055196984343068673,Toronto
