,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
1,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","23.634501, -102.552784",23.634501,-102.552784,apple,Fri Oct 26 01:41:21 +0000 2018,1055635461341888512,México
2,0.0,0.0,1.0,0.0,"RT @bts_love_myself: 슈가와 함께 나머지 하트를 완성시켜줄 아미를 찾고 있습니다. 👀💜
손하트 인증샷을 찍고 #BTSLoveMyself 해시태그와 함께 답글을 남겨주세요!

#BTSLoveMyself https://t.co/duLbw…","-27.2423392, -50.2188556",-27.2423392,-50.2188556,apple,Fri Oct 26 01:41:21 +0000 2018,1055635461220249600,"Santa Catarina, Brasil"
4,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","35.907757, 127.766922",35.907757,127.766922,apple,Fri Oct 26 01:41:21 +0000 2018,1055635460704239618,대한민국
5,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","1.352083, 103.819836",1.352083,103.819836,apple,Fri Oct 26 01:41:21 +0000 2018,1055635460624535552,Singapore
7,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","37.750381, -97.3242332",37.750381,-97.3242332,apple,Fri Oct 26 01:41:21 +0000 2018,1055635460297580544,BTS
9,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","37.23134599999999, -93.29328699999999",37.23134599999999,-93.29328699999999,apple,Fri Oct 26 01:41:21 +0000 2018,1055635459731349504,the moon
10,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","34.0489281, -111.0937311",34.0489281,-111.0937311,apple,Fri Oct 26 01:41:20 +0000 2018,1055635459534086144,Arizona
11,0.0,0.0,1.0,0.0,https://t.co/RrDNz0vNhz,"35.7073985, 139.6638354",35.7073985,139.6638354,apple,Fri Oct 26 01:41:20 +0000 2018,1055635459500474368,中野区
12,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","38.0405837, -84.5037164",38.0405837,-84.5037164,apple,Fri Oct 26 01:41:20 +0000 2018,1055635459492270080,"Lexington, KY"
15,0.3182,0.0,0.909,0.091,"RT @ComplexMusic: 🌴 Coming to @ComplexCon next weekend? 🌴

Make sure you get the app so you can reserve your spot on line 👀

Download the a…","33.7700504, -118.1937395",33.7700504,-118.1937395,apple,Fri Oct 26 01:41:20 +0000 2018,1055635458087153664,"Long Beach, CA"
16,0.4588,0.0,0.87,0.13,"RT @CRUSHonBAM: [HOW TO] วิธีโหวตให้ GOT7 ใน 2018 Asia Artist Awards 💚
🚫 รอบแรกปิดโหวต 31/10 เวลา 21.59 น. (ไทย)

โหลด App
iOS
https://t.co…","17.1664211, 104.1486055",17.1664211,104.1486055,apple,Fri Oct 26 01:41:20 +0000 2018,1055635457684336640,"thailand,sakon nakhon"
18,-0.5994,0.151,0.849,0.0,@Apple Fix the battery life on ur new devices I just paid $1K for the battery to die fast when I changed setting an… https://t.co/ZRZmEmr1KJ,"34.0522342, -118.2436849",34.0522342,-118.2436849,apple,Fri Oct 26 01:41:20 +0000 2018,1055635456790941701,Los Angeles
19,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","37.09024, -95.712891",37.09024,-95.712891,apple,Fri Oct 26 01:41:20 +0000 2018,1055635456698781698,United States
23,0.0,0.0,1.0,0.0,RT @peckpalit: #เป๊กผลิตโชค เจ๊กแหลกกกมากเลย เมกา-เคนย่า https://t.co/RjxXlrcyND,"16.4321938, 102.8236214",16.4321938,102.8236214,apple,Fri Oct 26 01:41:19 +0000 2018,1055635454681206784,khonkaen
25,0.0,0.0,1.0,0.0,"RT @GameWith_fn: 【全10箇所紹介！】
シーズン6ウィーク5 チャレンジ
「ショッピングカートまたはATKで輪っかをジャンプで通り抜ける(5か所)」まとめ！

攻略動画がサクッと見れるアプリはこちら↓
https://t.co/bB8Gue3Wjl

チャレンジ…","33.8416238, 132.7656808",33.8416238,132.7656808,apple,Fri Oct 26 01:41:19 +0000 2018,1055635453670379520,愛媛 
31,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","13.7563309, 100.5017651",13.7563309,100.5017651,apple,Fri Oct 26 01:41:19 +0000 2018,1055635451560648704,"Bangkok, Thailand"
