,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,-0.7096,0.197,0.803,0.0,RT @IAmSophiaNelson: So--we now know what Trump has wrought. Of course it was some crazy ass #MAGA person who did this. Of course it was. W…,"43.257906, -79.8673036",43.257906,-79.8673036,trump,Fri Oct 26 17:59:51 +0000 2018,1055881711379189761,Southern Ontario Canada
2,-0.8707,0.309,0.691,0.0,"RT @ezralevin: Two 100% guarantees for the next 11 days
1) Trump will say &amp; do some incredibly racist &amp; aggressively outrageous stuff.
2) T…","44.9537029, -93.0899578",44.9537029,-93.0899578,trump,Fri Oct 26 17:59:51 +0000 2018,1055881711337250816,"St Paul, MN"
4,0.4404,0.0,0.828,0.172,"@Kellie2727Paula @18hariprakash18 @RealCandaceO I hope they do too,,,but there is some doubt,,,I think Pres. Trump… https://t.co/BYdz9qSk1f","31.9685988, -99.9018131",31.9685988,-99.9018131,trump,Fri Oct 26 17:59:51 +0000 2018,1055881711232471042,Texas
5,-0.4914,0.265,0.577,0.157,"RT @HeyTammyBruce: More, but strangely less covered, success of our law enforcement 3 weeks ago arresting another terror package sender, se…","27.6648274, -81.5157535",27.6648274,-81.5157535,trump,Fri Oct 26 17:59:51 +0000 2018,1055881711190528001,"Florida, USA"
6,-0.5093,0.162,0.838,0.0,"RT @Miduswell: The Trump-loving #MAGABomber had been attacking #Democrats on Twitter, including those receiving pipe-bombs! 

His Twitter a…","47.6062095, -122.3320708",47.6062095,-122.3320708,trump,Fri Oct 26 17:59:51 +0000 2018,1055881711169396736,"Seattle, WA"
7,0.0,0.0,1.0,0.0,"RT @nowthisnews: ‘That is how you claim asylum, you show up and you say I’m claiming asylum.’ — This journalist simply explains how Trump’s…","40.0641134, -105.2840798",40.0641134,-105.2840798,trump,Fri Oct 26 17:59:51 +0000 2018,1055881710867542016,A van down by the river.
8,-0.7269,0.264,0.659,0.077,"RT @_NotFakeNews_: A trump supporter verbally attacking a woman because of her race, WITH HER DAUGHTER IN THE BACK SEAT.  

Hatred is consu…","37.8271784, -122.2913078",37.8271784,-122.2913078,trump,Fri Oct 26 17:59:51 +0000 2018,1055881710615781377,"Bay Area , California "
9,0.34,0.0,0.862,0.138,"RT @YanceyMc: When 3 Doors Down played the Trump inauguration, they got one new super-fan.  #MAGABomber https://t.co/PlGRAeNtsg","37.09024, -95.712891",37.09024,-95.712891,trump,Fri Oct 26 17:59:51 +0000 2018,1055881710578081793,United States
10,-0.765,0.32,0.68,0.0,RT @GeraldoRivera: #CesarSayoc has long criminal history of extremist behavior-like his 2002 bomb threats-which predate @realDonaldTrump’s…,"37.769952, -122.4496406",37.769952,-122.4496406,trump,Fri Oct 26 17:59:51 +0000 2018,1055881710552993792,"Wastelands, USA"
11,0.0,0.0,1.0,0.0,"RT @_armanisalado: Remember when James Thomas Hodgkinson, a Bernie Sanders campaigner, shot:

-Steve Scalise 
-Matt Mika multiple
-Crystal…","34.0522342, -118.2436849",34.0522342,-118.2436849,trump,Fri Oct 26 17:59:51 +0000 2018,1055881710536089600,Los Angeles/USA
17,0.0,0.0,1.0,0.0,@kellyannegoebb @USA_USA_1_ @Heathamommy @GOPe_hater @RoseWoo15096108 @JeffHarperArt @ArmyVet2x @rwmercer… https://t.co/2Pt0JeyoF8,"27.6648274, -81.5157535",27.6648274,-81.5157535,trump,Fri Oct 26 17:59:51 +0000 2018,1055881709726638081,"Florida, USA"
21,-0.34,0.103,0.897,0.0,"RT @lesleyabravanel: OMG. My husband just called and said ""Remember that picture I texted you of that crazy Trump van that delivered lunch…","41.0908762, -73.9184612",41.0908762,-73.9184612,trump,Fri Oct 26 17:59:51 +0000 2018,1055881709537910785,NYC burbs (Nyack)
23,-0.2911,0.182,0.694,0.124,RT @rolandscahill: Seems like Trump rallies are more of a threat to the country than migrant caravans,"40.9278769, -73.75179829999999",40.9278769,-73.75179829999999,trump,Fri Oct 26 17:59:51 +0000 2018,1055881709080731649,"Larchmont, NY"
25,-0.3237,0.134,0.866,0.0,RT @SssParody: EXPOSED! trump secretly attends cruz’s Rally as a member of the crowd in disguise... https://t.co/hjj1vMtmfg,"37.2321077, -95.7243335",37.2321077,-95.7243335,trump,Fri Oct 26 17:59:51 +0000 2018,1055881708694896641,Earth
26,0.0,0.0,1.0,0.0,RT @politicususa: Here Is Would Be Democratic Assassin Cesar Sayoc Jr. At A Trump Rally https://t.co/Kpz5TJstCP via @politicususa,"34.0522342, -118.2436849",34.0522342,-118.2436849,trump,Fri Oct 26 17:59:51 +0000 2018,1055881708443099136,"Los Angeles, CA"
27,-0.296,0.167,0.833,0.0,@Top_Sergeant Give that blinky to Trump. He’s missing it more than anyone.,"56.130366, -106.346771",56.130366,-106.346771,trump,Fri Oct 26 17:59:51 +0000 2018,1055881708434788353,Canada
28,-0.8971,0.38,0.53,0.089,"RT @Bornabrit1: TRUTH -

TRUMP has put us in the middle 
of A TERRORIST INTIMIDATION   FEAR CAMPAIGN 

WORDS CAN MOVE PEOPLE INTO ACTION &amp;…","35.5174913, -86.5804473",35.5174913,-86.5804473,trump,Fri Oct 26 17:59:51 +0000 2018,1055881708430606337,"Tennessee, USA"
29,-0.8591,0.332,0.583,0.085,"RT @davidfrum: Blaming violence on the targets of the violence - as the president, his son, and their supporters have done over the past 48…","27.6648274, -81.5157535",27.6648274,-81.5157535,trump,Fri Oct 26 17:59:51 +0000 2018,1055881708363485184,Florida
30,-0.765,0.248,0.752,0.0,"RT @charliekirk11: ""Experts"" said Trump would lose in historic fashion (Huge win)

'Experts"" said Trump will start war with N. Korea (Close…","31.9685988, -99.9018131",31.9685988,-99.9018131,trump,Fri Oct 26 17:59:51 +0000 2018,1055881708069883904,Texas #Merica
32,-0.7003,0.279,0.721,0.0,RT @thehill: Hundreds of journalists sign letter accusing Trump of inciting violence against the press https://t.co/PM9LpDD2sJ https://t.co…,"36.0395247, -114.9817213",36.0395247,-114.9817213,trump,Fri Oct 26 17:59:51 +0000 2018,1055881707956518912,"Henderson, NV"
33,0.0772,0.0,0.944,0.056,"RT @jacobsoboroff: For months we've been given the number 2,654 separated kids by the Trump administration.

Many of you have pushed us --…","40.7177545, -74.0431435",40.7177545,-74.0431435,trump,Fri Oct 26 17:59:51 +0000 2018,1055881707944099841,Jersey City
34,0.0,0.0,1.0,0.0,GOP has a specific agenda before they are unseated:  It is to pack the judiciary with as many ultra conservatives a… https://t.co/Q9EOuUrzrX,"40.7127753, -74.0059728",40.7127753,-74.0059728,trump,Fri Oct 26 17:59:51 +0000 2018,1055881707885355009,"New York, USA"
37,0.3182,0.0,0.897,0.103,"RT @AMErikaNGIRL07: Day 220 since twitter @jack  @Twitter 
- froze my ability to grow my account &amp;will not register new followers

- delete…","33.1567863, -94.96826899999999",33.1567863,-94.96826899999999,trump,Fri Oct 26 17:59:51 +0000 2018,1055881707558260737,"Mt.Pleasant,Texas"
38,-0.4753,0.119,0.881,0.0,"RT @nowthisnews: A ‘CNN sucks!’ chant just broke out at the White House, minutes before Pres. Trump was set to address the recent mail bomb…","31.9685988, -99.9018131",31.9685988,-99.9018131,trump,Fri Oct 26 17:59:50 +0000 2018,1055881707218448384,Texas
39,0.0,0.0,1.0,0.0,"@eugenegu I don’t buy this. He’s not one of us, he’s a plant!","27.6648274, -81.5157535",27.6648274,-81.5157535,trump,Fri Oct 26 17:59:50 +0000 2018,1055881707012919298,Florida
41,-0.8591,0.332,0.583,0.085,"RT @davidfrum: Blaming violence on the targets of the violence - as the president, his son, and their supporters have done over the past 48…","45.6834528, -121.397295",45.6834528,-121.397295,trump,Fri Oct 26 17:59:50 +0000 2018,1055881706824183808,"Mosier, Or"
42,0.3182,0.0,0.901,0.099,RT @TimRunsHisMouth: WATCH: Trump tells the Young Black Leadership summit that he's sure some of them will one day be President. https://t.…,"40.4172871, -82.90712300000001",40.4172871,-82.90712300000001,trump,Fri Oct 26 17:59:50 +0000 2018,1055881706568335368,"Ohio, USA"
43,0.2732,0.0,0.877,0.123,@GOP @realDonaldTrump  Steve Schmidt has it right: the bomber is a rabid Republican supporter of Trump. https://t.co/VnUrWqKNgM,"46.729553, -94.6858998",46.729553,-94.6858998,trump,Fri Oct 26 17:59:50 +0000 2018,1055881706534825984,"Minnesota, USA"
44,0.0,0.0,1.0,0.0,"RT @EdKrassen: Cesar Sayoc was NOT a Democratic operative!

Cesar Sayoc was a man with political views which have been taken so far to the…","33.836081, -81.1637245",33.836081,-81.1637245,trump,Fri Oct 26 17:59:50 +0000 2018,1055881706501259264,South Carolina
45,-0.0601,0.148,0.676,0.176,"RT @VanessaL43: I find myself agreeing 100% with the looney Lefties saying Trump IS responsible for HATEFUL behavior 👉🏻from the Left 😏

~Th…","37.09024, -95.712891",37.09024,-95.712891,trump,Fri Oct 26 17:59:50 +0000 2018,1055881706463465472,United States
47,0.0,0.0,1.0,0.0,RT @fredswork: And how many show up for President Trump's rallies??????😜😜😜😜😜 https://t.co/dUARobLnUm,"34.9592083, -116.419389",34.9592083,-116.419389,trump,Fri Oct 26 17:59:50 +0000 2018,1055881706320748544,Southern California
49,-0.2263,0.147,0.853,0.0,RT @BetteMidler: The Suspected Serial Bomber Appears to Be a Right-Wing Kook https://t.co/EjVSlC2PMd,"26.2378597, -80.1247667",26.2378597,-80.1247667,trump,Fri Oct 26 17:59:50 +0000 2018,1055881706102755328,"Pompano Beach, FL"
51,-0.4588,0.176,0.824,0.0,"RT @WalshFreedom: Trump sent out a tweet at 3:14 this morning attacking CNN.

3:14am. That's all.","40.7127753, -74.0059728",40.7127753,-74.0059728,trump,Fri Oct 26 17:59:50 +0000 2018,1055881706044035072,"New York, USA"
55,0.7506,0.0,0.748,0.252,"Window on bomber's van. trump/pence inspired. And, trump held a small campaign rally in the WH in honor of this cre… https://t.co/ZQBfgTu8Bv","35.7595731, -79.01929969999999",35.7595731,-79.01929969999999,trump,Fri Oct 26 17:59:50 +0000 2018,1055881705805045760,"North Carolina, USA"
