,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,-0.765,0.306,0.694,0.0,"RT @EricBoehlert: Trump has to be furious the FBI, which he hates, cracked this case so quickly","37.4315734, -78.6568942",37.4315734,-78.6568942,trump,Fri Oct 26 19:09:27 +0000 2018,1055899223990902784,Virginia 
1,-0.4588,0.163,0.754,0.083,"RT @adamcbest: Cesar Sayoc, aka the #MAGABomber, isn’t an anomaly. There’s a pattern of violence committed by men radicalized by Trump rhet…","46.9965144, -120.5478474",46.9965144,-120.5478474,trump,Fri Oct 26 19:09:27 +0000 2018,1055899223760105473,"Ellensburg, WA"
2,0.0,0.0,1.0,0.0,"RT @LauraLoomer: Where can I get some nature proof Trump stickers? 

You know, stickers that look brand new in the Florida sun. Stickers th…","36.778261, -119.4179324",36.778261,-119.4179324,trump,Fri Oct 26 19:09:27 +0000 2018,1055899223743328256,"California, USA"
3,-0.3365,0.18,0.693,0.127,"RT @ExDemLatina: The Democrats worst nightmare!
400 strong at first historic Young Black Leadership Summit! They are meeting with President…","39.3270191, -81.5484578",39.3270191,-81.5484578,trump,Fri Oct 26 19:09:27 +0000 2018,1055899223709925376,"Vienna, WV"
4,-0.0,0.167,0.667,0.167,@PalmerReport Trump has lost control of his message in his supporters who carry out his wishes No longer able to co… https://t.co/ZuaSRXoaHv,"37.09024, -95.712891",37.09024,-95.712891,trump,Fri Oct 26 19:09:27 +0000 2018,1055899223663824896,USA
5,-0.34,0.124,0.876,0.0,"RT @Alyssa_Milano: ""We denounce Donald Trump's behavior as unconstitutional, un-American and utterly unlawful and unseemly for the Presiden…","42.3600709, -71.0588305",42.3600709,-71.0588305,trump,Fri Oct 26 19:09:27 +0000 2018,1055899223651164160,Greater Boston Area
6,0.0,0.0,1.0,0.0,"RT @VOANoticias: #Últimahora: Los cargos criminales contra el sospechoso de enviar paquetes con bombas, incluyen envíar y transportar ilega…","19.4326077, -99.133208",19.4326077,-99.133208,trump,Fri Oct 26 19:09:27 +0000 2018,1055899223605108738,Ciudad de México
7,0.4404,0.0,0.879,0.121,"RT @matthewamiller: Based on Wray’s remarks, the FBI had identified Sayoc by late last night. Surely they briefed the WH immediately. Might…","44.0682019, -114.7420408",44.0682019,-114.7420408,trump,Fri Oct 26 19:09:27 +0000 2018,1055899223605030912,"Idaho, USA"
8,-0.2023,0.087,0.913,0.0,"RT @MuellerSheWrote: According to AG Sessions, the #MAGABomber is being charged with transporting explosives across state lines &amp; mailing e…","40.6331249, -89.3985283",40.6331249,-89.3985283,trump,Fri Oct 26 19:09:27 +0000 2018,1055899223546384384,"Illinois, USA"
9,-0.4767,0.119,0.881,0.0,"RT @WhoWolfe: Cesar Sayok, supposed fake bomber. The only person that can have trump stickers on a vehicle and not get it  keyed, defaced o…","35.957245, -95.408435",35.957245,-95.408435,trump,Fri Oct 26 19:09:27 +0000 2018,1055899223420493824,Yorkshire
