,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
3,0.7067,0.0,0.673,0.327,RT @nitram___: Pineapples on pizza is very delicious TO ME!!! 😭 https://t.co/foS5FylhXZ,"34.3541659, -119.0592705",34.3541659,-119.0592705,pizza,Wed Oct 24 19:22:53 +0000 2018,1055177831360020480,"Santa Paula, CA"
4,0.0,0.0,1.0,0.0,RT @GregKobg: Merci à tous mais c’est bon le proprio a enfin appeler de ce fait je lui ai fixer rdv et pour me remercier il voulait à tout…,"48.9315523, 2.3563278",48.9315523,2.3563278,pizza,Wed Oct 24 19:22:53 +0000 2018,1055177830517088258,93200
5,0.3612,0.0,0.906,0.094,"RT @itsdonjulio__: pizza is a date, sitting in your car talking is a date, laying in bed is a date. $0 or $100, thank you for spending time…","38.9071923, -77.0368707",38.9071923,-77.0368707,pizza,Wed Oct 24 19:22:53 +0000 2018,1055177829531422720,"Washington, DC"
6,-0.0516,0.087,0.833,0.08,"RT @irdafrica_Kenya: Hi, I dry fruits, veggies, herbs &amp; green tea. Roast nuts &amp; coffee. Juicy, tasty meat rare 6 min med. 8 min well done 1…","-1.2920659, 36.8219462",-1.2920659,36.8219462,pizza,Wed Oct 24 19:22:53 +0000 2018,1055177828688371717,"Nairobi, Kenya"
8,0.7067,0.0,0.673,0.327,RT @nitram___: Pineapples on pizza is very delicious TO ME!!! 😭 https://t.co/foS5FylhXZ,"36.778261, -119.4179324",36.778261,-119.4179324,pizza,Wed Oct 24 19:22:51 +0000 2018,1055177820182212608,CA
11,0.0,0.0,1.0,0.0,"PROMOÇÃO DA  BORDA GRÁTIS HOJE !

 24/10 COMPRE UMA PIZZA QUADRADA OU REDONDA E GANHE UMA DELICIOSA BORDA DE CATUPI… https://t.co/Uzwe61rECp","-22.9068467, -43.1728965",-22.9068467,-43.1728965,pizza,Wed Oct 24 19:22:48 +0000 2018,1055177808325079040,"Rio de Janeiro, Brasil"
12,0.7067,0.0,0.673,0.327,RT @nitram___: Pineapples on pizza is very delicious TO ME!!! 😭 https://t.co/foS5FylhXZ,"-38.416097, -63.61667199999999",-38.416097,-63.61667199999999,pizza,Wed Oct 24 19:22:48 +0000 2018,1055177807540744192,Argentina
14,0.0,0.0,1.0,0.0,Pizza primavera del imperio hecha como por alguien enamorado y despreocupado https://t.co/X19BtwZgle,"-34.6020571, -58.3941125",-34.6020571,-58.3941125,pizza,Wed Oct 24 19:22:46 +0000 2018,1055177799676379136,Tucumán / Buenos Aires
15,0.0,0.0,1.0,0.0,@kebapcininoglu güzel bir pizza tarifi verebilir misin,"39.9333635, 32.8597419",39.9333635,32.8597419,pizza,Wed Oct 24 19:22:46 +0000 2018,1055177799248629760,ankara
17,0.0,0.0,1.0,0.0,"RT @iyidikyaboyle: Dondurulmuş yiyecekler reyonu benim Disneyland’ım. Bir bakıyorsun lahmacun, hop ordan börek, kenarda pizza. Tam daha güz…","38.5183996, 27.1382404",38.5183996,27.1382404,pizza,Wed Oct 24 19:22:45 +0000 2018,1055177798011273216,"Karşıyaka, İzmir"
