,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.357,0.0,0.852,0.148,We were on Talking Football just before last night’s game. If you’re not bored to tears yet by Doddsgate or whateve… https://t.co/TOqZOXwLKq,"56.462018, -2.970721",56.462018,-2.970721,football,Wed Oct 24 20:58:02 +0000 2018,1055201773705723906,"Dundee, Scotland"
2,0.6115,0.0,0.765,0.235,"""...is the most wonderful currency you could ever give someone.""
- All-Pro Football player

https://t.co/Or3ijTGmPY","38.5815719, -121.4943996",38.5815719,-121.4943996,football,Wed Oct 24 20:58:02 +0000 2018,1055201772887625728,"Sacramento, CA"
4,0.6486,0.0,0.773,0.227,"RT @ReyesDeBernabeu: Reasons why people don’t rate Neymar:

They don’t watch him play football. 

End of list, thanks for listening.","52.508739, -1.8818633",52.508739,-1.8818633,football,Wed Oct 24 20:58:01 +0000 2018,1055201771386298375,Holte End
7,0.0,0.0,1.0,0.0,RT @ChiTribKane: Our weekly by-the-numbers look at the Bears as they prepare to meet the Jets on Sunday: https://t.co/t1rrMF9teM,"41.8781136, -87.6297982",41.8781136,-87.6297982,football,Wed Oct 24 20:58:00 +0000 2018,1055201765711405060,Chicago
8,0.0,0.0,1.0,0.0,"Jeremiah Harris wants to see YOU in the stands for Saturday's Homecoming game against Army! 

🎟️:… https://t.co/pyaTNGmPJq","42.2411499, -83.61299389999999",42.2411499,-83.61299389999999,football,Wed Oct 24 20:58:00 +0000 2018,1055201765669236736,"Ypsilanti, MI"
10,0.296,0.12,0.65,0.23,Bruh Dortmund and their young players are playing crazy football. Can’t defend against that. Lol https://t.co/rvBAiQDwBi,"-15.7666707, 35.0167866",-15.7666707,35.0167866,football,Wed Oct 24 20:58:00 +0000 2018,1055201765304479744,"Blantyre, Malawi"
11,0.0,0.0,1.0,0.0,Football got this dudes face all fuckin crooked. 😂 https://t.co/1zoyulrnSw,"36.778261, -119.4179324",36.778261,-119.4179324,football,Wed Oct 24 20:58:00 +0000 2018,1055201765233090560,"California, USA"
12,-0.6597,0.306,0.694,0.0,"RT @lequipe: Paris frôle la catastrophe.

⚽ Les buteurs &gt; https://t.co/KwVdB6wPKU https://t.co/XnlzG5l7xg","38.90379, -77.058925",38.90379,-77.058925,football,Wed Oct 24 20:57:59 +0000 2018,1055201763953991704,Venezuela & USA
14,-0.4215,0.15,0.769,0.081,"RT @fantasyiteam: Three things that are certain in life: 

1. Death.
2. Taxes.
3. Neymar being on the floor in football. https://t.co/hbIzb…","38.640288, -90.231657",38.640288,-90.231657,football,Wed Oct 24 20:57:59 +0000 2018,1055201760900538377,The Dark Room
16,0.5574,0.06,0.75,0.19,"Mou can copy a trick or two from @ItsJurgenKlopp . That was ruthless, brilliant, mercilessly executed high pressing… https://t.co/YQr3G29CWM","42.1478102, -87.7989592",42.1478102,-87.7989592,football,Wed Oct 24 20:57:58 +0000 2018,1055201758685945859,In the 254
19,0.6239,0.0,0.815,0.185,"RT @BBCSport: FT

#LFC have cruised to a big #UCL win! 

Liverpool 4-0 Red Star Belgrade 

Reaction: https://t.co/BpjWIzBXHg #LIVRED https:…","51.80978229999999, -0.2376744",51.80978229999999,-0.2376744,football,Wed Oct 24 20:57:57 +0000 2018,1055201755993174016,"United Kingdom, Hertfordshire"
20,0.0,0.0,1.0,0.0,"RT @BMaz1: Chad Kelly has now been kicked off a High School, College, and NFL football team. That has to be a first.","42.88644679999999, -78.8783689",42.88644679999999,-78.8783689,football,Wed Oct 24 20:57:57 +0000 2018,1055201755020042240,"Buffalo, NY"
21,-0.1531,0.131,0.763,0.106,"RT @shaunking: Chad Kelly is white privilege personified.

Suspended from high school football twice, then transferred.

Kicked off of Clem…","39.0216764, -94.666862",39.0216764,-94.666862,football,Wed Oct 24 20:57:57 +0000 2018,1055201754927849483,The Land 
22,0.6369,0.0,0.536,0.464,@nealepatterson2 @BBCSport They were playing champions league football.,"34.0718655, -116.1713728",34.0718655,-116.1713728,football,Wed Oct 24 20:57:57 +0000 2018,1055201753854107656,outer mongolia
23,0.3996,0.231,0.426,0.343,"#Neymar is really really good .. acts like a bitch I know ... but a very very good football playing bitch
#UCL #PSGNAP","31.9453666, 35.9283716",31.9453666,35.9283716,football,Wed Oct 24 20:57:57 +0000 2018,1055201751987642373,"Amman , Jordan"
24,0.0,0.0,1.0,0.0,https://t.co/mRF1USWIiM,"46.227638, 2.213749",46.227638,2.213749,football,Wed Oct 24 20:57:56 +0000 2018,1055201751673069569,France
26,0.0,0.0,1.0,0.0,"RT @wachfox: UPDATE: @SumterFootball vs @Irmo_Football has been moved to THURSDAY! The game will still be on 
📅 Thurs. Oct. 25.
⏰: 7:30 PM…","34.0007104, -81.0348144",34.0007104,-81.0348144,football,Wed Oct 24 20:57:56 +0000 2018,1055201749018075140,"Columbia, SC"
27,0.0,0.0,1.0,0.0,RT @kevinscottsport: https://t.co/0uEEniOnD7,"53.38112899999999, -1.470085",53.38112899999999,-1.470085,football,Wed Oct 24 20:57:56 +0000 2018,1055201748732788737,"Sheffield, England"
28,0.0,0.0,1.0,0.0,RT @JARiiseOfficial: Depends when you started watching football? 😂😅 https://t.co/9Q4GcxraSq,"37.8393332, -84.2700179",37.8393332,-84.2700179,football,Wed Oct 24 20:57:56 +0000 2018,1055201748397318148,"Kentucky, USA"
29,0.0,0.0,1.0,0.0,Kounya tet kana pansem pral fe diskisyon football avel 😅😅,"18.971187, -72.285215",18.971187,-72.285215,football,Wed Oct 24 20:57:56 +0000 2018,1055201748351176704,Haiti
31,0.0,0.0,1.0,0.0,RT @EPLBible: Football without the fans is nothing... 🙌 https://t.co/HWP5u3nLzT,"7.539988999999999, -5.547079999999999",7.539988999999999,-5.547079999999999,football,Wed Oct 24 20:57:56 +0000 2018,1055201747688415232,Côte d'Ivoire
32,-0.25,0.083,0.917,0.0,"RT @ChicagoSports: Mitch Trubisky said in order for the Bears offense to take a step forward, he and others need to be more “detail-oriente…","41.8781136, -87.6297982",41.8781136,-87.6297982,football,Wed Oct 24 20:57:55 +0000 2018,1055201747499737098,Chicago
33,0.0,0.0,1.0,0.0,"Liverpool player ratings as Mohamed Salah scores double in Red Star rout | @MaddockMirror 

https://t.co/KiWi5OCe2B https://t.co/JoO9S3zI9C","51.5073509, -0.1277583",51.5073509,-0.1277583,football,Wed Oct 24 20:57:55 +0000 2018,1055201747113861121,"London, UK"
34,-0.1027,0.149,0.851,0.0,"The Alabama Officiating Bias Is Very, Very Real https://t.co/tp9JHfnwlG","30.4514677, -91.18714659999999",30.4514677,-91.18714659999999,football,Wed Oct 24 20:57:55 +0000 2018,1055201745461305362,"Baton Rouge, LA"
35,0.0,0.0,1.0,0.0,"Дякую тобі Боже, що є Анхель ді Марія https://t.co/v4i9HyBi4f","48.379433, 31.1655799",48.379433,31.1655799,football,Wed Oct 24 20:57:55 +0000 2018,1055201745016635392,Україна
36,0.0,0.0,1.0,0.0,"RT @WhoDat_Joness: Saints: 5-1
LSU Football: 7-1
Pelicans: 3-0","30.5043583, -90.46119949999999",30.5043583,-90.46119949999999,football,Wed Oct 24 20:57:55 +0000 2018,1055201744299483138,"Hammond, LA"
38,0.8951,0.0,0.527,0.473,"Big news! Excited about the future, great things to come!! Congrats @edge_declan @bensippola @The_BlakeJones 

https://t.co/sk3ztWXQy4","-41.1350969, 174.8391465",-41.1350969,174.8391465,football,Wed Oct 24 20:57:54 +0000 2018,1055201742839631872,"Porirua City, New Zealand"
41,-0.2411,0.089,0.911,0.0,"@Brett_McMurphy @PSUProud1 This is not a ""football"" story and never has been. Please let crimes and courts reporters cover their own beat.","32.7766642, -96.79698789999999",32.7766642,-96.79698789999999,football,Wed Oct 24 20:57:54 +0000 2018,1055201740713353216,Dallas via Upst NY & Chicago
44,0.624,0.0,0.815,0.185,RT @Jamie_Jambo: Mental that Celtic and Hibs are both the 2nd most successful football clubs in their cities... https://t.co/t5CYOZNmOc,"56.071741, -3.452151",56.071741,-3.452151,football,Wed Oct 24 20:57:54 +0000 2018,1055201739706720259,"Dunfermline, Scotland"
45,0.6705,0.0,0.732,0.268,Now live here. Feel free to join in and ask questions about everything FSU football related. https://t.co/rPAQT8RS3k,"30.4382559, -84.28073289999999",30.4382559,-84.28073289999999,football,Wed Oct 24 20:57:54 +0000 2018,1055201739434090500,"Tallahassee, FL"
47,0.5267,0.0,0.793,0.207,"FULL TIME in the Champions League:

Barcelona 2 - 0 Inter Milan

Dortmund 4 - 0 Atleti 

Galatasaray 0 - 0 Schalke… https://t.co/wxdpoJLdwZ","51.5073509, -0.1277583",51.5073509,-0.1277583,football,Wed Oct 24 20:57:53 +0000 2018,1055201736267390984,"London, England"
48,0.0,0.0,1.0,0.0,@paulbattisson1 @MattyC111111 @mike11rugby @dwainp86 @halls_anthony @Super6 @lynchy022 @joewilson5x… https://t.co/2KIvHf9abA,"52.586214, -1.982919",52.586214,-1.982919,football,Wed Oct 24 20:57:53 +0000 2018,1055201735332032515,walsall
49,0.0258,0.121,0.753,0.126,"RT @footballitalia: #FCBarcelona 2-0 #FCIM 

Not a bad performance, but Rafinha and Jordi Alba decisive
https://t.co/bm08piwWa7 #BarcelonaI…","55.953252, -3.188267",55.953252,-3.188267,football,Wed Oct 24 20:57:52 +0000 2018,1055201734522494976,"Edinburgh, Scotland"
50,-0.4019,0.338,0.513,0.149,RT @Koezo123: This year truly is the season football exposed 442 counter attacking smh,"25.9454439, -80.1217637",25.9454439,-80.1217637,football,Wed Oct 24 20:57:52 +0000 2018,1055201734346334209,Ice isles
51,0.0,0.0,1.0,0.0,RT @robmarshall83: Absolutely baffling that @Oriamscotland are only offering quarter pitches to youth teams for minimum of 90 mins at about…,"55.953252, -3.188267",55.953252,-3.188267,football,Wed Oct 24 20:57:52 +0000 2018,1055201734296068100,Edimburger
54,0.4588,0.0,0.625,0.375,grand jour pour le football https://t.co/UxOYpD7k2S,"50.503887, 4.469936",50.503887,4.469936,football,Wed Oct 24 20:57:51 +0000 2018,1055201729460035585,Belgium
