,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,-0.5994,0.424,0.576,0.0,"Bummer. 
Ethereum's Constantinople Hard Fork Is Being Delayed Until 2019 https://t.co/8GHgh50Uh3","37.09024, -95.712891",37.09024,-95.712891,apple,Fri Oct 26 02:14:50 +0000 2018,1055643889942568960,United States
5,0.0,0.0,1.0,0.0,イタリア当局、スマホの性能を意図的に下げているとしてAppleとサムスンに罰金 : IT速報 https://t.co/Q3EUBZ7RIT,"43.0620958, 141.3543763",43.0620958,141.3543763,apple,Fri Oct 26 02:14:50 +0000 2018,1055643888289869824,札幌
6,0.0,0.0,1.0,0.0,"RT @Shazam: #WasteItOnMe by @steveaoki and @BTS_twt is here!!!! 🔥 🔥🔥

Stream on @AppleMusic and #ShazamWasteItOnMe ---&gt; https://t.co/SIl8yQ…","22.396428, 114.109497",22.396428,114.109497,apple,Fri Oct 26 02:14:50 +0000 2018,1055643887207833600,香港
7,0.0,0.0,1.0,0.0,"Apple Co-Founder @stevewoz Outlines the Path to Mainstream Adoption of Crypto, Says #Bitcoin and #Blockchain 'Reall… https://t.co/MAyii1kkdf","47.516231, 14.550072",47.516231,14.550072,apple,Fri Oct 26 02:14:50 +0000 2018,1055643886662574080,Austria
8,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","-0.789275, 113.921327",-0.789275,113.921327,apple,Fri Oct 26 02:14:49 +0000 2018,1055643885781676032,Indonesia
9,0.296,0.0,0.925,0.075,RT @Apple: Join us on October 30 at 10 a.m. EDT to watch the #AppleEvent live. Tap ❤️ below and we’ll send you updates on event day. https:…,"-2.1387682, -79.59405439999999",-2.1387682,-79.59405439999999,apple,Fri Oct 26 02:14:49 +0000 2018,1055643885433745410,"Milagro, Ecuador"
10,0.0,0.0,1.0,0.0,@MackinMinnis You have to take it to the apple place that happened to Puggy’s phone before,"37.68717609999999, -97.33005299999999",37.68717609999999,-97.33005299999999,apple,Fri Oct 26 02:14:49 +0000 2018,1055643885161058304,"Wichita, KS"
13,0.0,0.0,1.0,0.0,"RT @ARMYPeru2: [DATO] @BTS_twt 

La canción #WasteItOnMe⁠ ⁠debutó en el puesto #6 del chart de Sencillos (Singles) Global en iTunes 🎊🔥

Spo…","9.748916999999999, -83.753428",9.748916999999999,-83.753428,apple,Fri Oct 26 02:14:49 +0000 2018,1055643884183830528,Costa Rica
15,0.0,0.0,1.0,0.0,https://t.co/jZiARZsWQK,"41.8873979, -87.81133799999999",41.8873979,-87.81133799999999,apple,Fri Oct 26 02:14:49 +0000 2018,1055643882912997381,Dorne
17,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","23.634501, -102.552784",23.634501,-102.552784,apple,Fri Oct 26 02:14:48 +0000 2018,1055643880379609089,Mexico
18,0.0,0.0,1.0,0.0,"RT @Shazam: #WasteItOnMe by @steveaoki and @BTS_twt is here!!!! 🔥 🔥🔥

Stream on @AppleMusic and #ShazamWasteItOnMe ---&gt; https://t.co/SIl8yQ…","43.653226, -79.3831843",43.653226,-79.3831843,apple,Fri Oct 26 02:14:48 +0000 2018,1055643879561707523,"Toronto, Ontario"
19,0.872,0.07,0.543,0.387,RT @TheJediMasters: Looking for some good #StarWars talk from people that truly love the Saga? Well look no further than the #AggressiveNeg…,"44.2673075, -88.3968683",44.2673075,-88.3968683,apple,Fri Oct 26 02:14:48 +0000 2018,1055643879188267008,The 602 Club
21,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","61.52401, 105.318756",61.52401,105.318756,apple,Fri Oct 26 02:14:47 +0000 2018,1055643876361420800,Россия
22,0.0,0.0,1.0,0.0,"I finally got my Apple Music back after MONTHS 😂😂

Y’all know how hype i am","33.7489954, -84.3879824",33.7489954,-84.3879824,apple,Fri Oct 26 02:14:47 +0000 2018,1055643875149254656,"Atlanta, GA"
23,0.0,0.0,1.0,0.0,RT @InsideTheHeadst: Simplicity is the key! Listen to @usmcoachsw tell us why this is something he tries to build his entire philosophy aro…,"32.5448714, -94.36741839999999",32.5448714,-94.36741839999999,apple,Fri Oct 26 02:14:47 +0000 2018,1055643873979105280,"Marshall, TX"
25,0.1779,0.099,0.773,0.129,"RT @BellaSwannBooks: Seven sexually sadistic dwarfs and one submissive, sweet maiden make for an explosive, non-stop sexual romp. NOT roman…","33.7489954, -84.3879824",33.7489954,-84.3879824,apple,Fri Oct 26 02:14:46 +0000 2018,1055643872414568448,"Atlanta, GA"
27,0.0,0.0,1.0,0.0,"RT @Shazam: #WasteItOnMe by @steveaoki and @BTS_twt is here!!!! 🔥 🔥🔥

Stream on @AppleMusic and #ShazamWasteItOnMe ---&gt; https://t.co/SIl8yQ…","-14.235004, -51.92528",-14.235004,-51.92528,apple,Fri Oct 26 02:14:46 +0000 2018,1055643870841761792,Brasil
28,0.0,0.0,1.0,0.0,Despues de tanto alfin mi Apple watch! 🙊⌚️ Gracias a Dios x sus Bendiciones! https://t.co/rHiiRfZqGH,"9.748916999999999, -83.753428",9.748916999999999,-83.753428,apple,Fri Oct 26 02:14:46 +0000 2018,1055643870762098692,Costa Rica
29,0.0,0.0,1.0,0.0,https://t.co/Gx5pUhYbKJ,"30.9842977, -91.96233269999999",30.9842977,-91.96233269999999,apple,Fri Oct 26 02:14:45 +0000 2018,1055643868992028672,"Louisiana, USA"
35,-0.2244,0.178,0.701,0.121,Ignore the content. The 7 sec video is worth watching a couple of times! https://t.co/PwqqqxFZXJ,"42.4072107, -71.3824374",42.4072107,-71.3824374,apple,Fri Oct 26 02:14:43 +0000 2018,1055643859932377088,"Massachusetts, USA"
36,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","-6.4024844, 106.7942405",-6.4024844,106.7942405,apple,Fri Oct 26 02:14:43 +0000 2018,1055643859403698177,"Depok, Jawa Barat"
37,0.4574,0.0,0.864,0.136,"RT @btsanalytics: Stream #WasteItOnMe by Steve Aoki (feat. @BTS_twt) on Apple Music now to help it enter Global charts! 

 https://t.co/tAm…","12.879721, 121.774017",12.879721,121.774017,apple,Fri Oct 26 02:14:43 +0000 2018,1055643859256979456,Philippines
40,0.3612,0.0,0.884,0.116,RT @Apple: @kaitjewel Thank you. We’ll send a reminder before the #AppleEvent on October 30. Reply #stop to opt out. https://t.co/07sb7YurlU,"32.7766642, -96.79698789999999",32.7766642,-96.79698789999999,apple,Fri Oct 26 02:14:43 +0000 2018,1055643857680035840,"Dallas, TX"
41,0.4215,0.0,0.823,0.177,I liked a @YouTube video https://t.co/88UiYnbcsn Apple iPad 6th Gen 32 GB Unboxing &amp; Hands on,"22.260423, 84.8535844",22.260423,84.8535844,apple,Fri Oct 26 02:14:43 +0000 2018,1055643857541586944,rourkela
42,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","-0.789275, 113.921327",-0.789275,113.921327,apple,Fri Oct 26 02:14:43 +0000 2018,1055643857491116033,Indonesia
43,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","42.492786, -92.34257749999999",42.492786,-92.34257749999999,apple,Fri Oct 26 02:14:43 +0000 2018,1055643857470320640,"Waterloo, IA"
45,0.0,0.136,0.728,0.136,"RT @btschartdata: iTunes United States 🇺🇸

#1 Waste It On Me (feat. BTS) (+1)  

*37th #1*

https://t.co/PvvrrvCELi","33.4151843, -111.8314724",33.4151843,-111.8314724,apple,Fri Oct 26 02:14:42 +0000 2018,1055643856354471936,"Mesa, AZ"
46,0.0,0.0,1.0,0.0,https://t.co/r3VfDBXbo7,"40.7830603, -73.9712488",40.7830603,-73.9712488,apple,Fri Oct 26 02:14:42 +0000 2018,1055643855616442368,"Manhattan, NY"
47,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","33.453503, -88.817432",33.453503,-88.817432,apple,Fri Oct 26 02:14:42 +0000 2018,1055643855498985473,"no way, José!"
50,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","15.199999, -86.241905",15.199999,-86.241905,apple,Fri Oct 26 02:14:42 +0000 2018,1055643852697206784,"Mystic Falls, Honduras"
52,0.4767,0.0,0.807,0.193,Californians are fleeing to red states for relief from high home prices - Bloomberg https://t.co/XT46XMMp59,"34.0522342, -118.2436849",34.0522342,-118.2436849,apple,Fri Oct 26 02:14:41 +0000 2018,1055643850193154048,"Los Angeles, CA"
55,0.3802,0.0,0.899,0.101,"RT @BellaSwannBooks: #OneHandedReading NOT romance! 
 “This is the #slut who thought to rule the men of Vesta but could not even rule her o…","33.7489954, -84.3879824",33.7489954,-84.3879824,apple,Fri Oct 26 02:14:40 +0000 2018,1055643845751463936,"Atlanta, GA"
58,0.0,0.0,1.0,0.0,RT @taehyungthugg: BTS RETWEETED APPLE MUSIC SOMEONE HOLD BTSCHARTDATA,"1.352083, 103.819836",1.352083,103.819836,apple,Fri Oct 26 02:14:39 +0000 2018,1055643842739761153,Singapore
