,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.7579,0.0,0.698,0.302,"RT @CBSSportsCFB: Eccentric and effective, Mike Leach has Washington State winning and making a playoff push

https://t.co/yabnpK8hfq https…","46.7297771, -117.1817377",46.7297771,-117.1817377,football,Wed Oct 24 17:05:42 +0000 2018,1055143308123496448,Pullman
1,0.0,0.0,1.0,0.0,RT @shukyuantenna: 【ACL】水原戦後の鹿島アントラーズGKクォン・スンテ「すみません」、DFチョン・スンヒョン「異なるサッカーに会って苦しんだ」 https://t.co/a8g8xpaB51,"33.536307, 130.478641",33.536307,130.478641,football,Wed Oct 24 17:05:42 +0000 2018,1055143306122809344,福岡 大野城市
2,0.5707,0.0,0.862,0.138,"RT @fczenit_en: 121 years ago today the first ever game of football took place in Russia!

St. Petersburg Circle of Lovers of Sport v Vasil…","34.3950694, -111.6978587",34.3950694,-111.6978587,football,Wed Oct 24 17:05:42 +0000 2018,1055143305162448896,Mother Russia
3,0.8313,0.0,0.698,0.302,"Great performance from the Senior Boys football team, winning 5-2 in the second round of the Scottish Cup! ⚽️ #whatatoepoke","55.9979603, -3.8074106",55.9979603,-3.8074106,football,Wed Oct 24 17:05:41 +0000 2018,1055143304201953281,Falkirk High School PE Dept
5,0.4019,0.0,0.876,0.124,Listening to @MackeySpeaks at the annual Gridiron Luncheon speaking to us about being One Tribe to support our dist… https://t.co/8h2m550xOb,"32.8998091, -97.0403352",32.8998091,-97.0403352,football,Wed Oct 24 17:05:41 +0000 2018,1055143302851411973,DFW Airport 
6,0.4003,0.0,0.881,0.119,"RT @cyfairVBall: First of Round of Playoffs are set:
Bobcats play Monday 10/29 @ Berry Center @ 6:00pm against Carnegie Vanguard! #BFND @CF…","29.9716905, -95.6937856",29.9716905,-95.6937856,football,Wed Oct 24 17:05:40 +0000 2018,1055143299391123457,"Cypress, TX"
7,0.3612,0.108,0.673,0.22,RT @zaclee_50: I’m for real bout to play my last ever football game Thursday. Time flies like crazy,"35.9606384, -83.9207392",35.9606384,-83.9207392,football,Wed Oct 24 17:05:40 +0000 2018,1055143298074140672,"Knoxville, TN"
8,0.5859,0.0,0.759,0.241,RT @TheBigGuyWJCL: Islands High School Football standout Kalen DeLoach honored Tuesday morning https://t.co/gO3DwoAhka,"30.7478954, -81.57061089999999",30.7478954,-81.57061089999999,football,Wed Oct 24 17:05:40 +0000 2018,1055143295901462528,Saint Marys  GA
9,-0.1531,0.068,0.932,0.0,"RT @ScottDeCamp: After much deliberation (OK, after falling behind on my work), here are the final Power 10 Muskegon-area rankings of the s…","43.2341813, -86.24839209999999",43.2341813,-86.24839209999999,football,Wed Oct 24 17:05:39 +0000 2018,1055143295276539904,"Muskegon, MI"
10,0.0,0.0,1.0,0.0,@GaryHoover55 People who don’t know football talk too much,"41.9395606, -87.6600162",41.9395606,-87.6600162,football,Wed Oct 24 17:05:39 +0000 2018,1055143294970281985,773 
15,-0.1531,0.131,0.763,0.106,"RT @shaunking: Chad Kelly is white privilege personified.

Suspended from high school football twice, then transferred.

Kicked off of Clem…","39.9611755, -82.99879419999999",39.9611755,-82.99879419999999,football,Wed Oct 24 17:05:38 +0000 2018,1055143291010891776,columbus ohio
17,0.0,0.0,1.0,0.0,Followed both legs of @TheAFCCL East SF.... two incredible home &amp; away legs by @atlrs_english &amp; @bluewingsfc and so… https://t.co/07HhCALErp,"47.3768866, 8.541694",47.3768866,8.541694,football,Wed Oct 24 17:05:38 +0000 2018,1055143289609953281,"Zurich, Switzerland"
18,0.0,0.0,1.0,0.0,@realioRD @_Kelller @iwannabeaDOOOOR @neilmullen07 @black_steve1905 @CornbrookSt_Red @FSF_FairCop Thick as mince. O… https://t.co/K9050dxrol,"51.165691, 10.451526",51.165691,10.451526,football,Wed Oct 24 17:05:38 +0000 2018,1055143288787886085,"Deutschland, natürlich"
19,0.5106,0.0,0.798,0.202,"PSV vs Tottenham Hotspur

Watch #UCL #COYS Free Live Stream HD Here: https://t.co/dDgLF8xhk3 https://t.co/GSndWHSrjN","51.5073509, -0.1277583",51.5073509,-0.1277583,football,Wed Oct 24 17:05:38 +0000 2018,1055143288351662080,"London, England"
