,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
1,-0.4195,0.156,0.76,0.084,"RT @WMN4SRVL: @mkraju The Secret Service has confirmed that these are not ""suspicious devices."" These are bombs. These were assassination a…","42.1070383, -72.6203675",42.1070383,-72.6203675,trump,Fri Oct 26 03:55:39 +0000 2018,1055669258762551297,"West Springfield, MA"
3,-0.8555,0.32,0.68,0.0,RT @tribelaw: This absurd attempt to shift blame to the press for the violence Trump himself has triggered by his irresponsible rhetoric is…,"37.09024, -95.712891",37.09024,-95.712891,trump,Fri Oct 26 03:55:39 +0000 2018,1055669258313760768,United States
4,-0.296,0.099,0.901,0.0,"RT @AngeleStar11: The White House is preparing an Executive Order to stop the migrant caravan, including asylum seekers, according to Reute…","37.2321077, -95.7243335",37.2321077,-95.7243335,trump,Fri Oct 26 03:55:39 +0000 2018,1055669258242453504,Earth
5,-0.7506,0.234,0.766,0.0,RT @essenviews: Steve Schmidt on Trump: “His rallies brim with menace and he has labeled journalists as enemies of the people. That someone…,"34.0522342, -118.2436849",34.0522342,-118.2436849,trump,Fri Oct 26 03:55:39 +0000 2018,1055669258154168322,Los Angeles
10,0.8979,0.0,0.635,0.365,"RT @ggreenwald: As usual, great questions from @secupp led to a great discussion, &amp; I appreciate her focusing on events in Brazil, the worl…","36.059151, -115.0207419",36.059151,-115.0207419,trump,Fri Oct 26 03:55:38 +0000 2018,1055669256958959616,The Evil Empire
11,0.5385,0.089,0.658,0.253,RT @kbroussardLA: @KenDilanianNBC @Peepster3 Statements like this validate Trump’s criticisms of your profession. Hillary’s emails were tru…,"34.0522342, -118.2436849",34.0522342,-118.2436849,trump,Fri Oct 26 03:55:38 +0000 2018,1055669256841379840,"Los Angeles, CA"
12,-0.5242,0.133,0.867,0.0,RT @needtovent35: @Mostofall77 @BamUFTNYC @Acosta There they go with that ONE!! I guess you dont mind when Trump and GOP lies and tells you…,"46.818188, 8.227511999999999",46.818188,8.227511999999999,trump,Fri Oct 26 03:55:38 +0000 2018,1055669256338227200,Switzerland 
15,0.516,0.0,0.882,0.118,"RT @TomthunkitsMind: YOU MUST CLAP LOUDER FOR DEAR LEADER OR WE WILL REMOVE YOU

Can someone find out which gulag they took this guy to?

W…","27.8960019, -82.84656100000001",27.8960019,-82.84656100000001,trump,Fri Oct 26 03:55:38 +0000 2018,1055669256023621632,"Indian Rocks Beach, FL"
16,0.0,0.0,1.0,0.0,"RT @1776Stonewall: Trump considering an executive order that would shut the border down, possibly entirely. It would be similar to a travel…","26.4557059, -81.82459229999999",26.4557059,-81.82459229999999,trump,Fri Oct 26 03:55:38 +0000 2018,1055669256023498752,Midgard
17,-0.3182,0.108,0.892,0.0,RT @jbendery: A thing getting lost in the news cycle: Republicans are quietly holding confirmation hearings for some of Trump's controversi…,"35.8456213, -86.39027",35.8456213,-86.39027,trump,Fri Oct 26 03:55:38 +0000 2018,1055669255885209601,"Murfreesboro, TN"
