,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
1,-0.5106,0.121,0.879,0.0,RT @JohnDoeYinzer: So we are supposed to believe someone was dumb enough to drive to the post office in a van covered in Trump stickers and…,"37.4315734, -78.6568942",37.4315734,-78.6568942,trump,Fri Oct 26 18:46:02 +0000 2018,1055893331203506178,SW VA ~ God Bless The U S A ~
2,-0.765,0.32,0.68,0.0,RT @GeraldoRivera: #CesarSayoc has long criminal history of extremist behavior-like his 2002 bomb threats-which predate @realDonaldTrump’s…,"37.09024, -95.712891",37.09024,-95.712891,trump,Fri Oct 26 18:46:02 +0000 2018,1055893331136442371,United States
4,0.0,0.0,1.0,0.0,"RT @krassenstein: Let's call Cesar Sayoc what he is...

A ""Radical right wing terrorist"".

Say the words Mr. Trump!

#MAGABomber","45.5122308, -122.6587185",45.5122308,-122.6587185,trump,Fri Oct 26 18:46:02 +0000 2018,1055893330893115393,"Portland, OR"
5,0.0,0.0,1.0,0.0,"Let's call Cesar Sayoc what he is...

A ""Radical right wing terrorist"".

Say the words Mr. Trump!

#MAGABomber","-1.2920659, 36.8219462",-1.2920659,36.8219462,trump,Fri Oct 26 18:46:02 +0000 2018,1055893330805080065,"Nairobi, kenya"
7,-0.34,0.103,0.897,0.0,"RT @lesleyabravanel: OMG. My husband just called and said ""Remember that picture I texted you of that crazy Trump van that delivered lunch…","26.0628578, -98.31842569999999",26.0628578,-98.31842569999999,trump,Fri Oct 26 18:46:02 +0000 2018,1055893330570076160,Aztlán
10,0.0,0.0,1.0,0.0,Trump's Response to the Bombs Breaks a Basic Rule of Democracy - The Atlantic https://t.co/FUInx3q3AD,"37.7749295, -122.4194155",37.7749295,-122.4194155,trump,Fri Oct 26 18:46:02 +0000 2018,1055893330368782336,San Francisco
11,-0.5423,0.281,0.608,0.11,RT @Spacekatgal: I look forward to Trump supporters apologizing for #magabomber Cesar Sayoc’s terrorism the way they endlessly demand all M…,"31.9685988, -99.9018131",31.9685988,-99.9018131,trump,Fri Oct 26 18:46:02 +0000 2018,1055893330264027140,"Texas, USA"
12,0.0,0.0,1.0,0.0,@MrCuda230 @barton_stana @Muoloc @PatriotsFight76 @timwd62 @kaci150 @tlw10500 @KAT40811334 @BoonBugaboo @MAGAGirl8… https://t.co/WFN2GNTlWM,"33.6609389, -95.55551299999999",33.6609389,-95.55551299999999,trump,Fri Oct 26 18:46:02 +0000 2018,1055893330263990274,USAParis Tx
13,0.9231,0.0,0.565,0.435,"RT @land_terri: KEEP AMERICA RED
KEEP AMERICA SAFE 
KEEP AMERICA GREAT 
KEEP AMERICA PROSPEROUS 
GIVE @POTUS TRUMP A 
#SUPERMAJORITY 
#TheR…","38.8338816, -104.8213634",38.8338816,-104.8213634,trump,Fri Oct 26 18:46:02 +0000 2018,1055893330259660801,"Colorado Springs, CO"
14,-0.0772,0.187,0.635,0.177,"RT @MarkDice: I can assure you Democrats, that us Trump supporters despise this lunatic Cesar Sayoc more than you.  As part of his punishme…","40.0583238, -74.4056612",40.0583238,-74.4056612,trump,Fri Oct 26 18:46:02 +0000 2018,1055893329806872577,"New Jersey, Trumps backyard"
