,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.0,0.0,1.0,0.0,@Maddow You know visuals count. When you show a graphic of an untrue Trump tweet and don't VISUALLY label it as a l… https://t.co/3C2hO9mXxb,"37.09024, -95.712891",37.09024,-95.712891,trump,Fri Oct 26 02:28:47 +0000 2018,1055647396846297088,USA
1,-0.8126,0.316,0.684,0.0,@janal811 I’m following you because I feel the same way hate politics but since Trump I hate them even more,"27.950575, -82.4571776",27.950575,-82.4571776,trump,Fri Oct 26 02:28:47 +0000 2018,1055647396837969921,"Tampa, FL"
3,-0.3182,0.108,0.892,0.0,RT @SammyNavarro63: Obama is desperate because @POTUS is reversing all of his BULL💩 policies. Obama's legacy is disappearing. After 8 years…,"40.8320984, -73.1053707",40.8320984,-73.1053707,trump,Fri Oct 26 02:28:47 +0000 2018,1055647396716314624,"Suffolk , Lake Ronkonkoma , NY"
4,0.0,0.0,1.0,0.0,"RT @conservmillen: I have a prediction. When the caravan gets to the US border, they will put the women &amp; children on the front lines. Ther…","31.9685988, -99.9018131",31.9685988,-99.9018131,trump,Fri Oct 26 02:28:46 +0000 2018,1055647396556869632,"Noneya, Texas"
5,0.0,0.0,1.0,0.0,RT @maggieNYT: Trump's tweet this morning wasn't a one-off - he is looking at closing the border entirely as a pre-election effort to stoke…,"35.0077519, -97.092877",35.0077519,-97.092877,trump,Fri Oct 26 02:28:46 +0000 2018,1055647396074610688,9/10th mile north Nowhere OK
6,0.1365,0.077,0.824,0.099,RT @RealCandaceO: SOOOOOOO excited this week is finally here. We have worked so hard. The black conservative movement will descend upon D.C…,"46.8796822, -110.3625658",46.8796822,-110.3625658,trump,Fri Oct 26 02:28:46 +0000 2018,1055647396066025472,"Montana, USA"
7,-0.7159,0.295,0.567,0.138,"RT @bopinion: Why is the northeast feeling the most housing pain? That's easy: Trump's tax cuts.

The most damaging part: The law restricte…","43.2626969, -79.866193",43.2626969,-79.866193,trump,Fri Oct 26 02:28:46 +0000 2018,1055647395969728517,On that pale blue dot
9,0.0,0.0,1.0,0.0,RT @hrkbenowen: President Trump wants to send 800 troops to the US-Mexico border. Is that enough troops?,"43.139378, -73.09353600000001",43.139378,-73.09353600000001,trump,Fri Oct 26 02:28:46 +0000 2018,1055647395596328960,Earth at this time
11,0.0,0.0,1.0,0.0,"RT @jbendery: Allison Jones Rushing, 36, also got her confirmation hearing last week with nobody around to ask her any real questions.

She…","30.267153, -97.7430608",30.267153,-97.7430608,trump,Fri Oct 26 02:28:46 +0000 2018,1055647395390857216,"Austin, TX"
13,-0.7906,0.25,0.75,0.0,"RT @AC360: Journalist @CarlBernstein: President Trump is saying that ""the poison in our system is the press. It's not. 

The poison in our…","37.2101063, -93.2529989",37.2101063,-93.2529989,trump,Fri Oct 26 02:28:46 +0000 2018,1055647395080536069,East Coast
