,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.0,0.0,1.0,0.0,Apple News’s Radical Approach: Humans Over Machines - The New York Times https://t.co/JK4JAsRb5Q,"47.3768866, 8.541694",47.3768866,8.541694,apple,Fri Oct 26 04:45:53 +0000 2018,1055681900365406209,"Zurich, Switzerland"
2,0.7482,0.0,0.708,0.292,"RT @torylanez: My Album Out Now!!!!!

LoVE me NOw by Tory Lanez https://t.co/5B0vi9tcXk https://t.co/yizWNFyIrP","40.717372, -73.87425",40.717372,-73.87425,apple,Fri Oct 26 04:45:52 +0000 2018,1055681898071146496,"Middle Village, Queens"
5,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","18.220833, -66.590149",18.220833,-66.590149,apple,Fri Oct 26 04:45:51 +0000 2018,1055681894204039168,Puerto Rico.
8,0.0,0.0,1.0,0.0,@Apple Apple Apple Apple. She said I am supposed to simply send her a check for millions one day. High sensory iq.… https://t.co/wYFm8wDuvR,"34.0522342, -118.2436849",34.0522342,-118.2436849,apple,Fri Oct 26 04:45:51 +0000 2018,1055681892983332864,Los wtf Angeles
11,0.0,0.0,1.0,0.0,RT @OnlyHipHopFacts: Rapsody - Sojourner (feat. J. Cole) https://t.co/t0s2f6uzlC,"35.2270869, -80.8431267",35.2270869,-80.8431267,apple,Fri Oct 26 04:45:51 +0000 2018,1055681890794070016,"Charlotte, NC"
13,0.0,0.0,1.0,0.0,RT @richthekid: MO PAPER FT @YG 🔥🔥🔥🔥👌🏾. https://t.co/KbOywq67QH,"36.778261, -119.4179324",36.778261,-119.4179324,apple,Fri Oct 26 04:45:50 +0000 2018,1055681889061658624,"California, USA"
14,0.0,0.0,1.0,0.0,https://t.co/JP73javSWS,"35.2270869, -80.8431267",35.2270869,-80.8431267,apple,Fri Oct 26 04:45:50 +0000 2018,1055681888474554368,"Charlotte, NC"
17,0.0,0.0,1.0,0.0,https://t.co/6s9CvVoWRo check out bros new music don’t sleep I’m telling y’all @roryfresco 🌟🍾,"37.0475251, -95.6503274",37.0475251,-95.6503274,apple,Fri Oct 26 04:45:50 +0000 2018,1055681887350353920,WEST$IDE 
18,0.0,0.0,1.0,0.0,"RT @statsCL: iTunes Thailand 🇹🇭 

#72 DOPENESS (feat. CL) [+31] *new peak*

https://t.co/U9MlPdBguR","15.870032, 100.992541",15.870032,100.992541,apple,Fri Oct 26 04:45:50 +0000 2018,1055681887186776064,Thailand
25,0.0,0.0,1.0,0.0,"RT @AppleMusic: It’s here!
Watch the video for @AndersonPaak x @kendricklamar’s #Tints. https://t.co/5wWbWNJR5f https://t.co/h4c3LZFp75","34.0522342, -118.2436849",34.0522342,-118.2436849,apple,Fri Oct 26 04:45:48 +0000 2018,1055681881570562048,"Los Angeles, CA"
