,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,-0.68,0.187,0.813,0.0,RT @Global5SOS: Here is the link to purchase the song on US iTunes! Killer Queen - Single by 5 Seconds of Summer https://t.co/IDDbdVmMVq,"43.2626969, -79.866193",43.2626969,-79.866193,apple,Fri Oct 26 03:19:29 +0000 2018,1055660156988481537,the pale blue dot
2,0.5994,0.0,0.719,0.281,RT @JCMorales123: Debería haber música en 8d en Apple Music y Spotify,"22.2331041, -97.861099",22.2331041,-97.861099,apple,Fri Oct 26 03:19:29 +0000 2018,1055660155747098624,"Tampico, Tamaulipas"
3,0.7783,0.0,0.732,0.268,RT @hphungkc: #WasteItOnMe is #11 on 🇺🇸 Apple Music Top Dance Chart. Havent made it to top 200 all genres and Im sure we can do better than…,"34.0522342, -118.2436849",34.0522342,-118.2436849,apple,Fri Oct 26 03:19:28 +0000 2018,1055660154195083264,"Los Angeles, CA"
5,-0.3612,0.143,0.857,0.0,RT @ripJayNoHoes: apple music and my stomach fighting for the last $10 in my account https://t.co/8a0aXjTGeX,"41.8781136, -87.6297982",41.8781136,-87.6297982,apple,Fri Oct 26 03:19:28 +0000 2018,1055660153226321920,"Chicago, IL"
7,0.3612,0.0,0.898,0.102,RT @ohsnapitzkiana: Sorority girls could hold the door open and their littles be like “omg I don’t deserve my big she’s literally the best…,"36.778261, -119.4179324",36.778261,-119.4179324,apple,Fri Oct 26 03:19:28 +0000 2018,1055660152316030977,"California, USA"
8,0.0,0.0,1.0,0.0,RT @JawanzaCW: @oVo_Gee ...apple though,"39.768403, -86.158068",39.768403,-86.158068,apple,Fri Oct 26 03:19:28 +0000 2018,1055660152311963648,"Indianapolis, IN"
9,0.296,0.0,0.925,0.075,RT @Apple: Join us on October 30 at 10 a.m. EDT to watch the #AppleEvent live. Tap ❤️ below and we’ll send you updates on event day. https:…,"37.09024, -95.712891",37.09024,-95.712891,apple,Fri Oct 26 03:19:28 +0000 2018,1055660151578025988,United States
12,0.4574,0.0,0.864,0.136,"RT @btsanalytics: Stream #WasteItOnMe by Steve Aoki (feat. @BTS_twt) on Apple Music now to help it enter Global charts! 

 https://t.co/tAm…","27.6648274, -81.5157535",27.6648274,-81.5157535,apple,Fri Oct 26 03:19:26 +0000 2018,1055660147295576064,"Florida, USA"
13,0.8684,0.0,0.648,0.352,RT @Cess122712: My playlist in the morning from these two beautiful souls💙🙏😘🎄 Always bringing goodvibes! Thank you KathNiel! Hoping for ano…,"14.6090537, 121.0222565",14.6090537,121.0222565,apple,Fri Oct 26 03:19:26 +0000 2018,1055660145223430145,"National Capital Region, Repub"
16,0.0,0.0,1.0,0.0,Apple-Iphone-6-16-64-GB-FACTORY-UNLOCKED-PHONE-LTE-HD #win https://t.co/XqR0kU4NoD,"46.227638, 2.213749",46.227638,2.213749,apple,Fri Oct 26 03:19:26 +0000 2018,1055660144263118848,France
