,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.0,0.0,1.0,0.0,"@koukou5678 @tsuribunebaku なるほどです。
ほいた買うとするならガーミンかApple Watchがいいんすかねー。
スントいっぺん調べてみます！","34.2259867, 135.1675086",34.2259867,135.1675086,apple,Fri Oct 26 02:16:20 +0000 2018,1055644266230206465,wakayama
2,0.0,0.0,1.0,0.0,Gostei de um vídeo @YouTube https://t.co/K97QQ2rsbI prós e contras Apple Airpods - TecMundo,"-14.235004, -51.92528",-14.235004,-51.92528,apple,Fri Oct 26 02:16:20 +0000 2018,1055644265236324352,Brasil
3,0.0,0.0,1.0,0.0,「成仏」の意味がわからない。。。誰か教えて・・・！ https://t.co/UInosiXZDD #意味がわかると怖い話謎解き推理アプリ,"34.9771201, 138.3830845",34.9771201,138.3830845,apple,Fri Oct 26 02:16:20 +0000 2018,1055644264925818880,静岡県
4,0.7964,0.0,0.679,0.321,"RT @CNN: Being gay is ""God's greatest gift to me,"" says Apple CEO Tim Cook https://t.co/iApbCab6tI https://t.co/z45gCHNCjD","45.6272259, -122.6727305",45.6272259,-122.6727305,apple,Fri Oct 26 02:16:19 +0000 2018,1055644263466229760,"Vancouver, WA"
7,0.0,0.0,1.0,0.0,RT @imtaiki: ใครจะซื้อ iPhone XS และ iPhone XR หากเป็นไปได้ ขอให้ท่านอดทนสักนิด แล้วไปซื้อที่ Apple Store Iconsiam นะครับ แล้วคุณจะได้ที่สุ…,"33.8120918, -117.9189742",33.8120918,-117.9189742,apple,Fri Oct 26 02:16:19 +0000 2018,1055644261134286848, ✈ Disneyland
12,0.0,0.0,1.0,0.0,"RT @0hMy0ng: International fans who can't participate in genie voting... 

Vote for Wanna One on AAA 

AAA : STARPLE app
- Apple https://t.…","-0.789275, 113.921327",-0.789275,113.921327,apple,Fri Oct 26 02:16:18 +0000 2018,1055644258789556224,Indonesia
14,0.2732,0.0,0.909,0.091,RT @MalkaMedia: Powered by MALKA. We were able to team up with @amamaknox and @SundanceTV to create a podcast series that offers perspectiv…,"40.7127753, -74.0059728",40.7127753,-74.0059728,apple,Fri Oct 26 02:16:18 +0000 2018,1055644257124577283,"New York, NY"
15,0.4574,0.0,0.864,0.136,"RT @btsanalytics: Stream #WasteItOnMe by Steve Aoki (feat. @BTS_twt) on Apple Music now to help it enter Global charts! 

 https://t.co/tAm…","35.4606, 128.2132",35.4606,128.2132,apple,Fri Oct 26 02:16:18 +0000 2018,1055644256503623680,대한민국 경상남도
17,0.0,0.0,1.0,0.0,"昨日、ドリームガーデンソフトアウェアの中野洋一さんが私の仕事部屋を来訪された。2002年前後まで仕事の一端（プログラマーとして）をお手伝いいただいたが実に16年ぶりの再開。今回の話題の中心はAppleの動向でもMacでもなくもっぱら3Dプリンターでした😊
#mactechlab","35.6894875, 139.6917064",35.6894875,139.6917064,apple,Fri Oct 26 02:16:17 +0000 2018,1055644254502932482,東京都
18,0.0,0.0,1.0,0.0,RT @JrBeezin: OUT NOW ❗️❗️❗️ https://t.co/ICNSHs6csL,"34.055103, -117.7499909",34.055103,-117.7499909,apple,Fri Oct 26 02:16:17 +0000 2018,1055644254335160321,"Pomona, CA/ KentGangly"
