,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
3,0.0,0.0,1.0,0.0,Overnight Baked Apple Oatmeal https://t.co/vz6F8UmjxK,"28.6139391, 77.2090212",28.6139391,77.2090212,apple,Wed Oct 24 19:06:08 +0000 2018,1055173613270323201,New Delhi
4,-0.5267,0.139,0.861,0.0,RT @JayValenz67: White House Aide: Trump Is Lying About Caravan for Votes -publicizing a bill that requires insurers to offer coverage to e…,"43.7844397, -88.7878678",43.7844397,-88.7878678,apple,Wed Oct 24 19:06:08 +0000 2018,1055173612603408388,"Wisconsin, USA"
5,0.4522,0.0,0.859,0.141,@OceanSprayInc I💜 the apple 🍎 juice so much‼️ I just wish y’all sold cases of it‼️ I can’t find em in Texas‼️,"29.6185669, -95.5377215",29.6185669,-95.5377215,apple,Wed Oct 24 19:06:07 +0000 2018,1055173611919675396,Mo City‼️💦SplashTownTx ‼️💦🌊
6,0.0,0.0,1.0,0.0,"PSA: Melissa Wood Tepperberg, founder of the Melissa Wood Health Method, is on @cfashionista's #CFOfficeHours podca… https://t.co/LSt7pgZ4pN","34.0522342, -118.2436849",34.0522342,-118.2436849,apple,Wed Oct 24 19:06:07 +0000 2018,1055173610812383232,"Los Angeles, California"
8,0.0,0.0,1.0,0.0,Сопли фанатов Apple достали! https://t.co/dKnrjVnTFE,"59.9342802, 30.3350986",59.9342802,30.3350986,apple,Wed Oct 24 19:06:07 +0000 2018,1055173610653057029,"Санкт-Петербург, Россия"
9,0.6114,0.0,0.79,0.21,"Delicious recipe for Carrot, Apple &amp; Miso Dressing from Chef @KarenBarnaby Check out blog below! https://t.co/7SpO3Qo5DJ","49.2827291, -123.1207375",49.2827291,-123.1207375,apple,Wed Oct 24 19:06:07 +0000 2018,1055173610044719104,"Vancouver, BC"
10,0.0,0.0,1.0,0.0,https://t.co/SAR04iqhGl,"29.7604267, -95.3698028",29.7604267,-95.3698028,apple,Wed Oct 24 19:06:07 +0000 2018,1055173608455200774,houston
13,0.0,0.0,1.0,0.0,RT @maxbranstetter: @Reflog_18 think you’ll get a kick out of this brand new podcast with Cajuste! 🌟 https://t.co/NVw15EUhhT,"40.06811920000001, -82.51960369999999",40.06811920000001,-82.51960369999999,apple,Wed Oct 24 19:06:06 +0000 2018,1055173606987182082,"Granville, OH"
15,0.0,0.0,1.0,0.0,Mood.  https://t.co/qnauOzwKEX,"30.7797115, -91.37625729999999",30.7797115,-91.37625729999999,apple,Wed Oct 24 19:06:06 +0000 2018,1055173605900906496,BohemianVille
16,0.0891,0.204,0.642,0.154,"@AsiaChloeBrown Spartan, but only in season! After February, they're no good.

So few people pay attention to seaso… https://t.co/64HElh5pXI","53.544389, -113.4909267",53.544389,-113.4909267,apple,Wed Oct 24 19:06:06 +0000 2018,1055173604281790464,"Edmonton, Alberta, Canada"
19,-0.5423,0.203,0.712,0.085,"RT @QGotNoRings: Niggas really get on here saying ""My taste is really eclectic. Peep my Apple playlists""

Shit be looking like

Ella Mai
Br…","33.7489954, -84.3879824",33.7489954,-84.3879824,apple,Wed Oct 24 19:06:05 +0000 2018,1055173600938991618,"Atlanta, GA"
22,-0.296,0.109,0.891,0.0,"Health apps aren’t dominating the digital market by any means…why not? They’re just too overwhelming for users. 
“W… https://t.co/Ro4ubjoLMx","42.2042586, -72.6162009",42.2042586,-72.6162009,apple,Wed Oct 24 19:06:04 +0000 2018,1055173598405636097,"Holyoke, MA"
23,0.0,0.0,1.0,0.0,Once he saw Eli Apple went to the Saints he decided to stay. It was Saints or Cardinals 😋 https://t.co/EnO36Geec2,"29.95106579999999, -90.0715323",29.95106579999999,-90.0715323,apple,Wed Oct 24 19:06:04 +0000 2018,1055173597529026560,"New Orleans, LA"
24,-0.5423,0.203,0.712,0.085,"RT @QGotNoRings: Niggas really get on here saying ""My taste is really eclectic. Peep my Apple playlists""

Shit be looking like

Ella Mai
Br…","35.7795897, -78.6381787",35.7795897,-78.6381787,apple,Wed Oct 24 19:06:04 +0000 2018,1055173596270727168,"Raleigh, NC"
25,-0.34,0.444,0.556,0.0,Fire ⁦@megynkelly⁩ NOW https://t.co/zgQl3w7GEG,"32.715738, -117.1610838",32.715738,-117.1610838,apple,Wed Oct 24 19:06:03 +0000 2018,1055173595171717121,"San Diego, CA"
26,0.0,0.0,1.0,0.0,"Apresento a todos ""Fingers Radio Podcast"".
E para iniciar a Série, um set 100% autoral.
Podem também acompanhar pel… https://t.co/DQckY5gbJH","-14.235004, -51.92528",-14.235004,-51.92528,apple,Wed Oct 24 19:06:03 +0000 2018,1055173595075395584,BRASIL
27,0.8268,0.0,0.674,0.326,RT @Laugh_Exchange: It's #UNDay &amp; we're celebrating with our show MY CULTURE! We've got 7 hilarious comics telling jokes about their cultur…,"40.7127753, -74.0059728",40.7127753,-74.0059728,apple,Wed Oct 24 19:06:03 +0000 2018,1055173594492428288,"New York, NY"
28,0.0,0.0,1.0,0.0,RT @ATribeCalledL: Spotify has acc introduced me to more new music than Apple Music ever did,"51.5073509, -0.1277583",51.5073509,-0.1277583,apple,Wed Oct 24 19:06:03 +0000 2018,1055173593682923521,"London, England"
29,0.6841,0.0,0.804,0.196,Oye @jaimealtozano ito...  como que pega que subas a Apple Music (y demás plataformas) la versión 8D del  rap del… https://t.co/SVEWwDaPOB,"37.3890924, -5.9844589",37.3890924,-5.9844589,apple,Wed Oct 24 19:06:03 +0000 2018,1055173592693043200,"Sevilla, España"
31,0.0,0.0,1.0,0.0,Apple Cheddar Grilled Cheese - Foodess https://t.co/HDdlJChZsy https://t.co/FMOrhHSIAv,"49.2827291, -123.1207375",49.2827291,-123.1207375,apple,Wed Oct 24 19:06:02 +0000 2018,1055173590629396481,"Vancouver, BC, Canada"
33,0.7579,0.0,0.737,0.263,"RT @BTS_Billboard: Are you still streaming &amp; buying RM's 'Mono'?🌙

Make sure to do it here, and share a screenshot of your favorite track i…","26.3351, 17.228331",26.3351,17.228331,apple,Wed Oct 24 19:06:02 +0000 2018,1055173589924827136,Libya
34,0.6124,0.052,0.746,0.201,"RT @KStennisjournal: Listen to WTA finals director, Melissa Pine, discuss how she has worked hard to create a career in her beloved sport o…","55.953252, -3.188267",55.953252,-3.188267,apple,Wed Oct 24 19:06:02 +0000 2018,1055173587357831169,"Edinburgh, Scotland"
35,0.0,0.0,1.0,0.0,"2018年10月25日
おはよう
時刻 4:06 
#SleepMeister https://t.co/Ng6bo1YWOw","35.4788356, -97.5205155",35.4788356,-97.5205155,apple,Wed Oct 24 19:06:01 +0000 2018,1055173586422390784,べいかりー
39,0.0,0.0,1.0,0.0,"RT @QueenBardi_xo: Stream @iamcardib's new single now #Money! 💰🤑

Spotify: https://t.co/hofEBE0dx4…

Apple Music: https://t.co/cV3RZyRUJc…","56.130366, -106.346771",56.130366,-106.346771,apple,Wed Oct 24 19:06:01 +0000 2018,1055173584522539008,Canada
41,0.0,0.0,1.0,0.0,"2018年10月25日
Maki14939350さんが中途覚醒しました。
時刻 3:58 覚醒時間 1分
#SleepMeister https://t.co/DCLbErKPLz","35.4437078, 139.6380256",35.4437078,139.6380256,apple,Wed Oct 24 19:06:00 +0000 2018,1055173582727217153,神奈 横浜市
43,0.8968,0.0,0.583,0.417,"@bent_33 We'd really like the chance to help you with your Apple Watch. If you'd like to work with us, please send… https://t.co/45OOCX7p8O","37.3229978, -122.0321823",37.3229978,-122.0321823,apple,Wed Oct 24 19:06:00 +0000 2018,1055173580454088704,"Cupertino, CA"
44,0.0,0.0,1.0,0.0,"is @apple punking all of us by making autocorrect fix tall to y’all 
⁉️❗️❔❕❓❕","40.2338438, -111.6585337",40.2338438,-111.6585337,apple,Wed Oct 24 19:06:00 +0000 2018,1055173579807977472,"Provo, UT"
45,0.0,0.0,1.0,0.0,"RT @BleacherReport: ""Odell, we traded Eli...

...Apple"" https://t.co/w3LudLdcfq","37.09024, -95.712891",37.09024,-95.712891,apple,Wed Oct 24 19:06:00 +0000 2018,1055173578864447488,United States
46,0.5719,0.0,0.598,0.402,"I'd like to share this app with you.
https://t.co/fHsDuG8jBI","31.9685988, -99.9018131",31.9685988,-99.9018131,apple,Wed Oct 24 19:05:59 +0000 2018,1055173577601888257,"Texas, USA"
48,0.0,0.0,1.0,0.0,"Sex with Neanderthals helped modern humans survive, says study - Big Think what this day we have to keep sexing yo… https://t.co/CNm6ykMqyo","32.3912672, -84.82290739999999",32.3912672,-84.82290739999999,apple,Wed Oct 24 19:05:58 +0000 2018,1055173571054571520,"Fort Benning, GA"
57,0.0,0.0,1.0,0.0,RT @DelishDotCom: Caramel Apple Cheesecake = Fall Goals https://t.co/0qqQ8bfwQi,"35.8826369, -80.0819879",35.8826369,-80.0819879,apple,Wed Oct 24 19:05:55 +0000 2018,1055173560975745027,"Thomasville, NC"
59,0.7579,0.0,0.737,0.263,"RT @BTS_Billboard: Are you still streaming &amp; buying RM's 'Mono'?🌙

Make sure to do it here, and share a screenshot of your favorite track i…","37.2321077, -95.7243335",37.2321077,-95.7243335,apple,Wed Oct 24 19:05:55 +0000 2018,1055173560279347200,Earth
