,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.0,0.0,1.0,0.0,https://t.co/ikVEiFLtbM,"40.7127753, -74.0059728",40.7127753,-74.0059728,apple,Wed Oct 24 16:48:16 +0000 2018,1055138918050488320,New York
1,0.0,0.0,1.0,0.0,RT @SaraCarterDC: Attendance at Trump's Nevada rally quadruples Obama event total at UNLV arena - Fox News https://t.co/mY6tw7PceN,"37.09024, -95.712891",37.09024,-95.712891,apple,Wed Oct 24 16:48:16 +0000 2018,1055138918042091522,USA
9,0.0772,0.0,0.944,0.056,RT @tattedpoc: This is why Mono is the number one streamed album on the pop genre on Apple Music for 3 consecutive days (Monday-Tuesday-Wed…,"31.9685988, -99.9018131",31.9685988,-99.9018131,apple,Wed Oct 24 16:48:14 +0000 2018,1055138910437814272,"TAExas, USA"
10,0.34,0.0,0.882,0.118,#AmazonEnColombia #Colombia ha sido el país elegido para acoger esta nueva central de #Amazon que creará 600 puesto… https://t.co/DmmfjLhsCD,"54.5259614, -105.2551187",54.5259614,-105.2551187,apple,Wed Oct 24 16:48:14 +0000 2018,1055138910152650756,North America
13,0.0,0.0,1.0,0.0,RT @rtehrani: Google is using software to make the Pixel 3’s screen corners even rounder - The Verge https://t.co/jF6zwNkFgf https://t.co/u…,"36.249758, -95.266826",36.249758,-95.266826,apple,Wed Oct 24 16:48:14 +0000 2018,1055138908827197440,Worldwide
15,0.0,0.0,1.0,0.0,Go #Download the #KillaSwagSeason #RightNow https://t.co/7sji7XmWsQ,"35.1495343, -90.0489801",35.1495343,-90.0489801,apple,Wed Oct 24 16:48:13 +0000 2018,1055138908219031558,Memphis 10/Dallas/InYoBitch
16,-0.5423,0.203,0.712,0.085,"RT @QGotNoRings: Niggas really get on here saying ""My taste is really eclectic. Peep my Apple playlists""

Shit be looking like

Ella Mai
Br…","32.93123360000001, -96.4597089",32.93123360000001,-96.4597089,apple,Wed Oct 24 16:48:13 +0000 2018,1055138907468238850,"Rockwall, TX"
17,0.2023,0.0,0.833,0.167,"RT @AndrewSiciliano: Giants Trade Apple, Snacks.

Proper punctuation is important.","43.0481221, -76.14742439999999",43.0481221,-76.14742439999999,apple,Wed Oct 24 16:48:13 +0000 2018,1055138905316564992,"Syracuse, NY"
19,0.0,0.0,1.0,0.0,"RT @BleacherReport: ""Odell, we traded Eli...

...Apple"" https://t.co/w3LudLdcfq","33.9480053, -83.3773221",33.9480053,-83.3773221,apple,Wed Oct 24 16:48:13 +0000 2018,1055138904934883329,UGA
21,0.0,0.0,1.0,0.0,https://t.co/Jjs46CKnZQ,"32.4576602, -83.73534599999999",32.4576602,-83.73534599999999,apple,Wed Oct 24 16:48:13 +0000 2018,1055138904616157185,Bible belt 
23,0.0,0.0,1.0,0.0,Where To Go Apple Picking In New York https://t.co/UikvzmjVUM,"41.1220194, -73.7948516",41.1220194,-73.7948516,apple,Wed Oct 24 16:48:12 +0000 2018,1055138903865331712,"Westchester County, NY"
25,-0.4648,0.255,0.573,0.172,RT @jonbez66: ⁦@tedcruz⁩ Jokes ⁦@BetoORourke⁩  Can Share A Prison Cell With ⁦@HillaryClinton⁩ - ⁦@HuffPost⁩ ⁦ ⁦@GOP⁩  YOU MUST STOP THIS KI…,"34.165357, -118.6089752",34.165357,-118.6089752,apple,Wed Oct 24 16:48:12 +0000 2018,1055138900740517888,Woodland Hills CA
27,0.3182,0.0,0.796,0.204,RT @snugglingmarais: @corbynbesson @Spotify put it on apple music please,"43.3170024, -78.2514113",43.3170024,-78.2514113,apple,Wed Oct 24 16:48:11 +0000 2018,1055138898152689664,Waterport NY
29,-0.4767,0.14,0.86,0.0,Fake emails sent out posing as #Apple Informing “clients” that a change occurred with their Apple ID. If you receiv… https://t.co/EgjUP8Iw9R,"37.09024, -95.712891",37.09024,-95.712891,apple,Wed Oct 24 16:48:11 +0000 2018,1055138896936230912,United States
