,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.0,0.0,1.0,0.0,"RT @KerryPicket: Trump ""radicalized"" this guy? https://t.co/MWBCPEIxbM","37.09024, -95.712891",37.09024,-95.712891,trump,Fri Oct 26 18:07:45 +0000 2018,1055883696191008770,United States
2,0.6705,0.0,0.784,0.216,"RT @trustrestored: Also curious: his supposed Twitter account came into being Jul 9, 2016 and he pretty much has been spouting anti-George…","42.3600825, -71.0588801",42.3600825,-71.0588801,trump,Fri Oct 26 18:07:45 +0000 2018,1055883695968665600,"Boston, MA"
3,-0.4767,0.147,0.853,0.0,"RT @AnOpenSecret: Utah Pedophile Arrested For Sending Ricin-Laced Letters To President Trump

William Clyde Allen III, 39,  was previously…","43.7068281, -116.6201357",43.7068281,-116.6201357,trump,Fri Oct 26 18:07:45 +0000 2018,1055883695884660737,"Middleton, ID"
5,-0.5267,0.134,0.866,0.0,RT @MalcolmNance: This man is NOT a real President. #Trump has surrendered his role to defend America. A terror wave is underway &amp; he resor…,"44.977753, -93.2650108",44.977753,-93.2650108,trump,Fri Oct 26 18:07:45 +0000 2018,1055883695528312832,"Minneapolis, MN"
6,-0.2732,0.131,0.777,0.092,"RT @Goss30Goss: Dear MAGA,

Trump &amp; Republicans are using the migrant caravan to keep your mind off of the tax scam, gutting healthcare, &amp;…","36.778261, -119.4179324",36.778261,-119.4179324,trump,Fri Oct 26 18:07:45 +0000 2018,1055883695507288064,"California, USA"
7,0.7761,0.0,0.747,0.253,RT @youthftmutual: ALSO DID U SEE HOW THEY SPONSORED LYFT AND NOT UBER ! BC UBER SUPPORTS TRUMP LYFT DOESNT !,"40.7607793, -111.8910474",40.7607793,-111.8910474,trump,Fri Oct 26 18:07:45 +0000 2018,1055883695368761346,"Salt Lake City, UT"
9,0.0,0.0,1.0,0.0,Trump-Putin: US president invites Russia's leader to Washington https://t.co/RYqeg8qLE1,"37.09024, -95.712891",37.09024,-95.712891,trump,Fri Oct 26 18:07:44 +0000 2018,1055883695121403909,United States
11,-0.5423,0.191,0.809,0.0,RT @carleigh1985: The “BLASEY-Ford Caravan” of invaders is the #Democrats last desperate attempt to swing the election. They have no ethics…,"27.6648274, -81.5157535",27.6648274,-81.5157535,trump,Fri Oct 26 18:07:44 +0000 2018,1055883695050108929,"Florida, USA"
13,0.0772,0.0,0.933,0.067,"RT @jacobsoboroff: BREAKING: Trump administration reveals new number of *still-separated* migrant kids.

➡️ 47 separated kids still in cust…","41.8239891, -71.4128343",41.8239891,-71.4128343,trump,Fri Oct 26 18:07:44 +0000 2018,1055883694609707009,"Providence, RI"
14,-0.2411,0.094,0.906,0.0,@Loretta66202309 I’m not sure the ideas are comparable. Those people he targeted have done nothing to incite any vi… https://t.co/QOLbbLUp6i,"34.0522342, -118.2436849",34.0522342,-118.2436849,trump,Fri Oct 26 18:07:44 +0000 2018,1055883694420840448,Los Angeles
15,0.25,0.076,0.804,0.121,"RT @Fahrenthold: A weird moment at y'day's Trump Fdn hearing: @realdonaldtrump's lawyers say yes, Trump did use a charity's $ to buy a pain…","37.09024, -95.712891",37.09024,-95.712891,trump,Fri Oct 26 18:07:44 +0000 2018,1055883694362296321,United States
18,0.5213,0.0,0.796,0.204,RT @michaelares1: @EdKrassen @realDonaldTrump Don't forget the Bernie support who literally shot up the GOP during a baseball practice http…,"42.3600825, -71.0588801",42.3600825,-71.0588801,trump,Fri Oct 26 18:07:44 +0000 2018,1055883694081224709,"Boston, MA"
19,-0.5994,0.196,0.804,0.0,RT @ARedPillReport: Steve Scalise Calls For The New York Times To Remove Trump Assassination Short Story https://t.co/vEBirEjQaF,"37.8271784, -122.2913078",37.8271784,-122.2913078,trump,Fri Oct 26 18:07:44 +0000 2018,1055883693984632832,"Bay Area, CA"
21,-0.5904,0.154,0.846,0.0,"RT @CollinRugg: *Radical Dem shoots (almost kills) Republican lawmakers*
Dems: “OMG it’s not our fault”

*Cesar Sayoc sends FAKE bombs to D…","41.8089191, -88.01117459999999",41.8089191,-88.01117459999999,trump,Fri Oct 26 18:07:44 +0000 2018,1055883693842202624,"Downers Grove, IL"
22,-0.6249,0.242,0.758,0.0,Trump-loving #MAGAbomber suspect Cesar Sayoc filled his Facebook and Twitter accounts with attacks on Soros and Dem… https://t.co/nAOdKX2IlD,"43.1938516, -71.5723953",43.1938516,-71.5723953,trump,Fri Oct 26 18:07:44 +0000 2018,1055883693796003840,New Hampshire
23,-0.6249,0.221,0.779,0.0,RT @Brasilmagic: Trump-loving #MAGAbomber suspect Cesar Sayoc filled his Facebook and Twitter accounts with attacks on Soros and Democrat G…,"43.2557206, -79.8711024",43.2557206,-79.8711024,trump,Fri Oct 26 18:07:44 +0000 2018,1055883693774929920,"Hamilton, Ontario"
24,-0.3182,0.108,0.892,0.0,"RT @krassenstein: 3 Things:

1)Cesar Sayoc does not represent every Republican

2)Trump DOES represent every Republican and his lack of con…","37.09024, -95.712891",37.09024,-95.712891,trump,Fri Oct 26 18:07:44 +0000 2018,1055883693699596288,United States
26,-0.4767,0.171,0.829,0.0,RT @funder: They got the bomber in Florida. Now Trump should be arrested for inciting him.,"40.2671941, -86.1349019",40.2671941,-86.1349019,trump,Fri Oct 26 18:07:44 +0000 2018,1055883693527654402,INDIANA
27,-0.1779,0.207,0.61,0.183,"RT @activist360: With the arrest of #MAGABomber Cesar Sayoc Jr., a man inspired by Trump to commit multiple assassinations — if you are a T…","40.4172871, -82.90712300000001",40.4172871,-82.90712300000001,trump,Fri Oct 26 18:07:44 +0000 2018,1055883693376634881,"Ohio, USA"
