,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.0,0.0,1.0,0.0,"If you are looking forward to knowing what could be the new features of Apple's upcoming iPads, then you should rea… https://t.co/gCVGPQ15RM","41.2033216, -77.1945247",41.2033216,-77.1945247,apple,Fri Oct 26 16:00:48 +0000 2018,1055851749116919809,"Pennsylvania, USA"
4,0.4019,0.0,0.69,0.31,@Sky_apple_pie Wish i knew what that felt like😕,"39.0312035, -84.4625345",39.0312035,-84.4625345,apple,Fri Oct 26 16:00:47 +0000 2018,1055851747279863810,Northern kentucky 
5,0.2023,0.0,0.886,0.114,"For six consecutive years, Apple and Google have held the top positions #GoodBetterBast https://t.co/vqmdP3IpIV https://t.co/cd8Atl75CZ","43.6150186, -116.2023137",43.6150186,-116.2023137,apple,Fri Oct 26 16:00:47 +0000 2018,1055851747191783426,"Boise, ID"
7,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","-12.0463731, -77.042754",-12.0463731,-77.042754,apple,Fri Oct 26 16:00:47 +0000 2018,1055851746638086145,Lima - Perú
8,0.8807,0.0,0.629,0.371,RT @Nonso_A: Huge congrats to my bro @DJSPINALL on the new sweet album. Thank you for having on this. We vibed organically  https://t.co/rL…,"34.0633443, -117.6508876",34.0633443,-117.6508876,apple,Fri Oct 26 16:00:47 +0000 2018,1055851745828466688,"Ontario, CA"
9,0.0,0.0,1.0,0.0,https://t.co/J0xczIzrhx,"27.8005828, -97.39638099999999",27.8005828,-97.39638099999999,apple,Fri Oct 26 16:00:47 +0000 2018,1055851745572728833,"Corpus Christi, TX"
10,0.0,0.0,1.0,0.0,hm kenapalah iphone ni XS ni kena beli pakai duit. kenapa !! https://t.co/UaITQfdrGI,"5.643589, 100.4894179",5.643589,100.4894179,apple,Fri Oct 26 16:00:47 +0000 2018,1055851744863838208,sungai petani
13,0.4003,0.0,0.848,0.152,So many ways to listen to the #SocialWork Podcast! Google Play: https://t.co/q2RVQukxwm The Stitcher app:… https://t.co/W1endxMnYZ,"41.8781136, -87.6297982",41.8781136,-87.6297982,apple,Fri Oct 26 16:00:46 +0000 2018,1055851742762622977,"Chicago, IL"
15,0.0,0.0,1.0,0.0,"RT @fuji_aoi_0618: みんなーーー！！⁽⁽٩(๑˃̶͈̀ ᗨ ˂̶͈́)۶⁾⁾
『はじまりの音』聞いてくれたかな！？😳✨

歌詞がね！！！下記のサイトで確認できるようになったから、みんな見ながら歌ってみてねー！😆😆

＜はじまりの音　歌詞＞
https://t.…","36.204824, 138.252924",36.204824,138.252924,apple,Fri Oct 26 16:00:46 +0000 2018,1055851740921159680,日本
17,0.0,0.0,1.0,0.0,#custompc  #duropc #industrial  #rugged  #rackmount  #touchscreen  #embedded  #fanlless #windows #legacy #towerpc… https://t.co/q9zvOjqGTN,"40.4311796, -79.26086900000001",40.4311796,-79.26086900000001,apple,Fri Oct 26 16:00:45 +0000 2018,1055851735779041280,"Blairsville, PA"
