,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
1,0.0,0.0,1.0,0.0,91 きりぎりす鳴くや霜夜のさむしろに 衣かたしきひとりかも寝む  決字「きり」 app https://t.co/tPAXrTKpC2  https://t.co/VqX6z2HJNR,"36.204824, 138.252924",36.204824,138.252924,apple,Fri Oct 26 02:06:14 +0000 2018,1055641724838588416,日本
3,0.0,0.0,1.0,0.0,https://t.co/uJGNf1uddY,"33.8816818, -118.1170117",33.8816818,-118.1170117,apple,Fri Oct 26 02:06:14 +0000 2018,1055641723743830016,"Bellflower, Ca "
6,0.0,0.0,1.0,0.0,"RT @UnfilteredSE: The far right is on the rise in Brazil. @secupp and @ggreenwald discuss Sunday’s presidential contest, where the ""Trump o…","38.9071923, -77.0368707",38.9071923,-77.0368707,apple,Fri Oct 26 02:06:14 +0000 2018,1055641722674446336,"Washington, D.C."
8,-0.3612,0.143,0.857,0.0,RT @ripJayNoHoes: apple music and my stomach fighting for the last $10 in my account https://t.co/8a0aXjTGeX,"37.2248982, -95.7099399",37.2248982,-95.7099399,apple,Fri Oct 26 02:06:14 +0000 2018,1055641721990758400,D[MV] 
10,0.0,0.0,1.0,0.0,"RT @tomgara: Apple News is just your standard powerhouse news operation, whose deputy editor cannot be named for privacy reasons https://t.…","40.7127753, -74.0059728",40.7127753,-74.0059728,apple,Fri Oct 26 02:06:13 +0000 2018,1055641721177026560,New York
11,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","-9.189967, -75.015152",-9.189967,-75.015152,apple,Fri Oct 26 02:06:13 +0000 2018,1055641720816390145,Perú
13,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","33.9806005, -117.3754942",33.9806005,-117.3754942,apple,Fri Oct 26 02:06:13 +0000 2018,1055641719188860928,"Riverside, Ca"
16,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","-9.189967, -75.015152",-9.189967,-75.015152,apple,Fri Oct 26 02:06:12 +0000 2018,1055641717414772737,Perú
18,-0.4215,0.167,0.833,0.0,"RT @btschartdata: iTunes Taiwan:

#1 Waste It On Me (feat. BTS) (NEW) 

*54th #1* https://t.co/PvvrrvCELi","-14.235004, -51.92528",-14.235004,-51.92528,apple,Fri Oct 26 02:06:12 +0000 2018,1055641716198465536,Brazil
21,-0.7906,0.28,0.72,0.0,"“The president has condemned violence in all forms,” Ms. Sanders said.

This is a flat. out. fucking. lie.  he has… https://t.co/sqvtMmf56k","38.7521235, -121.2880059",38.7521235,-121.2880059,apple,Fri Oct 26 02:06:12 +0000 2018,1055641714109677568,"Roseville, CA"
23,0.0,0.0,1.0,0.0,@Na_Cabro Creí que solo a mi me pasaba ( estoy culpando a #Apple .... definitivamente ellos hacen que lo táctil no… https://t.co/caVl5UVaNz,"-35.675147, -71.542969",-35.675147,-71.542969,apple,Fri Oct 26 02:06:11 +0000 2018,1055641712402591744, Chile
24,0.0,0.0,1.0,0.0,"RT @Shazam: #WasteItOnMe by @steveaoki and @BTS_twt is here!!!! 🔥 🔥🔥

Stream on @AppleMusic and #ShazamWasteItOnMe ---&gt; https://t.co/SIl8yQ…","10.4805937, -66.90360629999999",10.4805937,-66.90360629999999,apple,Fri Oct 26 02:06:11 +0000 2018,1055641711962214400,"Caracas, Venezuela"
27,0.296,0.0,0.925,0.075,RT @Apple: Join us on October 30 at 10 a.m. EDT to watch the #AppleEvent live. Tap ❤️ below and we’ll send you updates on event day. https:…,"37.2248982, -95.7099399",37.2248982,-95.7099399,apple,Fri Oct 26 02:06:11 +0000 2018,1055641709470724099,DMV
30,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","37.66399759999999, 127.9784585",37.66399759999999,127.9784585,apple,Fri Oct 26 02:06:10 +0000 2018,1055641706807230464,Korea
32,0.0,0.0,1.0,0.0,"RT @Gershforthewin: Me when rappers rap about having diamonds on their watches and I look down at my own watch 
https://t.co/UW306AMSbg","36.8688063, -94.3809261",36.8688063,-94.3809261,apple,Fri Oct 26 02:06:10 +0000 2018,1055641705393733632,Love Land.
33,0.7964,0.0,0.679,0.321,"RT @cnni: Being gay is ""God's greatest gift to me,"" says Apple CEO Tim Cook https://t.co/UjoQnIQ5gz https://t.co/9Z7PEG0TTu","48.856614, 2.3522219",48.856614,2.3522219,apple,Fri Oct 26 02:06:10 +0000 2018,1055641705259524096,PARIS
34,0.0,0.0,1.0,0.0,➞MASAKI YODA -SIGNAL- https://t.co/g3NIzP8hen https://t.co/CxU3ZmsitD #music #musik #japan #INFORMATION,"36.204824, 138.252924",36.204824,138.252924,apple,Fri Oct 26 02:06:09 +0000 2018,1055641704307470336,JAPAN
36,0.0,0.0,1.0,0.0,RT @AMike4761: Power Hungry Family Won't Go Away: Chelsea Clinton Says Running For Political Office ‘Is Something I Think About’!   The app…,"56.130366, -106.346771",56.130366,-106.346771,apple,Fri Oct 26 02:06:09 +0000 2018,1055641704005398528,In CANADA. OUR GOVT. SUCKS
37,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","36.778261, -119.4179324",36.778261,-119.4179324,apple,Fri Oct 26 02:06:09 +0000 2018,1055641703929901056,"California, USA"
