,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,-0.4939,0.132,0.868,0.0,RT @AlasdairGold: Here are my Spurs player ratings after another disappointing end to a European away game this season. Eriksen had been so…,"53.763201, -2.70309",53.763201,-2.70309,football,Wed Oct 24 19:11:59 +0000 2018,1055175086070816771,"Preston, England"
1,0.4199,0.0,0.887,0.113,"RT @mascacsports: Although it may feel like winter outside, it is still fall and plenty of football left which means tailgating! What goes…","42.70091499999999, -73.1087148",42.70091499999999,-73.1087148,football,Wed Oct 24 19:11:58 +0000 2018,1055175081650020352,"North Adams, MA"
2,0.0,0.0,1.0,0.0,"RT @krn_brk: Glenn Hoddle was born in 1957. He had a 20-year career as a player, another 20 years in some of the biggest management jobs in…","52.302419, -0.6939639999999999",52.302419,-0.6939639999999999,football,Wed Oct 24 19:11:58 +0000 2018,1055175080282652672,Wellingborough
4,0.0,0.0,1.0,0.0,@AwayDays_ Football. Rugby Football - we do it already.,"53.5738447, -2.6411273",53.5738447,-2.6411273,football,Wed Oct 24 19:11:57 +0000 2018,1055175079141785603,NW UK
6,0.0,0.0,1.0,0.0,What's your favourite football team? #TheFootball,"52.48624299999999, -1.890401",52.48624299999999,-1.890401,football,Wed Oct 24 19:11:57 +0000 2018,1055175076826566658,"Birmingham, UK"
7,0.4404,0.0,0.884,0.116,"RT @AskAnshul: Today, Indian Football Team U-19 girls beat Pakistan with a scoreline of 18-0 at full time in AFC Thailand. Hope people also…","15.3172775, 75.7138884",15.3172775,75.7138884,football,Wed Oct 24 19:11:57 +0000 2018,1055175076184641536,"Karnataka, India ."
8,0.0,0.0,1.0,0.0,"Scenes from Wednesday’s practice.
.
.
.
#greenbaypackers #packers #packernation #gopackgo #sportsphotography… https://t.co/rYhyGEQibD","44.5133188, -88.0132958",44.5133188,-88.0132958,football,Wed Oct 24 19:11:57 +0000 2018,1055175076113510400,Green Bay
9,0.0,0.0,1.0,0.0,Kentucky vs. Missouri Roundtable and Predictions  #SEC #BBN https://t.co/EpB3m3LEPX,"38.2526647, -85.7584557",38.2526647,-85.7584557,football,Wed Oct 24 19:11:56 +0000 2018,1055175075685715968,"Louisville, KY"
10,0.0,0.0,1.0,0.0,"RT @SkyFootball: GOAL! Preston North End 3-0 Brentford (Nmecha).

Watch live on Sky Sports Football red button or on the Sky Sports mobile…","41.6885978, -71.5642076",41.6885978,-71.5642076,football,Wed Oct 24 19:11:56 +0000 2018,1055175074528014338,coventry
12,0.6808,0.0,0.699,0.301,| PSV 2-2 Tottenham: Hugo Lloris sent off as Spurs forfeit vital Champions League points ` https://t.co/n2eiAzgmK6,"55.378051, -3.435973",55.378051,-3.435973,football,Wed Oct 24 19:11:55 +0000 2018,1055175069268430848,United Kingdom
14,0.0,0.0,1.0,0.0,"RT @FootyAccums: Robin van Persie will officially retire from football at the end of the current season.

What a goal-scorer this man was!…","50.738308, -4.004263",50.738308,-4.004263,football,Wed Oct 24 19:11:54 +0000 2018,1055175066596597761,"Okehampton, Devon"
15,0.0,0.0,1.0,0.0,RT @JPFinlayNBCS: Gruden: The intent here is to be a physical football team,"37.09024, -95.712891",37.09024,-95.712891,football,Wed Oct 24 19:11:54 +0000 2018,1055175066022039552,USA
17,0.6239,0.0,0.849,0.151,"RT @Phatill: Enugu Rangers from 3-0 down completed the unthinkable over Kano Pillars to win 3-3 (2-4) on penalties. 

Boy! That was the bes…","44.2141639, -88.886112",44.2141639,-88.886112,football,Wed Oct 24 19:11:54 +0000 2018,1055175064411357184,Here n There...
18,-0.8553,0.37,0.63,0.0,"RT @LivEchoLFC: Unlucky! Shaqiri's through ball is killed dead by Salah but the keeper is out to smother.

https://t.co/2H7TxIcmcG","51.165691, 10.451526",51.165691,10.451526,football,Wed Oct 24 19:11:54 +0000 2018,1055175063840940033,Deutschland
20,-0.0772,0.058,0.942,0.0,"RT @RealMattCouch: I'm sorry, call me cold hearted.. 

But I do not believe for one second these stories about these devices.. 

I feel lik…","30.5173159, -90.4688572",30.5173159,-90.4688572,football,Wed Oct 24 19:11:52 +0000 2018,1055175057931087872,South East Louisiana
21,0.5766,0.0,0.747,0.253,"MESSI : L'HISTOIRE DU PLUS GRAND, LE MODÈLE DU FOOTBALL https://t.co/OWrHg2uCuS via @YouTube","50.503887, 4.469936",50.503887,4.469936,football,Wed Oct 24 19:11:52 +0000 2018,1055175056890957824,Belgium
24,-0.4767,0.147,0.853,0.0,The Yukon Football Player of the Game for his performance Thursday against Broken Arrow is junior placekicker Cody… https://t.co/WLJC8plOAr,"35.5067215, -97.76254410000001",35.5067215,-97.76254410000001,football,Wed Oct 24 19:11:51 +0000 2018,1055175053816590336,"Yukon, OK"
