,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,-0.1779,0.095,0.837,0.068,RT @AdamSchiff: If there was any doubt that Trump chose Kavanaugh out of the long list recommended by the Federalist Society because of his…,"40.2986724, -83.067965",40.2986724,-83.067965,trump,Fri Oct 26 01:46:59 +0000 2018,1055636880539164673,"Delaware, OH"
1,-0.595,0.366,0.48,0.154,"RT @a35362: Team Trump Knows 'Caravan' Lies Are Lies, But They're Such POPULAR Lies https://t.co/aKKWUhiwqF","37.09024, -95.712891",37.09024,-95.712891,trump,Fri Oct 26 01:46:59 +0000 2018,1055636879918407680,United States
2,0.0,0.0,1.0,0.0,"RT @DK_RELENTLESS: If conditions in Honduras are so bad,why is the MOB-caravan waving Honduran flags&amp; derogatory messages to Trump?
Why not…","33.4483771, -112.0740373",33.4483771,-112.0740373,trump,Fri Oct 26 01:46:59 +0000 2018,1055636879784079360,"Phoenix, AZ"
3,0.0772,0.151,0.722,0.127,"RT @kylegriffin1: Trump had no choice but to blow $10,000 in charity money on a giant painting of himself — because no one else wanted it,…","39.9537358, -74.1979458",39.9537358,-74.1979458,trump,Fri Oct 26 01:46:59 +0000 2018,1055636879058616320,"Toms River, NJ"
4,-0.5667,0.196,0.804,0.0,"@waltshaub @DanAlexander21 @weareoversight Gotta tell u, there are sooooo friggin many blatant violations by everyo… https://t.co/G56ygz5FGQ","43.15657789999999, -77.6088465",43.15657789999999,-77.6088465,trump,Fri Oct 26 01:46:59 +0000 2018,1055636878878220288,"Rochester, NY"
5,-0.128,0.073,0.927,0.0,"Bernie Sanders talked hyperbole about lowering drug costs but Trump, our lord and savior is actually doing it. I jo… https://t.co/nCYlME7t9s","36.0303134, -95.9619336",36.0303134,-95.9619336,trump,Fri Oct 26 01:46:59 +0000 2018,1055636878827929601,The Terrance System
7,-0.7184,0.3,0.7,0.0,"RT @washingtonpost: Trump weighing plan to ban entry of migrants at southern border, deny asylum https://t.co/KnPgaa0klm","40.751631, -73.98126599999999",40.751631,-73.98126599999999,trump,Fri Oct 26 01:46:59 +0000 2018,1055636878723112960,"NYC, NY, National and Global"
8,-0.9001,0.324,0.676,0.0,"RT @BernieSanders: I know this will shock all of you, but Donald Trump is lying when he says that Medicare for All will hurt seniors. It wi…","34.0489281, -111.0937311",34.0489281,-111.0937311,trump,Fri Oct 26 01:46:59 +0000 2018,1055636878307745798,Arizona
9,0.0,0.0,1.0,0.0,RT @krassenstein: BREAKING: A Federal Judge has ruled against President Trump’s executive order barring sanctuary cities from receiving fed…,"31.7618778, -106.4850217",31.7618778,-106.4850217,trump,Fri Oct 26 01:46:59 +0000 2018,1055636878030970880,"El Paso, TX"
10,-0.296,0.099,0.901,0.0,RT @BettyMarroquin9: @RodrigoPolo @RodrigoPolo vi Hannity y Tucker en Fox y no es verdad. Cuidado. Creo que es hecho por los Demócratas par…,"15.783471, -90.23075899999999",15.783471,-90.23075899999999,trump,Fri Oct 26 01:46:59 +0000 2018,1055636877859086336,Guatemala
11,-0.4019,0.114,0.886,0.0,"RT @BettyBowers: Donald Trump put children in cages. But, as usual, Caitlyn Jenner only noticed his ""ignoring humanity"" when it directly af…","34.0522342, -118.2436849",34.0522342,-118.2436849,trump,Fri Oct 26 01:46:59 +0000 2018,1055636877657677831,"Los Angeles, CA"
14,-0.9022,0.41,0.59,0.0,"RT @neilberry928: When they and their allies attack america,anybody whoever said anything bad about trump will be killed. https://t.co/WSus…","41.7658043, -72.6733723",41.7658043,-72.6733723,trump,Fri Oct 26 01:46:58 +0000 2018,1055636877200556032,"Hartford, CT"
15,0.25,0.0,0.917,0.083,"RT @wagner_rob: How'd we get here?

1) Reagan repealed Fairness Doctrine
2) Rupert and Roger created FoxNews
3) Newt Gingrich
4) Tea Party…","28.0836269, -80.60810889999999",28.0836269,-80.60810889999999,trump,Fri Oct 26 01:46:58 +0000 2018,1055636876953042945,"Melbourne, FL"
17,-0.6908,0.176,0.824,0.0,"RT @kylegriffin1: Gen. Ahmed Al-Assiri, the Saudi intel chief taking the fall for the murder of Jamal Khashoggi, hobnobbed in New York with…","32.1656221, -82.9000751",32.1656221,-82.9000751,trump,Fri Oct 26 01:46:58 +0000 2018,1055636876575625217,Georgia
20,0.25,0.083,0.794,0.123,RT @AriMelber: Donald Trump is now endangering US intelligence on his iPhone in precisely the way he warned against in 2016: https://t.co/7…,"34.0489281, -111.0937311",34.0489281,-111.0937311,trump,Fri Oct 26 01:46:58 +0000 2018,1055636875640066048,AZ
22,0.0,0.0,1.0,0.0,RT @YahooNews: Trump’s tweet claiming he 'only uses government phones' was sent from an iPhone https://t.co/u3CYB4IOGZ https://t.co/8o55XSR…,"37.09024, -95.712891",37.09024,-95.712891,trump,Fri Oct 26 01:46:58 +0000 2018,1055636875602468865,United States of America
23,0.0772,0.095,0.8,0.105,"RT @WhiteHouse: Thanks to a new law signed by President Trump, patients now have the right to know the lowest price for medicines at their…","40.6331249, -89.3985283",40.6331249,-89.3985283,trump,Fri Oct 26 01:46:58 +0000 2018,1055636875602468864,"Illinois, USA"
24,-0.25,0.08,0.92,0.0,RT @robreiner: A fish stinks from the head. Nov.6 Trump is on the ballot. Climate change is on the ballot. Pre-existing conditions are on t…,"44.3148443, -85.60236429999999",44.3148443,-85.60236429999999,trump,Fri Oct 26 01:46:58 +0000 2018,1055636875514429442,The Great Lakes State
27,-0.3182,0.108,0.892,0.0,RT @jbendery: A thing getting lost in the news cycle: Republicans are quietly holding confirmation hearings for some of Trump's controversi…,"37.09024, -95.712891",37.09024,-95.712891,trump,Fri Oct 26 01:46:58 +0000 2018,1055636875036246022,United States
29,0.0,0.0,1.0,0.0,RT @RBReich: Trump and Senate Republicans didn't give fig about the allegations against Kavanaugh. They needed him on the Court to protect…,"29.8301319, -98.77167639999999",29.8301319,-98.77167639999999,trump,Fri Oct 26 01:46:58 +0000 2018,1055636874977456129,random
31,-0.5106,0.32,0.68,0.0,"@honor_dennis @MagaLIKEaM0F0 There’s dumb, then there’s Trump-Dumb.                                      https://t.co/u2gM1mxtAz","34.0954806, -118.3173209",34.0954806,-118.3173209,trump,Fri Oct 26 01:46:58 +0000 2018,1055636874675609600,Citizen of the world
33,0.0,0.0,1.0,0.0,"RT @dannowicki: ""Trump officials weighing travel restrictions at Mexico border as migrant caravan nears."" (via @USATODAY) https://t.co/Y0T7…","38.9071923, -77.0368707",38.9071923,-77.0368707,trump,Fri Oct 26 01:46:58 +0000 2018,1055636874482606081,Washington DC
34,0.8531,0.0,0.632,0.368,"RT @barelypolitix: Consider this

If Trump had not beaten Hillary ... Loretta Lynch would be a Supreme Court Justice today","37.09024, -95.712891",37.09024,-95.712891,trump,Fri Oct 26 01:46:58 +0000 2018,1055636874344177664,United States
36,0.0,0.0,1.0,0.0,@erikmouthaanRTL Je legt Trump op een redelijk onzinnige wijze woorden in de mond? Wie is hier onaardig over wie? Wil je ook een bom? 🤣,"-5.81917, 110.459",-5.81917,110.459,trump,Fri Oct 26 01:46:58 +0000 2018,1055636873882681344,Karimunjawa Indonesia 
37,0.0,0.0,1.0,0.0,"@Trump_VZLA @Reportero24 Para los Vzlns esa fecha parece bien lejana, el pueblo esta cansado ,hambreado,y sobretodo… https://t.co/BepNJwe9IN","6.42375, -66.58973",6.42375,-66.58973,trump,Fri Oct 26 01:46:58 +0000 2018,1055636873639587840,Venezuela
38,-0.4574,0.13,0.87,0.0,"@TeaPainUSA Tea, I said the same thing! Trump keeps saying it's the ""Media's fault"" for the division in the US, whi… https://t.co/77jTb1BgBI","37.09024, -95.712891",37.09024,-95.712891,trump,Fri Oct 26 01:46:58 +0000 2018,1055636873236881409,Never My President USA!
40,0.5106,0.0,0.798,0.202,Colin said Trump has the right message. I have a free boyfriend and I’m single. HMU.,"40.9525551, -83.3824238",40.9525551,-83.3824238,trump,Fri Oct 26 01:46:57 +0000 2018,1055636873043943429,"Carey, Ohio"
41,-0.7783,0.254,0.746,0.0,"RT @PrisonPlanet: The normalization of political violence is reprehensible.

But anyone who claims this is solely the fault of Trump or his…","45.4215296, -75.69719309999999",45.4215296,-75.69719309999999,trump,Fri Oct 26 01:46:57 +0000 2018,1055636872981037056,Ottawa
42,0.0,0.0,1.0,0.0,"@WhatNova @ScottPresler @DonaldJTrumpJr @FBI @DHSgov @CIA @SecretService @SecPompeo So just to clarify, people who… https://t.co/1zKkLGLU0G","42.9761945, -71.69396259999999",42.9761945,-71.69396259999999,trump,Fri Oct 26 01:46:57 +0000 2018,1055636872830050304,Boston | NH
44,-0.4588,0.107,0.893,0.0,RT @JohnAvlon: So I looked at how many times Trump has attacked the targets of the pipe bombs and how much it’s been echoed by key conserva…,"43.0389025, -87.9064736",43.0389025,-87.9064736,trump,Fri Oct 26 01:46:57 +0000 2018,1055636872788099072,"Milwaukee,WI,USA"
45,-0.0516,0.128,0.752,0.12,RT @activist360: A new level of lying and gaslighting: If you believe that Trump and Republicans are trying to save your preexisting condit…,"40.76116, -73.968093",40.76116,-73.968093,trump,Fri Oct 26 01:46:57 +0000 2018,1055636872632918017,NY TO DE
