,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.5707,0.0,0.779,0.221,Champions! I just guided Moreton FC to 1st place in The Prem https://t.co/QqOAW60RAd [Pro App],"50.659678, -3.767892999999999",50.659678,-3.767892999999999,football,Wed Oct 24 20:32:52 +0000 2018,1055195441829175296,"Moretonhampstead, England"
2,0.0,0.0,1.0,0.0,@neolibsock https://t.co/31tjUEhBIf,"51.5073509, -0.1277583",51.5073509,-0.1277583,football,Wed Oct 24 20:32:52 +0000 2018,1055195440482795521,north ldn/finland
4,0.0,0.0,1.0,0.0,"RT @axelleast: Salut les potes, dans le cadre de nos TPE nous avons fait un petit sondage qui porte sur ""le racisme dans le football frança…","47.218371, -1.553621",47.218371,-1.553621,football,Wed Oct 24 20:32:51 +0000 2018,1055195438603616258,"Nantes, France"
5,-0.1531,0.131,0.763,0.106,"RT @shaunking: Chad Kelly is white privilege personified.

Suspended from high school football twice, then transferred.

Kicked off of Clem…","42.4072107, -71.3824374",42.4072107,-71.3824374,football,Wed Oct 24 20:32:51 +0000 2018,1055195437878120448,"Massachusetts, USA"
6,-0.3612,0.333,0.667,0.0,@TheKyParrott Colin Kaepernick sucks at football.,"38.5815719, -121.4943996",38.5815719,-121.4943996,football,Wed Oct 24 20:32:51 +0000 2018,1055195436632334336,"Sacramento, CA"
7,0.5904,0.0,0.846,0.154,"RT @uksatplex: 💥COMPETITION TIME💥

SIMPLY RT AND FOLLOW

 2 WINNERS WILL BE PICKED AT RANDOM

EITHER PLEX OR IPTV SUB

IPTV INCLUDED - SPOR…","50.8503463, 4.3517211",50.8503463,4.3517211,football,Wed Oct 24 20:32:51 +0000 2018,1055195435709751298,Bruxelles
9,0.5994,0.0,0.755,0.245,RT @GaryLineker: Beautiful bit of football from @LFC for their opening goal: https://t.co/xghQumUGux,"31.791702, -7.092619999999999",31.791702,-7.092619999999999,football,Wed Oct 24 20:32:50 +0000 2018,1055195431934836736,Morocco
10,0.0,0.0,1.0,0.0,"RT @Mister_Judah: This is for football twitter 

Abeg 

Lampard or Paul Scholes?","9.0764785, 7.398574",9.0764785,7.398574,football,Wed Oct 24 20:32:50 +0000 2018,1055195431158931471,Abuja
11,0.0,0.0,1.0,0.0,RT @grafdiger: https://t.co/7RtgW5vRsJ,"51.5923654, 45.9608031",51.5923654,45.9608031,football,Wed Oct 24 20:32:49 +0000 2018,1055195430970187780,"Саратов, Россия"
12,0.3182,0.0,0.887,0.113,@stokecity are rubbish aren’t they. Cannot remember the last time we showed any real promise of being a football team.,"50.90970040000001, -1.4043509",50.90970040000001,-1.4043509,football,Wed Oct 24 20:32:49 +0000 2018,1055195428751372289,"Southampton, UK"
