,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
1,-0.5423,0.241,0.759,0.0,"@KimberlyMrsRR1 @Carrie_Kelly17 ...like i said, it only takes one bad apple, Jimmy Bob...🤨#FakeNewsCNN","40.7607793, -111.8910474",40.7607793,-111.8910474,apple,Fri Oct 26 15:55:22 +0000 2018,1055850381866033152,"Salt Lake City, UT"
6,0.0,0.094,0.812,0.094,"RT @AppStore: Zoommbiieeee 🧟‍♀️

No wait, it’s just @WWE superstar Sasha Banks.

Join all the undead wrestling action with @WWEChampions: h…","39.1031182, -84.5120196",39.1031182,-84.5120196,apple,Fri Oct 26 15:55:22 +0000 2018,1055850380008087552,"Cincinnati, OH"
11,0.4466,0.0,0.405,0.595,GG ⁦@MOOKBOYFLYGOON⁩ 🚀 https://t.co/5e0yAJtm6U,"37.09024, -95.712891",37.09024,-95.712891,apple,Fri Oct 26 15:55:21 +0000 2018,1055850376384180224,USA
13,-0.3612,0.116,0.884,0.0,"RT @bjcreigh: Color me surprised...

FBI says another suspicious package found in Florida, addressed to Democratic Sen. Cory Booker https:/…","26.9342246, -80.0942087",26.9342246,-80.0942087,apple,Fri Oct 26 15:55:20 +0000 2018,1055850375583023107,Jupiter FL
14,0.0,0.0,1.0,0.0,"RT @code_of_zero: 【明日！】

10/27(土)下北沢LIVEHOLIC

 ""B.I.J.Records. × LIVEHOLIC presents 『Starbenders JAPAN GIG』""

w/
Starbenders
THE.STEPHANIE…","45.5295929, -122.6846145",45.5295929,-122.6846145,apple,Fri Oct 26 15:55:20 +0000 2018,1055850375490633728,Throne
15,0.0,0.0,1.0,0.0,"RT @JARMYFANBASE: #WasteItOnMe 配信リスト

iTunes:https://t.co/CbESR3BOrG

Apple Music: https://t.co/CbESR3BOrG

Spotify:https://t.co/CgRj9YDHdZ…","37.3568157, -77.4416505",37.3568157,-77.4416505,apple,Fri Oct 26 15:55:20 +0000 2018,1055850373993390080,"Chester, VA"
16,0.0,0.0,1.0,0.0,@ING_es para cuando Apple Pay!?? #applepay https://t.co/tdBnoCfhqA,"39.9444567, -82.9900443",39.9444567,-82.9900443,apple,Fri Oct 26 15:55:20 +0000 2018,1055850373943083009,Cádiz | Barcelona | 
17,0.0,0.0,1.0,0.0,"@yousseeff1 @Osama11 من هالرابط ادخل عليه واختر التطبيق اللي تبي 
https://t.co/yuZEn75BXj","24.7135517, 46.6752957",24.7135517,46.6752957,apple,Fri Oct 26 15:55:20 +0000 2018,1055850372504412166,"Ryadh, Saudi Aribia"
19,0.0,0.0,1.0,0.0,RT @doctarm: ตอนนี่ Tim Cook อาจจะกำลังกรี๊ดอยู่ในสำนักงานใหญ่ Apple และบอกว่า ตรูไม่ได้ออกแบบโลโก้ Apple มาเป็นภาษาไทยมาให้พวกแกทำเป็นมีม…,"15.870032, 100.992541",15.870032,100.992541,apple,Fri Oct 26 15:55:19 +0000 2018,1055850371011072001,thailand
21,0.0,0.0,1.0,0.0,"RT @JosPastr: Sánchez trazando los retos del futuro en el contexto digital mientras el jefe de Apple toma notas. A lado de este hombre, Ner…","36.1126264, -115.1767051",36.1126264,-115.1767051,apple,Fri Oct 26 15:55:19 +0000 2018,1055850370168225792,Bellagio
23,0.4389,0.0,0.865,0.135,RT @hphungkc: #WasteItOnMeToday is #4 on 🇺🇸 Apple Music Top Dance tracks! #3 is in Top 200 all genres so we are getting very close to make…,"39.074208, 21.824312",39.074208,21.824312,apple,Fri Oct 26 15:55:19 +0000 2018,1055850368549163009,Greece
25,0.7707,0.0,0.729,0.271,"RT @kneastman29: https://t.co/S8Gb6No8hS

So blesssd to have paired up with these amazing people!! Please take a listen on SoundCloud and s…","41.2505881, -87.8314324",41.2505881,-87.8314324,apple,Fri Oct 26 15:55:19 +0000 2018,1055850367903322114,"Manteno, IL"
26,-0.4404,0.162,0.838,0.0,Alguien sabe de alguna aplicación que me pase toda mi musica de Spotify a Apple music? :(,"21.1250077, -101.6859605",21.1250077,-101.6859605,apple,Fri Oct 26 15:55:18 +0000 2018,1055850365759995904,"León, Guanajuato"
28,-0.296,0.091,0.909,0.0,"RT @Hugo_saez: Hoy voy a contar una historia sobre Apple. Pero no trata sobre innovación, ni sobre diseño. Trata sobre algo con menos glamo…","43.2630126, -2.9349852",43.2630126,-2.9349852,apple,Fri Oct 26 15:55:17 +0000 2018,1055850362534612992,Bilbao
30,0.4349,0.049,0.837,0.114,RT @OnyxSmith13: ❗️🔊NYX Tape is out on all major music platforms! Worked hard on this so I would appreciate if you retweet and go give it a…,"31.9685988, -99.9018131",31.9685988,-99.9018131,apple,Fri Oct 26 15:55:17 +0000 2018,1055850360890425344,Texas💰
31,0.4939,0.0,0.802,0.198,RT @UniteCreate: Versace sneaker inspired by the rare Apple prototype from the 90s https://t.co/ykbTchfvG3,"31.7618778, -106.4850217",31.7618778,-106.4850217,apple,Fri Oct 26 15:55:17 +0000 2018,1055850360344989696,"El Paso, TX"
34,0.0,0.0,1.0,0.0,"RT @Shazam: #WasteItOnMe by @steveaoki and @BTS_twt is here!!!! 🔥 🔥🔥

Stream on @AppleMusic and #ShazamWasteItOnMe ---&gt; https://t.co/SIl8yQ…","-12.0463731, -77.042754",-12.0463731,-77.042754,apple,Fri Oct 26 15:55:16 +0000 2018,1055850358826827777,"Lima, Peru"
35,0.0,0.0,1.0,0.0,@thassius Apple e Sony sempre nos dando a alegria de ter as melhores respostas ao consumidor heheheh,"-31.7653989, -52.3375886",-31.7653989,-52.3375886,apple,Fri Oct 26 15:55:16 +0000 2018,1055850358512197634,Pelotas
36,0.3612,0.0,0.884,0.116,RT @Apple: @Adriel_Thats_it Thank you. We’ll send a reminder before the #AppleEvent on October 30. Reply #stop to opt out. https://t.co/5Hj…,"18.220833, -66.590149",18.220833,-66.590149,apple,Fri Oct 26 15:55:16 +0000 2018,1055850358424133632,Puerto Rico
37,0.4881,0.0,0.828,0.172,RT @miajwri: y'all panties used to be wet for that white kappa that's built like the apple jacks cinnamon stick I ain't forget,"41.5866472, -72.7596824",41.5866472,-72.7596824,apple,Fri Oct 26 15:55:16 +0000 2018,1055850357480456193,MIA in the MIA
38,0.3595,0.0,0.849,0.151,RT @btsanalytics: Click → https://t.co/zmRTKrlKSQ and automatically join the #WasteItOnMeToday Steve Aoki x @BTS_twt celebratory hashtag! 🎉…,"34.0522342, -118.2436849",34.0522342,-118.2436849,apple,Fri Oct 26 15:55:16 +0000 2018,1055850357291651077,"Los Angeles, CA"
40,0.0,0.0,1.0,0.0,“It’s been on my bucket list for ages. It’s at the right time of year for me at this point in my career &amp; I’m excit… https://t.co/ny4wETqeOy,"53.1423672, -7.692053599999999",53.1423672,-7.692053599999999,apple,Fri Oct 26 15:55:16 +0000 2018,1055850357073551361,UK & Ireland
