,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.6808,0.0,0.752,0.248,"RT @nayoxx: Dear @BigHitEnt,

Release it on all the platforms please. Give us the links for iTunes, Apple Music, Amazon Music, Google Play…","-12.0463731, -77.042754",-12.0463731,-77.042754,apple,Sat Oct 20 21:02:14 +0000 2018,1053753281430908928,"Lima, Peru"
3,0.6337,0.0,0.725,0.275,RT @yourbros20: WHAT JUICE BETTER THAN APPLE JUICE ??? I'll wait 😴..,"30.4382559, -84.28073289999999",30.4382559,-84.28073289999999,apple,Sat Oct 20 21:02:13 +0000 2018,1053753276519403521,"Tallahassee, FL"
5,0.8038,0.0,0.554,0.446,RT @emoblackthot: ORANGE JUICE BETTER THAN APPLE JUICE? I have to laugh.,"36.1470601, -95.9681008",36.1470601,-95.9681008,apple,Sat Oct 20 21:02:13 +0000 2018,1053753275990925314,Hillcrest
7,0.9569,0.0,0.455,0.545,RT @blakeshelton: Wow @laurenduski I love your new single “Costume Party”! Congrats sis!!! It’s perfectly you!! Listen y’all!!! https://t.c…,"34.2362054, -96.67861309999999",34.2362054,-96.67861309999999,apple,Sat Oct 20 21:02:12 +0000 2018,1053753271465197568,Tishomingo ok
9,0.5719,0.087,0.684,0.228,RT @educationarena: A treat for all educational theorists: free access to Michael Apple's paper on critical education and our efforts to ch…,"52.8365072, -6.9341359",52.8365072,-6.9341359,apple,Sat Oct 20 21:02:12 +0000 2018,1053753270810886144,"Carlow, Ireland"
10,0.0,0.0,1.0,0.0,💎 https://t.co/l2GU9V4m1M,"28.5383355, -81.3792365",28.5383355,-81.3792365,apple,Sat Oct 20 21:02:10 +0000 2018,1053753264804642816,"Orlando, FL"
15,0.0,0.0,1.0,0.0,@Apple_A_Caramel 진즉에 버렸습니다☆,"33.7886129, -117.8277308",33.7886129,-117.8277308,apple,Sat Oct 20 21:02:08 +0000 2018,1053753257187667969,KR/ENG
18,0.6337,0.0,0.725,0.275,RT @yourbros20: WHAT JUICE BETTER THAN APPLE JUICE ??? I'll wait 😴..,"37.09024, -95.712891",37.09024,-95.712891,apple,Sat Oct 20 21:02:08 +0000 2018,1053753254063030272,United States
19,0.0,0.0,1.0,0.0,"Episode 217 – On the Up and Up
#DrWho #iOS12, FaceBook #Portal, Apple repair #RightToRepair, Photoshop CC 4 iPad. U… https://t.co/TvqPPpHVRp","43.653226, -79.3831843",43.653226,-79.3831843,apple,Sat Oct 20 21:02:07 +0000 2018,1053753251101851648,Toronto
20,0.4404,0.0,0.854,0.146,"RT @SupaaFlyBalla: Adam: ""aight all we gotta do is not eat the apple and we good""

Eve: 
https://t.co/ezu1kgreQs","52.3555177, -1.1743197",52.3555177,-1.1743197,apple,Sat Oct 20 21:02:07 +0000 2018,1053753249487114241,"England, United Kingdom"
21,0.0,0.0,1.0,0.0,https://t.co/16Yd1EqeRI,"40.6808594, -73.7919103",40.6808594,-73.7919103,apple,Sat Oct 20 21:02:07 +0000 2018,1053753249189236736,South Jamaica Queens • NYC 
22,0.5859,0.072,0.719,0.209,RT @JayValenz67: Miami GOP Chairman and Proud Boys Led Mob-Style Protest of Nancy Pelosi - Another link between the Rep. Party and the pro-…,"29.7604267, -95.3698028",29.7604267,-95.3698028,apple,Sat Oct 20 21:02:06 +0000 2018,1053753248186843137,Houston        
23,0.0,0.0,1.0,0.0,Apple anuncia importante evento para presentar productos el 30 de octubre en Nueva York https://t.co/D4RySTOSyr https://t.co/myUjyxSmds,"8.3663119, -62.6496813",8.3663119,-62.6496813,apple,Sat Oct 20 21:02:06 +0000 2018,1053753247578521601,"venezuela,ciudad guayana"
24,-0.6808,0.234,0.714,0.052,I want a Pixel 3 XL and then I realize the Apple Watch I just bought would be useless also the Pixel is a fake prod… https://t.co/jS3HDT8skw,"52.132633, 5.291265999999999",52.132633,5.291265999999999,apple,Sat Oct 20 21:02:06 +0000 2018,1053753245800284160,The Netherlands
26,0.0,0.0,1.0,0.0,@GolfsburgFan @Apple Glaubst du😂,"48.6616037, 9.3501336",48.6616037,9.3501336,apple,Sat Oct 20 21:02:05 +0000 2018,1053753244126773248,"Baden-Württemberg, Deutschland"
