,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
2,0.7269,0.11,0.565,0.325,"RT @JackeeHarry: What a beautiful fall weekend. I hope everyone’s excited for pumpkin patches 🎃, apple cider 🍎, haunted houses 👻 and voting…","37.5407246, -77.4360481",37.5407246,-77.4360481,apple,Sat Oct 20 19:44:32 +0000 2018,1053733727375900672,"Richmond, VA"
3,0.0,0.0,1.0,0.0,@realDonaldTrump hey can you check with the IRS for me and see if I can use my HSA to buy the Apple Watch 4?,"47.1853785, -122.2928974",47.1853785,-122.2928974,apple,Sat Oct 20 19:44:32 +0000 2018,1053733726474002432,Puyallup
4,0.0,0.0,1.0,0.0,"RT @Gizmodo: Apple finally lets you download all your data
https://t.co/fUZXRz1AIx https://t.co/5TogHs8H7f","36.7212737, -4.4213988",36.7212737,-4.4213988,apple,Sat Oct 20 19:44:32 +0000 2018,1053733724897112065,"Málaga, España"
7,0.0,0.0,1.0,0.0,"iPhone Xr o novo lowcost da Apple
Preço: desde 879 segundo o site oficial da Apple!
Meus amigos larguem as drogas
O… https://t.co/w8WtJuDj3y","41.1579438, -8.629105299999999",41.1579438,-8.629105299999999,apple,Sat Oct 20 19:44:31 +0000 2018,1053733721898213376,"Porto, Portugal"
8,0.0,0.0,1.0,0.0,https://t.co/0wmUFS01LF,"40.7127753, -74.0059728",40.7127753,-74.0059728,apple,Sat Oct 20 19:44:31 +0000 2018,1053733720824430592,NY
10,0.0,0.0,1.0,0.0,Ähnliche Markennamen: Berliner klagt gegen Apple Der Chef von E-Message sieht Verwechslungsgefahr zwischen seiner M… https://t.co/X6qQOKbWLZ,"48.1351253, 11.5819805",48.1351253,11.5819805,apple,Sat Oct 20 19:44:29 +0000 2018,1053733714956554241,Munich/Germany
16,0.0,0.0,1.0,0.0,RT @LaMemeGang: Stone Island With My Bros https://t.co/7WVaK7ZoPU https://t.co/4idgQXWT7m,"5.693716999999999, -0.115989",5.693716999999999,-0.115989,apple,Sat Oct 20 19:44:26 +0000 2018,1053733700196806657,Nanakrom
19,0.0,0.0,1.0,0.0,"RT @RealCryptoChick: Wozniak gets behind crypto company, Deep dive part 1 into HealthSapiens #investment #crypto #cryptonews #apple #bitcoi…","50.118798, -5.537592",50.118798,-5.537592,apple,Sat Oct 20 19:44:25 +0000 2018,1053733697323757568,"Penzance, England"
20,0.8555,0.0,0.588,0.412,"RT @kpoplover727: Samsung AND Apple love EXO ❤️

Gotta love legends 

#exo @weareoneEXO https://t.co/We5nFC3CfF","53.709807, 27.953389",53.709807,27.953389,apple,Sat Oct 20 19:44:25 +0000 2018,1053733696115798017,Беларусь
24,0.8513,0.0,0.633,0.367,"Episode #7 is full of the best original music from around the Midwest! Listen and share!
#podcast #share… https://t.co/tAqibDUAMl","41.8781136, -87.6297982",41.8781136,-87.6297982,apple,Sat Oct 20 19:44:24 +0000 2018,1053733691434983425,"Chicago, IL"
25,-0.2755,0.091,0.909,0.0,"the reason i never switched to apple music was i never felt like moving 2,800+ songs to another app and i’m comfy w… https://t.co/3WL6rRjzFq","32.2226066, -110.9747108",32.2226066,-110.9747108,apple,Sat Oct 20 19:44:23 +0000 2018,1053733688498737152,"Tucson, AZ"
27,0.0,0.0,1.0,0.0,https://t.co/8An0mXT8zL,"36.1039955, -80.2414543",36.1039955,-80.2414543,apple,Sat Oct 20 19:44:22 +0000 2018,1053733682798870528,757 
30,0.0,0.0,1.0,0.0,"RT @DivulgacionLali: Sigamos votando por @laliespos para que sea la 'Mejor Artista Mtv América del Sur' en los premios @mtvema 2018

Vota d…","-1.831239, -78.18340599999999",-1.831239,-78.18340599999999,apple,Sat Oct 20 19:44:20 +0000 2018,1053733677174345729,Ecuador
32,0.6597,0.0,0.726,0.274,"RT @BTS_Billboard: [#mono Preparation]

ARMYs who DO NOT have:

Spotify
Apple Music
Tidal
Google Play
Amazon Music Unlimited

please create…","19.0414398, -98.2062727",19.0414398,-98.2062727,apple,Sat Oct 20 19:44:20 +0000 2018,1053733676436066304,"Puebla, México"
