,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
2,0.0,0.0,1.0,0.0,https://t.co/JpsNEPBrWz,"37.09024, -95.712891",37.09024,-95.712891,apple,Fri Oct 26 02:13:58 +0000 2018,1055643670060371968,Lookin for peace in America
7,0.0,0.0,1.0,0.0,RT @maddieashworth1: i went for the apple cider https://t.co/bdOcslCEXE,"36.7507243, -95.9341353",36.7507243,-95.9341353,apple,Fri Oct 26 02:13:57 +0000 2018,1055643665476005888,md
8,0.296,0.0,0.925,0.075,RT @Apple: Join us on October 30 at 10 a.m. EDT to watch the #AppleEvent live. Tap ❤️ below and we’ll send you updates on event day. https:…,"36.1517, -95.9882835",36.1517,-95.9882835,apple,Fri Oct 26 02:13:57 +0000 2018,1055643664716828672,PR
11,0.7482,0.0,0.651,0.349,RT @iammarkmira: ReCuErDoS x M A R K M I R A is out!!!!! Go show some love 🙏🤙🔥🔥 https://t.co/ZwHGhFm38q,"29.6827204, -95.593239",29.6827204,-95.593239,apple,Fri Oct 26 02:13:56 +0000 2018,1055643661793398786,"Alief, USA"
15,-0.2263,0.079,0.921,0.0,Current mood with an ⁦@elliegoulding⁩ ‘s On My Mind. Why I got her on my mind? Simple. She makes me forget things c… https://t.co/PajHlSonwp,"51.165691, 10.451526",51.165691,10.451526,apple,Fri Oct 26 02:13:56 +0000 2018,1055643659918499840,Germany
17,0.0,0.0,1.0,0.0,Apple渋谷: https://t.co/QuP4bFrFgx、@YouTube がアップロード,"35.6580681, 139.7515992",35.6580681,139.7515992,apple,Fri Oct 26 02:13:55 +0000 2018,1055643658471596032,東京都 港区
19,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","36.1498952, -96.0055776",36.1498952,-96.0055776,apple,Fri Oct 26 02:13:55 +0000 2018,1055643657339002881,ph
20,0.0,0.0,1.0,0.0,"RT @62nongPmang: KINDRED IN APPLE SEA
사과바다 안의 킨드레드

for. applesea https://t.co/usbVw2iUre","37.09024, -95.712891",37.09024,-95.712891,apple,Fri Oct 26 02:13:55 +0000 2018,1055643657183739904,United States
21,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","23.634501, -102.552784",23.634501,-102.552784,apple,Fri Oct 26 02:13:55 +0000 2018,1055643656550576128,México
27,0.0,0.0,1.0,0.0,RT @bongtao: ส่วนตัวแอบเซอร์ไพรซ์ที่แบรนด์อย่าง apple ยอมให้ localize โลโก้ได้นะ ปกติไม่ค่อยเห็นแบรนด์ระดับนี้ยอมให้แตะ corporate identity…,"13.7563309, 100.5017651",13.7563309,100.5017651,apple,Fri Oct 26 02:13:53 +0000 2018,1055643650820952064,Bangkok
30,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","-14.235004, -51.92528",-14.235004,-51.92528,apple,Fri Oct 26 02:13:52 +0000 2018,1055643646882668545,Brasil
35,0.4939,0.0,0.789,0.211,"Stone Enjoy By 10.31.18  (@stonebrewingco)  is on, replacing Glacial Till Caramel Apple (@GlacialTill)","40.813616, -96.7025955",40.813616,-96.7025955,apple,Fri Oct 26 02:13:52 +0000 2018,1055643644856856576,Lincoln NE
36,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","4.210484, 101.975766",4.210484,101.975766,apple,Fri Oct 26 02:13:52 +0000 2018,1055643644273643521,Malaysia
39,0.7955,0.0,0.702,0.298,RT @brycetache: This is what democracy looks like! Thank you everyone here and standing on every corner! And thank you @kellymartinson for…,"42.2156131, -79.8342163",42.2156131,-79.8342163,apple,Fri Oct 26 02:13:52 +0000 2018,1055643643254587392,"NE PA, USA"
41,-0.25,0.229,0.602,0.169,@JaayySmooth @Apple Wtf it let’s me do it all the time lol,"42.7070354, -71.1631137",42.7070354,-71.1631137,apple,Fri Oct 26 02:13:51 +0000 2018,1055643641815941120,Lawrence MA
49,0.0,0.0,1.0,0.0,"週末がやってくる〜
バイクたくさん乗るぞ✊","35.6894875, 139.6917064",35.6894875,139.6917064,apple,Fri Oct 26 02:13:51 +0000 2018,1055643638754041857,東京都
51,0.0,0.0,1.0,0.0,"The Balls ‘N All Podcast Episode 3 is now live, link in the bio and can be found on ITunes and Soundcloud.

In this… https://t.co/RD5CQNF80P","-33.8688197, 151.2092955",-33.8688197,151.2092955,apple,Fri Oct 26 02:13:50 +0000 2018,1055643636078018560,"Sydney, New South Wales"
52,0.3182,0.0,0.913,0.087,"RT @WeLoveChaerin: DOPENESS feat. CL is currently at #11 on iTunes Philippines. 🔥

Make sure to buy and stream the song as soon as it comes…","-38.416097, -63.61667199999999",-38.416097,-63.61667199999999,apple,Fri Oct 26 02:13:50 +0000 2018,1055643635105099777,Argentina
53,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","43.7844397, -88.7878678",43.7844397,-88.7878678,apple,Fri Oct 26 02:13:49 +0000 2018,1055643633154777089,Wisconsin
