,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
1,0.5106,0.0,0.807,0.193,Just thought this was important enough to recommend reading. It obviously doesn’t cover the full intensity of the s… https://t.co/7DLMQTF88a,"41.902916, 12.453389",41.902916,12.453389,apple,Wed Oct 24 16:54:21 +0000 2018,1055140448375881730,Vatican City
2,0.0,0.0,1.0,0.0,"RT @andybrassell: Magic Mauro Icardi, Espanyol &amp; Alavès flying high &amp; Henry’s nightmare debut all discussed on this week’s @otcpod https://…","51.5073509, -0.1277583",51.5073509,-0.1277583,apple,Wed Oct 24 16:54:21 +0000 2018,1055140448363274240,"London, England"
3,0.5411,0.0,0.838,0.162,"@Catlin_Tucker Hi, Catlin! I think you might enjoy my podcast BIG MOOD. Each episode features a student guest who s… https://t.co/3J3uH9ReAb","39.3000511, -85.222184",39.3000511,-85.222184,apple,Wed Oct 24 16:54:21 +0000 2018,1055140448044494848,"Batesville, IN"
4,0.0,0.0,1.0,0.0,RT @maccasio1: Dagomba Girl 🔥 https://t.co/67fEhRNg2f,"9.403422599999999, -0.8424159999999999",9.403422599999999,-0.8424159999999999,apple,Wed Oct 24 16:54:20 +0000 2018,1055140447784443906,"Tamale, Ghana"
5,0.6597,0.0,0.565,0.435,Want great Apple products? https://t.co/aDy1cR2d4u for all your needs,"55.378051, -3.435973",55.378051,-3.435973,apple,Wed Oct 24 16:54:20 +0000 2018,1055140447247589377,UK
6,-0.4619,0.246,0.612,0.143,I liked a @YouTube video https://t.co/3hUdJr39MH BAD APPLE!! || METAL COVER by RichaadEB ft. Cristina Vee,"37.32810050000001, -87.4988882",37.32810050000001,-87.4988882,apple,Wed Oct 24 16:54:20 +0000 2018,1055140447092461568,"Madisonville, KY"
7,0.0,0.0,1.0,0.0,bon apple teeth,"29.4609291, -95.2333799",29.4609291,-95.2333799,apple,Wed Oct 24 16:54:20 +0000 2018,1055140446467448833,htx 
8,0.6239,0.0,0.761,0.239,RT @iDropNews: Enter to win a pair of Apple AirPods from iDrop News! https://t.co/yXzRBskcTs #applenews,"22.4707019, 70.05773",22.4707019,70.05773,apple,Wed Oct 24 16:54:20 +0000 2018,1055140445800476672,jamnagar
11,0.2846,0.0,0.87,0.13,"RT @sticktofootball: Jon Gruden is hellbent on tearing the Raiders apart for 1st rounders like a 14 year old playing Madden, but what other…","37.08422710000001, -94.51328099999999",37.08422710000001,-94.51328099999999,apple,Wed Oct 24 16:54:19 +0000 2018,1055140441874669569,"Joplin, MO"
12,0.4574,0.0,0.875,0.125,@AsurionCares This is my second time attempting to make a claim &amp; u can’t help me! I always end up at the Apple sto… https://t.co/u3HfjG4JVM,"30.8492757, -90.10276379999999",30.8492757,-90.10276379999999,apple,Wed Oct 24 16:54:19 +0000 2018,1055140441736273922,"My Castle, Louisiana"
