,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
3,0.0,0.0,1.0,0.0,"RT @TYTHOMDAGAWD: “Sep•a•rate” out now everywhere! 

Apple Music: https://t.co/e5hot2ZN2j

Spotify: https://t.co/6z7DJzF6gk

Tidal: https:/…","38.9071923, -77.0368707",38.9071923,-77.0368707,apple,Wed Oct 24 21:16:11 +0000 2018,1055206342540124160,"Washington, DC"
4,0.1943,0.152,0.603,0.245,"RT @CarrieAnnRyan: ICYMI: I'm writing my dream project, a YA Fantasy Romance Series: FROM BREATH AND RUIN (Elements of Five: 1)

Amazon htt…","19.574132, -99.3201479",19.574132,-99.3201479,apple,Wed Oct 24 21:16:11 +0000 2018,1055206342191996935,"Sayavedra, Mexico"
5,0.0,0.0,1.0,0.0,https://t.co/17REB693xd,"28.0587031, -82.41385389999999",28.0587031,-82.41385389999999,apple,Wed Oct 24 21:16:11 +0000 2018,1055206340480720911,USF
6,-0.5696,0.235,0.658,0.107,"RT @SBSwags: UK friends - Cry, Cry is now available for pre-order on iTunes!!  Head over and grab yours here 🇬🇧👑

https://t.co/r8zpdAXkwi h…","51.5073509, -0.1277583",51.5073509,-0.1277583,apple,Wed Oct 24 21:16:10 +0000 2018,1055206338249351174,London
7,0.1739,0.149,0.669,0.182,wow my phone was so messed up that apple had to give me a brand new one,"39.39987199999999, -8.224454",39.39987199999999,-8.224454,apple,Wed Oct 24 21:16:10 +0000 2018,1055206336449966080,portugal
8,0.4019,0.0,0.828,0.172,Apple iPad (2018) UK Review: It's pencil smart and cheapest ever https://t.co/fnEXkJUSu9 #appleparts https://t.co/8hRu1neG8Z,"51.5073509, -0.1277583",51.5073509,-0.1277583,apple,Wed Oct 24 21:16:09 +0000 2018,1055206335804071941,"London, England"
9,-0.5423,0.203,0.712,0.085,"RT @QGotNoRings: Niggas really get on here saying ""My taste is really eclectic. Peep my Apple playlists""

Shit be looking like

Ella Mai
Br…","41.9778795, -91.6656232",41.9778795,-91.6656232,apple,Wed Oct 24 21:16:09 +0000 2018,1055206335657271306,"Cedar Rapids, IA"
10,0.0,0.0,1.0,0.0,Responde encuestas desde tu celular y gana dinero para cambiar por el libro que más te guste en GANDHI. iOS:… https://t.co/rnfsROOqgd,"23.634501, -102.552784",23.634501,-102.552784,apple,Wed Oct 24 21:16:09 +0000 2018,1055206334948352001,México
11,0.0,0.0,1.0,0.0,Italia multa a Samsung y Apple por ralentizar sus dispositivos mediante actualizaciones https://t.co/wL2Lfh0YGY vía @elmundoes,"40.4167754, -3.7037902",40.4167754,-3.7037902,apple,Wed Oct 24 21:16:09 +0000 2018,1055206333572702214,"Madrid, Comunidad de Madrid"
18,0.6731,0.068,0.68,0.252,"WOW! 2017 Quake split a tectonic plate in two, and geologists are shaken - National Geographic https://t.co/tzoBfnCl0l","44.5684781, -92.9575607",44.5684781,-92.9575607,apple,Wed Oct 24 21:16:08 +0000 2018,1055206330376642562,"Hampton Township, MN"
19,-0.6249,0.186,0.814,0.0,"Jim Carrey Says Donald Trump Emboldened Terrorists Who Sent Explosive Devices in New Art Piece - Newsweek

Most thi… https://t.co/3UBpMndcAp","35.2270869, -80.8431267",35.2270869,-80.8431267,apple,Wed Oct 24 21:16:08 +0000 2018,1055206330066264070,"Charlotte, NC"
20,0.0,0.0,1.0,0.0,"RT @BTS_Peru: El tracking semanal de Billboard culmina mañana ‼️ Sigan reproduciendo 'mono.' de #RM en todas las plataformas (Spotify, Appl…","-1.9574839, -79.9192702",-1.9574839,-79.9192702,apple,Wed Oct 24 21:16:08 +0000 2018,1055206330015932425,"Guayas, Ecuador"
21,0.0516,0.189,0.61,0.201,Ben Roethlisberger on Derek Carr: Strong men also cry - Yahoo Sports https://t.co/B1k2hOQkSV,"9.9280694, -84.0907246",9.9280694,-84.0907246,apple,Wed Oct 24 21:16:08 +0000 2018,1055206328505982979,"San José, Costa Rica"
22,0.0,0.0,1.0,0.0,"RT @QPRPod: On your way into work? 🚶🚙🚇
Download our latest pod for all of this week's talking points

🎧 https://t.co/eKLzwhDcnC
🎙️ https://…","51.5073509, -0.1277583",51.5073509,-0.1277583,apple,Wed Oct 24 21:16:08 +0000 2018,1055206328237547526,"London, England"
23,0.7783,0.0,0.791,0.209,"RT @Crumbles4Kookie: All platforms count for Hot100 equally, BUT Spotify &amp; Apple Music provide the best GP visibility (in the US &amp; globally…","35.5174913, -86.5804473",35.5174913,-86.5804473,apple,Wed Oct 24 21:16:07 +0000 2018,1055206325771223040,"Tennessee, USA"
25,0.0,0.0,1.0,0.0,at the apple store and... 💔💔💔@_StevenCannon https://t.co/VNyJbfQNZr,"40.7127753, -74.0059728",40.7127753,-74.0059728,apple,Wed Oct 24 21:16:07 +0000 2018,1055206324651417611,new york
26,0.4767,0.102,0.679,0.219,"RT @DMR09: Winning. 

Dow plunges more than 600 points in another day of losses, officially wiping out its 2018 gains. https://t.co/d5xuwAq…","44.5371564, -88.03174829999999",44.5371564,-88.03174829999999,apple,Wed Oct 24 21:16:07 +0000 2018,1055206324622057487,Colonial One beyond Red Line
28,0.2732,0.0,0.89,0.11,I must say this and forgive me. @realDonaldTrump @POTUS @KellyannePolls @PressSec the potential for this to be cata… https://t.co/K3Zzw8q8V2,"34.0900091, -118.3617443",34.0900091,-118.3617443,apple,Wed Oct 24 21:16:07 +0000 2018,1055206323942387713,"West Hollywood, CA"
29,0.0,0.0,1.0,0.0,Apple y Samsung son multados en Italia por programar la lentitud de sus smartphones https://t.co/iq8OUt58Ho #Tech,"17.989456, -92.9475061",17.989456,-92.9475061,apple,Wed Oct 24 21:16:06 +0000 2018,1055206323023802368,"Villahermosa, Tabasco"
30,-0.0572,0.047,0.953,0.0,"RT @x0rz: Google CEO: « If you have something that you don't want anyone to know, maybe you shouldn't be doing it in the first place »
Appl…","33.7700504, -118.1937395",33.7700504,-118.1937395,apple,Wed Oct 24 21:16:06 +0000 2018,1055206322281472000,Long Beach
31,0.0,0.0,1.0,0.0,RT @oliversfalmouth: Tonight’s snacks goats curd beetroot cornetto | watermelon vodka cocktail | salt cod croquette aioli chive oil | david…,"50.233022, -5.226666",50.233022,-5.226666,apple,Wed Oct 24 21:16:06 +0000 2018,1055206321597964292,"Redruth, Cornwall"
35,-0.2481,0.199,0.633,0.168,"RT @RantingOwl: I never ask women with nice skin what their secret is anymore. They always say either ""water!"" or some crazy shit like baki…","37.2321077, -95.7243335",37.2321077,-95.7243335,apple,Wed Oct 24 21:16:06 +0000 2018,1055206320788463632,Earth
37,-0.5423,0.203,0.712,0.085,"RT @QGotNoRings: Niggas really get on here saying ""My taste is really eclectic. Peep my Apple playlists""

Shit be looking like

Ella Mai
Br…","33.8535993, 130.6111041",33.8535993,130.6111041,apple,Wed Oct 24 21:16:05 +0000 2018,1055206319232376846,"Okagaki-machi, Fukuoka"
38,0.0,0.0,1.0,0.0,@dezitoc eu gosto do apple music tb hauahauaah,"-23.0074583, -46.8187529",-23.0074583,-46.8187529,apple,Wed Oct 24 21:16:05 +0000 2018,1055206318905135105,"Itatiba, Brasil"
39,-0.6771,0.284,0.716,0.0,Apple didn't do the most with the iPhone Xr colours hey :/ . I really wanted rosegold :(,"-26.2041028, 28.0473051",-26.2041028,28.0473051,apple,Wed Oct 24 21:16:05 +0000 2018,1055206318175326209,"Johannesburg, South Africa"
