,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,-0.6792,0.207,0.733,0.061,"RT @adjunctprofessr: Vote straight red on November 6th, Trump Nation!
We must do this to stop the chaos of the DemonRATS!
We must do this t…","39.5500507, -105.7820674",39.5500507,-105.7820674,trump,Fri Oct 26 02:25:09 +0000 2018,1055646485839138816,"Colorado, USA"
2,-0.4019,0.114,0.886,0.0,"RT @AriMelber: We now know these two facts:

The FBI found Hillary Clinton’s email server was *not* hacked by foreign governments.

Donald…","31.9685988, -99.9018131",31.9685988,-99.9018131,trump,Fri Oct 26 02:25:09 +0000 2018,1055646485767958528,"Texas, USA"
3,-0.3818,0.223,0.654,0.123,"RT @MidTermWars: March 5, 2017: Leftist rioters crash peaceful pro-Trump rally with tasers
 March 4, 2017: Left-wing rioters attack peacefu…","29.7857853, -95.8243956",29.7857853,-95.8243956,trump,Fri Oct 26 02:25:09 +0000 2018,1055646485638012928,"Katy, Texas"
4,0.802,0.0,0.613,0.387,God bless our military ‼️And for  our President Donald Trump who honors the sacrifice given🙏 https://t.co/layP71UI1K,"36.778261, -119.4179324",36.778261,-119.4179324,trump,Fri Oct 26 02:25:09 +0000 2018,1055646485172281345,"California, USA"
6,-0.25,0.154,0.846,0.0,Over 300 gather in Portland to protest Trump's proposed transgender policy https://t.co/zmuFcAytGi,"33.7489954, -84.3879824",33.7489954,-84.3879824,trump,Fri Oct 26 02:25:09 +0000 2018,1055646485029756929,"Atlanta, Ga"
8,-0.6167,0.193,0.739,0.068,Let's not forget it was a left-wing Democrat that tried to kill Steve Scalise &amp; Other Republicans at a baseball gam… https://t.co/l6DXOkg9YC,"40.6331249, -89.3985283",40.6331249,-89.3985283,trump,Fri Oct 26 02:25:09 +0000 2018,1055646484375445509,People's Republic Of Illinois
9,-0.7906,0.25,0.75,0.0,"RT @AC360: Journalist @CarlBernstein: President Trump is saying that ""the poison in our system is the press. It's not. 

The poison in our…","-23.5505199, -46.63330939999999",-23.5505199,-46.63330939999999,trump,Fri Oct 26 02:25:09 +0000 2018,1055646484350296064,"sao  paulo ,brazil"
10,0.2732,0.0,0.92,0.08,"RT @Cybercowboy115: Agreed ... Trump knows exactly what he is doing. However, he also needs to know what the resistance is doing ... were g…","40.4172871, -82.90712300000001",40.4172871,-82.90712300000001,trump,Fri Oct 26 02:25:09 +0000 2018,1055646484153155584,"Ohio, USA"
14,-0.8316,0.37,0.63,0.0,"RT @AnnaApp91838450: Media Blast Trump for Leading ‘Hate Parade,’ Not Blaming Himself for Bomb Scares | Breitbart https://t.co/amzMIKccTk v…","47.0580661, -122.9778583",47.0580661,-122.9778583,trump,Fri Oct 26 02:25:09 +0000 2018,1055646483620352000,Evergreen State
16,-0.7644,0.336,0.664,0.0,@GreenwoodBritt @JakePortanova @Redistrict @CookPolitical Dont forget how Hitlery was killing Trump in EVERY POLL!… https://t.co/cu7iF3SdHr,"40.44062479999999, -79.9958864",40.44062479999999,-79.9958864,trump,Fri Oct 26 02:25:09 +0000 2018,1055646483297517568,"Pittsburgh, PA"
