,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.0,0.0,1.0,0.0,Burberry is the First Brand to get an Apple Music Channel Outfit Lines https://t.co/u6p0aaEWGw https://t.co/0acFh1153d,"7.946527, -1.023194",7.946527,-1.023194,apple,Fri Oct 26 02:18:33 +0000 2018,1055644822529343488,ghana
1,0.0,0.0,1.0,0.0,"RT @Shazam: #WasteItOnMe by @steveaoki and @BTS_twt is here!!!! 🔥 🔥🔥

Stream on @AppleMusic and #ShazamWasteItOnMe ---&gt; https://t.co/SIl8yQ…","35.907757, 127.766922",35.907757,127.766922,apple,Fri Oct 26 02:18:33 +0000 2018,1055644822277521408,대한민국
2,0.0,0.0,1.0,0.0,"RT @SKJ1SUNG: - i am you ranks #11 on ww itunes album chart
- i am you ranks #37 on ww apple album chart
- i am you mv ranks #23 on most vi…","37.566535, 126.9779692",37.566535,126.9779692,apple,Fri Oct 26 02:18:33 +0000 2018,1055644822218792960,"Seoul, Republic of Korea"
4,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","11.1271225, 78.6568942",11.1271225,78.6568942,apple,Fri Oct 26 02:18:32 +0000 2018,1055644820432134144,tamilnadu
5,0.6369,0.07,0.65,0.28,"My loyal subs have the privilege to send from Apple Pay 💰 🍭
#findom #finsub #paypig #humanATM #bratttydomme","35.2188537, -97.4721067",35.2188537,-97.4721067,apple,Fri Oct 26 02:18:32 +0000 2018,1055644819828011008,In your dreams
7,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","-7.7955798, 110.3694896",-7.7955798,110.3694896,apple,Fri Oct 26 02:18:32 +0000 2018,1055644817659576320,"Yogyakarta, Indonesia"
9,0.0,0.0,1.0,0.0,RT @bongtao: ส่วนตัวแอบเซอร์ไพรซ์ที่แบรนด์อย่าง apple ยอมให้ localize โลโก้ได้นะ ปกติไม่ค่อยเห็นแบรนด์ระดับนี้ยอมให้แตะ corporate identity…,"13.6507509, 100.6007545",13.6507509,100.6007545,apple,Fri Oct 26 02:18:31 +0000 2018,1055644814555799552,"13.650976,100.60066"
10,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","41.8781136, -87.6297982",41.8781136,-87.6297982,apple,Fri Oct 26 02:18:31 +0000 2018,1055644814119591936,"Chicago, IL"
13,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","23.634501, -102.552784",23.634501,-102.552784,apple,Fri Oct 26 02:18:30 +0000 2018,1055644809615101953,México
14,0.0,0.0,1.0,0.0,เพิ่งสงสัย ว่าทำไม Apple Pencil ไม่ทำที่ชาร์จแบบตัวเมีย จะได้เอาสายชาร์จ iPhone ยัดรูได้เลย https://t.co/9GMk1zcEci,"15.870032, 100.992541",15.870032,100.992541,apple,Fri Oct 26 02:18:29 +0000 2018,1055644808545370112,Thailand
