,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.3182,0.0,0.859,0.141,@girlygirl23 @TheSpazman @NFHSNetwork @sectionvgsoccer @ROCSportsNet @CABraves Not sure what we are doing on Friday… https://t.co/TftYpjEMdQ,"42.887535, -77.2816984",42.887535,-77.2816984,football,Wed Oct 24 18:04:53 +0000 2018,1055158199370870784,"Canandaigua, NY"
2,0.7096,0.054,0.661,0.284,"ACC football brings out a special kind of petty among fans of Triangle teams, but basketball devolves into straight up child's play.","35.2270869, -80.8431267",35.2270869,-80.8431267,football,Wed Oct 24 18:04:53 +0000 2018,1055158198502592512,"Charlotte, NC"
4,0.5994,0.0,0.795,0.205,@Matt_Muir @MundialMag Le god you mean? I was lucky enough to see his entire career in the flesh. His testimonial g… https://t.co/FpVtUqRADa,"51.510966, -0.1222283",51.510966,-0.1222283,football,Wed Oct 24 18:04:52 +0000 2018,1055158196963328002,Southampton/London
5,-0.4939,0.15,0.792,0.058,if you ever see anyone wearing this shirt from yahoo fantasy football you're legally allowed to pelt them with shit https://t.co/H7jcMQL5wK,"42.3600825, -71.0588801",42.3600825,-71.0588801,football,Wed Oct 24 18:04:52 +0000 2018,1055158194190934016,Bostonia
6,0.0,0.0,1.0,0.0,"Football americano, 'Fatti sotto': il giocatore provoca e viene travolto da un placcaggio epico https://t.co/7yHpRSAvOC di @repubblica","41.9027835, 12.4963655",41.9027835,12.4963655,football,Wed Oct 24 18:04:51 +0000 2018,1055158193398169600,"Roma, Lazio, Italy"
8,0.34,0.097,0.719,0.183,If you are a true fan of non league football nobody wants to see any club in trouble and your comments about Alfret… https://t.co/jZrn3ddao4,"52.3555177, -1.1743197",52.3555177,-1.1743197,football,Wed Oct 24 18:04:50 +0000 2018,1055158189782695936,England
10,0.4404,0.0,0.861,0.139,RT @_THFC_: Tottenham open Europe's largest club shop as supporters finally get a glimpse of the new stadium https://t.co/WSDu51aT5O https:…,"51.5073509, -0.1277583",51.5073509,-0.1277583,football,Wed Oct 24 18:04:50 +0000 2018,1055158187605848064,UK: London
11,-0.1531,0.131,0.763,0.106,"RT @shaunking: Chad Kelly is white privilege personified.

Suspended from high school football twice, then transferred.

Kicked off of Clem…","42.944008, -83.661565",42.944008,-83.661565,football,Wed Oct 24 18:04:49 +0000 2018,1055158185584144384,HILL RD
12,0.6369,0.0,0.743,0.257,@NFFC @OfficialBWFC @BetBright Nice to see all the football managers are on here giving their expert opinions,"52.456891, -2.148731",52.456891,-2.148731,football,Wed Oct 24 18:04:49 +0000 2018,1055158185533849602,Stourbridge
15,0.0,0.0,1.0,0.0,"RT @NthabiWabi: The football world cup thing was this year. 😂
It ended a mere 3 months ago. It's been 2018 for 10 years.","-33.9248685, 18.4240553",-33.9248685,18.4240553,football,Wed Oct 24 18:04:49 +0000 2018,1055158183893839872,"Cape Town, South Africa"
16,0.0,0.0,1.0,0.0,"Full-Time: Barcelona 0 - 0 Levante, Liga Femenina Iberdrola #LigaIberdrola #FutFem #womensfootball #WSUlive #soccer… https://t.co/e9JS80RNYa","36.3003274, -95.62532",36.3003274,-95.62532,football,Wed Oct 24 18:04:49 +0000 2018,1055158182706847744,Br
17,0.25,0.089,0.786,0.125,"RT @proudlibtard9: @PA It has been fascinating to observe his journey from football hooligan to and through the BNP, the EDL, Pegida and th…","37.2321077, -95.7243335",37.2321077,-95.7243335,football,Wed Oct 24 18:04:49 +0000 2018,1055158182283218944,Earth
18,-0.4019,0.153,0.847,0.0,"RT @TheOddSolace: Throw a big lead in regulation time, lose on penalties. One of football's unwritten rules.","-25.976845, 27.944365",-25.976845,27.944365,football,Wed Oct 24 18:04:48 +0000 2018,1055158180672692225,croc city
