,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
3,0.34,0.0,0.909,0.091,I was looking for new music on Apple Music when Stoopid played and my dog woke up from her nap to stare at me until… https://t.co/uKMRhNQUvT,"39.629526, -79.95589679999999",39.629526,-79.95589679999999,apple,Wed Oct 24 16:38:59 +0000 2018,1055136583073054720,"MoTown, WV"
4,0.0,0.0,1.0,0.0,"RT @Palitarea: ออกมาๆ อย่าส่องอย่างเดียว ไหนวันนี้เป็นไงบ้างเล่าให้ฟังหน่อยยยยย 

#เป๊กผลิตโชค","16.4321938, 102.8236214",16.4321938,102.8236214,apple,Wed Oct 24 16:38:58 +0000 2018,1055136578891214850,khonkaen
5,0.6908,0.134,0.498,0.368,This neurosurgeon damn near decapitated his best friend. Who's listening to this? https://t.co/ovgRjSuE53,"-8.783195, -55.491477",-8.783195,-55.491477,apple,Wed Oct 24 16:38:58 +0000 2018,1055136578379620353,"South, America "
6,0.3612,0.0,0.872,0.128,It isn't just #MAGA people who agree that Big Data is weaponizing our personal information against us. https://t.co/3zZuNSt5Om,"38.9071923, -77.0368707",38.9071923,-77.0368707,apple,Wed Oct 24 16:38:58 +0000 2018,1055136576743899137,"Washington, DC"
8,0.0,0.0,1.0,0.0,RT @mashable: Italian government issues throttling fines to Apple and... Samsung?! https://t.co/m6OvLhX7qD https://t.co/PviEhbI1V3,"32.9483335, -96.7298519",32.9483335,-96.7298519,apple,Wed Oct 24 16:38:57 +0000 2018,1055136575074590720,"Richardson, TX"
9,0.5574,0.0,0.765,0.235,iOS Tapbacks are the bane of my existence. @apple please give me the ability to mute them.,"33.7489954, -84.3879824",33.7489954,-84.3879824,apple,Wed Oct 24 16:38:57 +0000 2018,1055136573988192256,"Atlanta, GA"
11,0.0,0.0,1.0,0.0,"The reality is that Tim Cook (and in extension, Apple) is in a position to be vocal about data privacy laws because… https://t.co/wXCKHPmEGo","37.3541079, -121.9552356",37.3541079,-121.9552356,apple,Wed Oct 24 16:38:57 +0000 2018,1055136573136658432,"Santa Clara, CA"
13,0.0,0.0,1.0,0.0,@shhduff Can you use pinned plex on Apple tv?,"56.49067119999999, -4.2026458",56.49067119999999,-4.2026458,apple,Wed Oct 24 16:38:56 +0000 2018,1055136570926424067,"Scotland, United Kingdom"
14,-0.5423,0.368,0.632,0.0,@Apple To bad I can’t afford a new one🙄,"42.88644679999999, -78.8783689",42.88644679999999,-78.8783689,apple,Wed Oct 24 16:38:55 +0000 2018,1055136567482814464,"Buffalo, NY"
17,0.0772,0.0,0.944,0.056,RT @tattedpoc: This is why Mono is the number one streamed album on the pop genre on Apple Music for 3 consecutive days (Monday-Tuesday-Wed…,"42.3573517, -95.1432068",42.3573517,-95.1432068,apple,Wed Oct 24 16:38:54 +0000 2018,1055136563170922496,SAC
18,0.1531,0.08,0.805,0.115,Apple CEO Tim Cook warns of ‘data-industrial complex’ in call for comprehensive US privacy laws https://t.co/u8NL9ueLSj,"51.5073509, -0.1277583",51.5073509,-0.1277583,apple,Wed Oct 24 16:38:54 +0000 2018,1055136562915274752,London UK
20,0.0,0.0,1.0,0.0,RT @YouGallivanter: استفد من خاصية (تنبيه الاسعار) 💵 المقدمة من محرك البحث skyscanner وتتلخص الفكرة في انه بإمكانك ضبط تنبيه للسعر price al…,"24.0042768, 38.194351",24.0042768,38.194351,apple,Wed Oct 24 16:38:54 +0000 2018,1055136561480847360,Jeddah - Yanbu Industrial City
22,0.0,0.0,1.0,0.0,"マレーシアのコンドミニアムは全て、プール、スポーツジム、セキュリティが備わっています。
URL https://t.co/l5XIIUiVxE","34.8380551, 135.2157628",34.8380551,135.2157628,apple,Wed Oct 24 16:38:53 +0000 2018,1055136559270227968,神戸市北区菖蒲が丘１－２１－１
25,0.0,0.0,1.0,0.0,RT @ALISHAMARIE: https://t.co/vSaYTVr4de https://t.co/NXO3CBRRcL,"-34.6036844, -58.3815591",-34.6036844,-58.3815591,apple,Wed Oct 24 16:38:52 +0000 2018,1055136553742278657,"Buenos Aires, Argentina"
26,0.1027,0.0,0.949,0.051,"RT @spotrac: With two trades over the past 24 hours, the #Giants have cleared $7.9M of 2019 cap, and now hold approx. $33M of space next ye…","40.0583238, -74.4056612",40.0583238,-74.4056612,apple,Wed Oct 24 16:38:52 +0000 2018,1055136553146687492,"New Jersey, USA"
27,0.0,0.0,1.0,0.0,"RT @PamelaUnplugged: How much you wanna bet Don Lemon was the first one out the door?

https://t.co/y5lyCTa6BM","37.09024, -95.712891",37.09024,-95.712891,apple,Wed Oct 24 16:38:51 +0000 2018,1055136551154393088,United States
28,0.0,0.0,1.0,0.0,RT @abc_es: Llega la primera multa de la historia a Apple y Samsung por obsolescencia programada https://t.co/0iA4x5TMEy,"-12.0463731, -77.042754",-12.0463731,-77.042754,apple,Wed Oct 24 16:38:51 +0000 2018,1055136548834942977,Lima
29,0.0,0.0,1.0,0.0,"RT @AdamSchefter: DT Damon Harrison from Giants to Lions.

CB Eli Apple from Giants to Saints.

WR Amari Cooper from Raiders to Cowboys.

R…","35.7595731, -79.01929969999999",35.7595731,-79.01929969999999,apple,Wed Oct 24 16:38:50 +0000 2018,1055136546591031296,"North Carolina, USA"
30,-0.5574,0.247,0.753,0.0,"Single-use straws, cutlery and plates scrapped under EU ban - ABC News https://t.co/uEHeJzbWkF","25.2048493, 55.2707828",25.2048493,55.2707828,apple,Wed Oct 24 16:38:50 +0000 2018,1055136545865428992,"Dubai, United Arab Emirates"
32,0.0,0.0,1.0,0.0,RT @WesSmith123: This is ALL because of Donald Trump’s Hate-Filled rhetoric. &gt; Secret Service intercepts ‘potential explosive devices’ sent…,"36.778261, -119.4179324",36.778261,-119.4179324,apple,Wed Oct 24 16:38:50 +0000 2018,1055136544451751936,"California, USA"
33,0.5719,0.0,0.684,0.316,RT @jilevin: The quest for the perfect apple https://t.co/qC7hutCz1N,"34.0522342, -118.2436849",34.0522342,-118.2436849,apple,Wed Oct 24 16:38:50 +0000 2018,1055136543831056384,Los Angeles
35,0.0,0.0,1.0,0.0,RT @VanityFairIt: Com'è che gli #smartphone sembrano rompersi dopo un periodo ben preciso? Non avete mai avuto il dubbio che fosse tutto pr…,"39.0825197, -94.5823061",39.0825197,-94.5823061,apple,Wed Oct 24 16:38:49 +0000 2018,1055136541708816384,Milano
36,0.0,0.0,1.0,0.0,"#BUSI3028 

Apple and Samsung fined by Italian authorities over slow phones - https://t.co/apN6TykQTB","51.165691, 10.451526",51.165691,10.451526,apple,Wed Oct 24 16:38:49 +0000 2018,1055136539376668672,Deutschland 
37,0.34,0.0,0.893,0.107,RT @RioMed: Cellma’s #iPROMs App means your patients can easily respond to their Patient Recorded Outcome Measures (PROMs) feedback or ques…,"41.8019705, -89.68117989999999",41.8019705,-89.68117989999999,apple,Wed Oct 24 16:38:48 +0000 2018,1055136538529591296,Somewhere over the rainbow...
38,0.0,0.0,1.0,0.0,https://t.co/eAuNtUgbo3,"34.0522342, -118.2436849",34.0522342,-118.2436849,apple,Wed Oct 24 16:38:48 +0000 2018,1055136537069871106,"Los Angeles, CA"
41,0.4199,0.0,0.883,0.117,RT @simongerman600: Apple is a gigantic company! It is however tiny compared to a few historic giants like the Dutch East India Company. Th…,"52.3679843, 4.9035614",52.3679843,4.9035614,apple,Wed Oct 24 16:38:48 +0000 2018,1055136534830243841,"Amsterdam, Holland"
42,-0.5423,0.333,0.667,0.0,Anita sang the fuck out this song.  https://t.co/ynscne0nAk,"33.7489954, -84.3879824",33.7489954,-84.3879824,apple,Wed Oct 24 16:38:47 +0000 2018,1055136532368101377,"Atlanta, GA"
43,0.4588,0.0,0.812,0.188,This was my favorite song before I even knew what she was talking about 😂 https://t.co/fLJIzeXkqJ,"36.1626638, -86.7816016",36.1626638,-86.7816016,apple,Wed Oct 24 16:38:47 +0000 2018,1055136531114016768,"Nashville, TN"
45,0.0,0.0,1.0,0.0,"Obsolescenza programmata. Cosi Apple e Samsung ""invecchiano"" lo smartphone - https://t.co/ETvqCzIenp https://t.co/xHfjONTjM1","40.6093746, 14.9808362",40.6093746,14.9808362,apple,Wed Oct 24 16:38:46 +0000 2018,1055136530317172738,"Battipaglia, Campania"
