,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
2,0.3818,0.0,0.854,0.146,"RT @Jeff__Benjamin: ""NAMANANA,"" the title track and lead single off @LAY_zhang_'s new album, has entered the Top 20 of U.S. @iTunes Top Son…","4.210484, 101.975766",4.210484,101.975766,apple,Fri Oct 26 02:26:25 +0000 2018,1055646802295148547,Malaysia 
4,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","20.9673702, -89.5925857",20.9673702,-89.5925857,apple,Fri Oct 26 02:26:25 +0000 2018,1055646801599123456,"Mérida, Yucatán"
5,0.0,0.0,1.0,0.0,"私の:) 
#taptapfish
Download: https://t.co/UEtOZ8Crus https://t.co/MPyaMADG2r","35.6894875, 139.6917064",35.6894875,139.6917064,apple,Fri Oct 26 02:26:25 +0000 2018,1055646801217253377,東京都
8,0.0,0.0,1.0,0.0,"@jasutaway0921 高須君、どこが参考になったかはわからんけどとにかくよかった！！
ありがとう( ´ ▽ ` )ﾉ
引き続き頑張って！！！！","34.3852029, 132.4552927",34.3852029,132.4552927,apple,Fri Oct 26 02:26:24 +0000 2018,1055646798339960833,広島 広島市
13,-0.3254,0.121,0.879,0.0,"DO NOT MISS IT (Apple iPhone 7 128GB 2GB RAM Factory Unlocked Brand New) PINS - https://t.co/y0Vrxkg6JG 

Item spec… https://t.co/Yts7Ku0qNx","40.7127753, -74.0059728",40.7127753,-74.0059728,apple,Fri Oct 26 02:26:23 +0000 2018,1055646796142264320,newyork
15,-0.4215,0.127,0.82,0.053,RT @katmiriamxo: Yall not seeing man’s eyes? He all levels of heart broken and he just want his cinnamon apple back https://t.co/mxguKGj61z,"29.4241219, -98.49362819999999",29.4241219,-98.49362819999999,apple,Fri Oct 26 02:26:23 +0000 2018,1055646794594557952,"San Antonio, TX"
17,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","-1.831239, -78.18340599999999",-1.831239,-78.18340599999999,apple,Fri Oct 26 02:26:22 +0000 2018,1055646792203862016,Ecuador
18,0.0,0.0,1.0,0.0,"RT @Stop_Trump20: I could watch this all day.

https://t.co/MtIUJdjAUD","28.4722475, -81.4736377",28.4722475,-81.4736377,apple,Fri Oct 26 02:26:22 +0000 2018,1055646791704739840,hogwarts
21,0.0,0.0,1.0,0.0,#カコミエール https://t.co/Vz7hdlZpXj https://t.co/dm5auqzSVA https://t.co/6H3IOYVsjo,"35.4437078, 139.6380256",35.4437078,139.6380256,apple,Fri Oct 26 02:26:22 +0000 2018,1055646789213216769,横浜
22,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","25.6866142, -100.3161126",25.6866142,-100.3161126,apple,Fri Oct 26 02:26:22 +0000 2018,1055646788567339009,"Monterrey, Nuevo León"
24,-0.7096,0.371,0.629,0.0,"Consumers there have been duped by some fake Apple Stores, too. https://t.co/eIedx1sm4I","22.396428, 114.109497",22.396428,114.109497,apple,Fri Oct 26 02:26:21 +0000 2018,1055646787153747968,Hong Kong
25,-0.296,0.115,0.885,0.0,@CeneJimmy @Apple On a different note click “@apple” and literally no tweets pop up on their page. Sooo trippy,"39.968887, -75.133297",39.968887,-75.133297,apple,Fri Oct 26 02:26:21 +0000 2018,1055646784859582464,Yikes
32,0.0,0.0,1.0,0.0,"Обращение к мужчине в Испании.
Быстрые Кроссворды на русском
iOS: https://t.co/ldjFiz70Yf
Android:… https://t.co/FqJwngH99F","45.4642035, 9.189982",45.4642035,9.189982,apple,Fri Oct 26 02:26:19 +0000 2018,1055646778392018944,"Milan, Lombardy"
33,0.0,0.0,1.0,0.0,@Apple me patrocina!!!,"47.6062095, -122.3320708",47.6062095,-122.3320708,apple,Fri Oct 26 02:26:19 +0000 2018,1055646777901309952,"Seattle, WA"
35,-0.4215,0.127,0.82,0.053,RT @katmiriamxo: Yall not seeing man’s eyes? He all levels of heart broken and he just want his cinnamon apple back https://t.co/mxguKGj61z,"36.883041, -94.87714690000001",36.883041,-94.87714690000001,apple,Fri Oct 26 02:26:18 +0000 2018,1055646775468470272,EP
36,0.0,0.0,1.0,0.0,Rep. Steve King Met With a Group Founded by a Nazi—While on a Holocaust Memorial Trip - Mother Jones https://t.co/icLizZLIUP,"37.09024, -95.712891",37.09024,-95.712891,apple,Fri Oct 26 02:26:18 +0000 2018,1055646775292452870,United States
37,0.0,0.0,1.0,0.0,RT @imtaiki: ใครจะซื้อ iPhone XS และ iPhone XR หากเป็นไปได้ ขอให้ท่านอดทนสักนิด แล้วไปซื้อที่ Apple Store Iconsiam นะครับ แล้วคุณจะได้ที่สุ…,"14.1011393, 99.4179431",14.1011393,99.4179431,apple,Fri Oct 26 02:26:18 +0000 2018,1055646774348591104,"Kanchanaburi, Thailand"
39,0.0,0.0,1.0,0.0,"RT @WannaOne_twt: [ 📢] 우리 워너블💕 한 주의 마무리는 투표와 함께!! 모두 포근한 밤 되길 바랄게요(^_−)−☆ 💫
#당신의_워너원에게_투표하세요 

 2018 MGA 
 ▶ https://t.co/UOCCORShqY 

 201…","-7.6310587, 111.5300159",-7.6310587,111.5300159,apple,Fri Oct 26 02:26:18 +0000 2018,1055646772830191616,"Madiun, East Java"
40,0.0,0.0,1.0,0.0,"@donniepsports Yes.. I didn’t buy it, but I use Apple Music.","33.9137085, -98.4933873",33.9137085,-98.4933873,apple,Fri Oct 26 02:26:18 +0000 2018,1055646772633190400,"Wichita Falls, TX"
41,-0.4767,0.205,0.795,0.0,The amount of crown Apple I’m going to consume this weekend is dangerous,"39.9611755, -82.99879419999999",39.9611755,-82.99879419999999,apple,Fri Oct 26 02:26:17 +0000 2018,1055646771391672320,"Columbus, OH"
42,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","24.6637173, 93.90626879999999",24.6637173,93.90626879999999,apple,Fri Oct 26 02:26:17 +0000 2018,1055646770288451585,"Manipur, India"
43,0.0,0.0,1.0,0.0,"Today is @EricIdle day on https://t.co/KBRiPQLutw! More Python talk, The Rutles, Holy Grail, Spamalot, Bowie, Georg… https://t.co/BRZPGCzD7u","37.2069932, -93.2912858",37.2069932,-93.2912858,apple,Fri Oct 26 02:26:17 +0000 2018,1055646768099033089,In your ears.
44,-0.5423,0.28,0.72,0.0,"@nabillaslam Too bad, lagu Hujan tak banyak dalam Apple Music.","3.219355, 101.7865654",3.219355,101.7865654,apple,Fri Oct 26 02:26:16 +0000 2018,1055646767369179136,68000 Ampang
45,0.0,0.0,1.0,0.0,https://t.co/nC2cN7M3zm,"40.7127753, -74.0059728",40.7127753,-74.0059728,apple,Fri Oct 26 02:26:16 +0000 2018,1055646766815739904,D[M]V 🔜NYC 
47,0.0258,0.0,0.954,0.046,"Ever since women got the right to the vote y’all been acting up. 
Matter of fact y’all been acting up since the Apple incident.","40.8447819, -73.8648268",40.8447819,-73.8648268,apple,Fri Oct 26 02:26:16 +0000 2018,1055646765259603973,The Bronx / 🇵🇷🇩🇴🇯🇵🇿🇦
48,0.0,0.136,0.728,0.136,"RT @btschartdata: iTunes United Arab Emirates:

#1 Waste It On Me (feat. BTS) (NEW) 

*6th #1* 

https://t.co/PvvrrvCELi","37.09024, -95.712891",37.09024,-95.712891,apple,Fri Oct 26 02:26:16 +0000 2018,1055646764949213185,USA 💜 OT7
49,-0.4215,0.127,0.82,0.053,RT @katmiriamxo: Yall not seeing man’s eyes? He all levels of heart broken and he just want his cinnamon apple back https://t.co/mxguKGj61z,"36.778261, -119.4179324",36.778261,-119.4179324,apple,Fri Oct 26 02:26:16 +0000 2018,1055646764533866496,"California, USA"
51,-0.1779,0.116,0.8,0.084,"Gingrich: If Democrats subpoena for Trump tax returns, we'll find out if 'Kavanaugh fight was worth it' - The Hill.… https://t.co/e23Zg2EzQn","34.0522342, -118.2436849",34.0522342,-118.2436849,apple,Fri Oct 26 02:26:15 +0000 2018,1055646762038251520,"Los Angeles, California"
52,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","-0.789275, 113.921327",-0.789275,113.921327,apple,Fri Oct 26 02:26:15 +0000 2018,1055646761203597312,Indonesia
56,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","-16.8944201, 49.9059405",-16.8944201,49.9059405,apple,Fri Oct 26 02:26:15 +0000 2018,1055646759928713216,Borahae
