,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
1,-0.4215,0.141,0.859,0.0,Jets place RB Bilal Powell on IR with potentially career-ending neck injury - National Football League News -… https://t.co/zhQpfpsnbO,"37.09024, -95.712891",37.09024,-95.712891,football,Wed Oct 24 20:50:51 +0000 2018,1055199967873163264,United States
2,0.0,0.0,1.0,0.0,"RT @jakeweingarten: 2020 four-star’s Zach Loveday and Madior Seye, two 7-footers, both will unofficial to West Virginia tomorrow, source to…","40.17396, -80.2461714",40.17396,-80.2461714,football,Wed Oct 24 20:50:51 +0000 2018,1055199966531084290,Washington Pa
3,0.5859,0.0,0.798,0.202,Italians have been building good football clubs on budget. And Carlo Ancelotti shows he still have the spark of goo… https://t.co/TJXGiUElpJ,"-8.783195, 34.508523",-8.783195,34.508523,football,Wed Oct 24 20:50:50 +0000 2018,1055199963418972160,AFRICA 
4,0.0,0.0,1.0,0.0,"RT @wilko_brfc: 6 months ago tonight...

“In by Dack...in by the captain! Is that the goal that sends Blackburn Rovers back to the second t…","53.748575, -2.487529",53.748575,-2.487529,football,Wed Oct 24 20:50:50 +0000 2018,1055199962831773696,"Blackburn, England"
5,0.0,0.0,1.0,0.0,RT @JARiiseOfficial: Depends when you started watching football? 😂😅 https://t.co/9Q4GcxraSq,"53.9062233, -1.0333573",53.9062233,-1.0333573,football,Wed Oct 24 20:50:49 +0000 2018,1055199959904149511,"Yorkshire and The Humber, England"
7,0.2023,0.0,0.87,0.13,"Celtic and RB Leipzig 'playing for second', says Ralf Rangnick https://t.co/zKWBLAorkH #Scotland https://t.co/EiVmfjMXb6","55.953252, -3.188267",55.953252,-3.188267,football,Wed Oct 24 20:50:49 +0000 2018,1055199959459487744,"Edinburgh, Scotland"
8,0.0,0.0,1.0,0.0,"RT @BMaz1: Chad Kelly has now been kicked off a High School, College, and NFL football team. That has to be a first.","42.4858692, -83.1052028",42.4858692,-83.1052028,football,Wed Oct 24 20:50:49 +0000 2018,1055199959086186496,"Madison Heights, MI"
9,0.0,0.0,1.0,0.0,"RT @UCF_Equipment: All-new Nike #UCFinSpace uniforms for @UCF_Football on 11.01.18

https://t.co/mlJINPlf1X https://t.co/CXhVe6x6q1","27.7676008, -82.64029149999999",27.7676008,-82.64029149999999,football,Wed Oct 24 20:50:49 +0000 2018,1055199958125682689,"St Petersburg, FL"
10,0.5267,0.0,0.779,0.221,Hugo Lloris sees red as PSV thwart Tottenham in Champions League draw https://t.co/UymrVe30DE,"51.5073509, -0.1277583",51.5073509,-0.1277583,football,Wed Oct 24 20:50:49 +0000 2018,1055199957907636224,London
12,0.5106,0.0,0.875,0.125,RT @MMehtaNYDN: Bilal Powell turns 30 on Saturday. He’s scheduled to be a free agent after this season. Likely the end of his #Jets career.…,"40.9167654, -74.17181099999999",40.9167654,-74.17181099999999,football,Wed Oct 24 20:50:48 +0000 2018,1055199954095038465,Paterson NJ
16,0.4939,0.0,0.861,0.139,RT @madiidrew: my dad to my 9y/o brother: all you do is sit and watch videos of people playing video games.. why don’t you just play the ga…,"33.2098407, -87.56917349999999",33.2098407,-87.56917349999999,football,Wed Oct 24 20:50:46 +0000 2018,1055199945760878592,"Tuscaloosa, AL"
17,0.4404,0.0,0.674,0.326,@MrMowiz Raja has better football to enyimba 😉,"10.5104642, 7.4165053",10.5104642,7.4165053,football,Wed Oct 24 20:50:46 +0000 2018,1055199945307893760,"Kaduna, Nigeria"
18,0.5267,0.0,0.866,0.134,"RT @walidacherchour: Ancelotti qui donne la leçon au PSG de Nasser Al Khelaifi. 

Un joli clin d'œil. Certains parleront de justice dans le…","41.8485792, -87.6586055",41.8485792,-87.6586055,football,Wed Oct 24 20:50:46 +0000 2018,1055199945245052928,Fútbol
19,0.4199,0.0,0.642,0.358,RT @michiganalumni: We agree wholeheartedly! https://t.co/Fb2381Dyl6,"44.3148443, -85.60236429999999",44.3148443,-85.60236429999999,football,Wed Oct 24 20:50:46 +0000 2018,1055199944909426689,"Michigan, USA"
