,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","35.8714354, 128.601445",35.8714354,128.601445,apple,Fri Oct 26 01:51:48 +0000 2018,1055638092005093376,heart is in daegu
1,-0.6369,0.215,0.785,0.0,@_Acat_ One thing that i can see is the repair and sore parts. Mbp famous butterfly keypad problem for example need… https://t.co/CBDUY4KwXt,"3.139003, 101.686855",3.139003,101.686855,apple,Fri Oct 26 01:51:48 +0000 2018,1055638091795357696,KL
3,0.3802,0.0,0.874,0.126,"RT @BTSxCanada: ARMYs please keep streaming/purchasing #WasteItOnMe⁠ ⁠⁠by @steveaoki and @BTS_twt! 

#2 (=) on iTunes 🇨🇦
💲Purchase song on…","43.653226, -79.3831843",43.653226,-79.3831843,apple,Fri Oct 26 01:51:48 +0000 2018,1055638091510235136,"Toronto, Ontario"
4,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","-1.831239, -78.18340599999999",-1.831239,-78.18340599999999,apple,Fri Oct 26 01:51:48 +0000 2018,1055638089740283904,Ecuador
5,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","-0.789275, 113.921327",-0.789275,113.921327,apple,Fri Oct 26 01:51:47 +0000 2018,1055638088444141568,Indonesia
7,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","27.6648274, -81.5157535",27.6648274,-81.5157535,apple,Fri Oct 26 01:51:46 +0000 2018,1055638082798698496,Too far away from BTS (FL)
10,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","-6.9591793, 108.902683",-6.9591793,108.902683,apple,Fri Oct 26 01:51:46 +0000 2018,1055638082043600896,"Brebes, Indonesia"
12,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","34.0522342, -118.2436849",34.0522342,-118.2436849,apple,Fri Oct 26 01:51:46 +0000 2018,1055638081544437760,LA
14,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","-12.0463731, -77.042754",-12.0463731,-77.042754,apple,Fri Oct 26 01:51:45 +0000 2018,1055638079539687425,"Lima, Peru"
16,0.0,0.0,1.0,0.0,【定期】よしむにハグされ隊No34、ノブコブ宣伝部No20、ピカル宣伝部No22、ピカリ隊に入り隊No27、お笑い信者隊No3、PNI特殊部隊No15、ちっこい笑クラの会No1に入ってます(*ﾟ▽ﾟ*)同士絡んでね←,"22.3798384, 114.1884927",22.3798384,114.1884927,apple,Fri Oct 26 01:51:45 +0000 2018,1055638078142857217,帝都
