,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
2,-0.5242,0.145,0.855,0.0,"RT @Jin_Butterfly: iTunes USA🇺🇸

#1. Waste It On Me (feat. @BTS_twt) (+1)  

🔥TIME TO MAINTAIN OUR #1!🔥

Also, Android users! #WasteItOnMe…","1.352083, 103.819836",1.352083,103.819836,apple,Fri Oct 26 02:31:46 +0000 2018,1055648151313379328,Singapore
6,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","-0.789275, 113.921327",-0.789275,113.921327,apple,Fri Oct 26 02:31:46 +0000 2018,1055648150172577792,Indonesia
10,-0.7184,0.27,0.675,0.055,"RT @kccxbeyo: álbum: 108 #1's no iTunes, #1 no iTunes US e bb200, platina no US, 1,4M ww, 8 meses na hot 200 ainda no top 50, vendendo 20K…","-15.826691, -47.92182039999999",-15.826691,-47.92182039999999,apple,Fri Oct 26 02:31:46 +0000 2018,1055648148759240704,"Brasília, Brasil"
12,0.0,0.0,1.0,0.0,iPhone XR発売！ 700人が詰めかけたリニューアルオープンのApple 渋谷をレポート https://t.co/nDHEH0Ede9,"35.7876491, 139.903093",35.7876491,139.903093,apple,Fri Oct 26 02:31:46 +0000 2018,1055648148100542464,千葉県松戸市
15,0.0,0.0,1.0,0.0,"RT @btschartdata: 🌎iTunes WW:

#1 mono. (=) https://t.co/eLgGYG6EEC","-41.2864603, 174.776236",-41.2864603,174.776236,apple,Fri Oct 26 02:31:45 +0000 2018,1055648145990914048,Wellington
16,0.0,0.0,1.0,0.0,"@Apple ipadmini5だよねー
そうだよね💦","34.6937378, 135.5021651",34.6937378,135.5021651,apple,Fri Oct 26 02:31:45 +0000 2018,1055648145600741376,日本 大阪
17,0.1779,0.0,0.876,0.124,"RT @btsvotingteam: Buy/Stream #WasteItOnMe @BTS_twt 

Apple Music: https://t.co/ay5s34AUR9
Spotify: https://t.co/HUHrkNubms
Amazon Music: h…","5.978839799999999, 116.0753199",5.978839799999999,116.0753199,apple,Fri Oct 26 02:31:45 +0000 2018,1055648143725871104,"Sabah, Malaysia"
18,0.8762,0.0,0.639,0.361,"RT @SimplySherriUSA: ❤️ this! Happy Birthday, James. 🎂

Kindergartners sign 'Happy Birthday' for hearing-impaired janitor - New York Post h…","37.09024, -95.712891",37.09024,-95.712891,apple,Fri Oct 26 02:31:44 +0000 2018,1055648142052466688,United States
20,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","36.778261, -119.4179324",36.778261,-119.4179324,apple,Fri Oct 26 02:31:44 +0000 2018,1055648141091889152,"California, USA"
21,-0.4215,0.167,0.833,0.0,"RT @btschartdata: iTunes UK:

#4 Waste It On Me (feat. BTS) (+2) *new peak* https://t.co/rhxHiMjg0m","37.750381, -97.3242332",37.750381,-97.3242332,apple,Fri Oct 26 02:31:44 +0000 2018,1055648140659814401,BTS 
26,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","-0.789275, 113.921327",-0.789275,113.921327,apple,Fri Oct 26 02:31:43 +0000 2018,1055648137459580928,Indonesia🇮🇩
27,0.0,0.0,1.0,0.0,RT @GoPostalPodcast: Rando #QuestionofTheWeek: What's the spookiest thing you've seen or experienced? Doesn't have to be paranormal! #Poder…,"-33.8688197, 151.2092955",-33.8688197,151.2092955,apple,Fri Oct 26 02:31:43 +0000 2018,1055648137337925632,"Sydney, New South Wales"
28,0.296,0.0,0.925,0.075,RT @Apple: Join us on October 30 at 10 a.m. EDT to watch the #AppleEvent live. Tap ❤️ below and we’ll send you updates on event day. https:…,"40.7127753, -74.0059728",40.7127753,-74.0059728,apple,Fri Oct 26 02:31:43 +0000 2018,1055648137174499334,New York City
29,0.0,0.0,1.0,0.0,Remote Hawaiian Island Nearly Vanished After Hurricane Walaka - NPR https://t.co/QLliEplha0,"27.6648274, -81.5157535",27.6648274,-81.5157535,apple,Fri Oct 26 02:31:43 +0000 2018,1055648137128370178,"NW Florida Gulf Coast, USA"
31,0.0,0.0,1.0,0.0,"RT @__ZORN__: ZORN【Chill Out feat. AKLO】
 (Prod. EVISBEATS &amp; Kazuhiko Maeda) 
配信開始となりました！

▽iTunes
https://t.co/au5Kd7Kcvp
 _______________…","36.56132540000001, 136.6562051",36.56132540000001,136.6562051,apple,Fri Oct 26 02:31:43 +0000 2018,1055648136943681536,Kanazawa
32,0.0,0.0,1.0,0.0,@_Akyssej https://t.co/wwJ01XXK5E,"33.7489954, -84.3879824",33.7489954,-84.3879824,apple,Fri Oct 26 02:31:43 +0000 2018,1055648136025260038,"Southwest, Atlanta"
33,0.0,0.0,1.0,0.0,#NowPlaying All of Me 🎶 Jacob Whitesides 🎵 https://t.co/xy6KunP9zv,"41.0017643, -73.66568339999999",41.0017643,-73.66568339999999,apple,Fri Oct 26 02:31:43 +0000 2018,1055648135912046592,Port Chester NY
41,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","20.593684, 78.96288",20.593684,78.96288,apple,Fri Oct 26 02:31:42 +0000 2018,1055648132812414976,India
42,-0.3612,0.111,0.889,0.0,So much soreness. Apparently doubling your move and exercise goals on your Apple Watch for a week makes you sore AF… https://t.co/7y2a3dys89,"42.9849233, -81.2452768",42.9849233,-81.2452768,apple,Fri Oct 26 02:31:42 +0000 2018,1055648132342693888,"London, Ontario"
44,0.0,0.0,1.0,0.0,RT @Apple: #AppleEvent をライブで見よう。日本時間10月30日午後11時から。下の❤️を押すと、イベントが始まる前にお知らせします。 https://t.co/lQREcWBLTc,"36.565725, 139.8835651",36.565725,139.8835651,apple,Fri Oct 26 02:31:41 +0000 2018,1055648129205202944,栃木
52,0.0,0.0,1.0,0.0,"RT @PopCrave: .@SteveAoki connects with @BTS_twt on their first all-english collaboration, “Waste It on Me.”

Stream: https://t.co/ZBNsjotW…","36.249758, -95.266826",36.249758,-95.266826,apple,Fri Oct 26 02:31:40 +0000 2018,1055648122473304064,Worldwide
