,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
2,0.7482,0.0,0.708,0.292,"RT @torylanez: My Album Out Now!!!!!

LoVE me NOw by Tory Lanez https://t.co/5B0vi9tcXk https://t.co/yizWNFyIrP","45.4687862, -73.6189046",45.4687862,-73.6189046,apple,Fri Oct 26 04:40:31 +0000 2018,1055680550554476545,Montréal/Trinidad
4,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","20.8449115, 106.6880841",20.8449115,106.6880841,apple,Fri Oct 26 04:40:31 +0000 2018,1055680549983940608,Hải Phòng Việt Nam 
6,0.4588,0.0,0.625,0.375,"Мой :) #taptapfish
Download: https://t.co/PUyiXDXUvD https://t.co/dGN9xoHOge","61.52401, 105.318756",61.52401,105.318756,apple,Fri Oct 26 04:40:30 +0000 2018,1055680547077414912,Россия
7,0.0,0.0,1.0,0.0,RT @JoellOrtiz: NEW ALBUM!!! MONA LISA https://t.co/MSu7BT7zAD,"35.2270964, -80.8438287",35.2270964,-80.8438287,apple,Fri Oct 26 04:40:30 +0000 2018,1055680547064832000,Room 112
9,0.7482,0.0,0.708,0.292,"RT @torylanez: My Album Out Now!!!!!

LoVE me NOw by Tory Lanez https://t.co/5B0vi9tcXk https://t.co/yizWNFyIrP","41.7399225, -88.2194713",41.7399225,-88.2194713,apple,Fri Oct 26 04:40:30 +0000 2018,1055680546972549121,The Friendzone
10,0.0,0.0,1.0,0.0,RT @annetteblair: THREE DAYS ON A TRAIN #Kindle https://t.co/YHcYxRmSFI #iBooks https://t.co/lDGA7K6Cfj @indtwt @indbk They met in the sand…,"43.9653889, -70.8226541",43.9653889,-70.8226541,apple,Fri Oct 26 04:40:30 +0000 2018,1055680546611871745,New England
13,0.0,0.0,1.0,0.0,"RT @aichan_nel: 【Kizuna AI 2ndオリジナル楽曲、配信開始！】

🔽🔽『future base (Prod.Yunomi)』🔽🔽

【iTunes】​https://t.co/VGC5GzkNJ6
【Apple music】​https://t.co/…","35.6938401, 139.7035494",35.6938401,139.7035494,apple,Fri Oct 26 04:40:29 +0000 2018,1055680543868706816,東京 新宿区
15,0.0,0.0,1.0,0.0,Apple And Samsung Get Fined Millions Each For Slowing Down Users’ Phones https://t.co/OOEx1uiPmp https://t.co/Fl5DBoPgBm,"54.7877149, -6.4923145",54.7877149,-6.4923145,apple,Fri Oct 26 04:40:29 +0000 2018,1055680543373717504,Northern Ireland
17,0.0,0.0,1.0,0.0,"私の:) 
#taptapfish
Download: https://t.co/GBImuCAU0o https://t.co/IdZY37vfk1","35.6894875, 139.6917064",35.6894875,139.6917064,apple,Fri Oct 26 04:40:29 +0000 2018,1055680542299942913,東京都
19,0.0,0.0,1.0,0.0,https://t.co/5LlVGDJDGr,"48.856614, 2.3522219",48.856614,2.3522219,apple,Fri Oct 26 04:40:28 +0000 2018,1055680539787714561,"Paris, France"
