,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.5574,0.0,0.662,0.338,"@NFLonFOX If you voted chiefs, please don't call yourself a football fan","40.3852374, -74.5482049",40.3852374,-74.5482049,football,Wed Oct 24 18:07:58 +0000 2018,1055158976931942400,Dolph NJ
1,0.8316,0.0,0.278,0.722,"That's beautiful football, absolutely beautiful.","20.593684, 78.96288",20.593684,78.96288,football,Wed Oct 24 18:07:58 +0000 2018,1055158976864772096,India
3,-0.5983,0.214,0.786,0.0,RT @TeleFootball: GOAL! Eriksen puts a cross right onto Kane's head and he makes no mistake from close range https://t.co/fVTZaReFL8 https:…,"51.5073509, -0.1277583",51.5073509,-0.1277583,football,Wed Oct 24 18:07:58 +0000 2018,1055158974784385024,"London, UK"
4,0.0,0.0,1.0,0.0,@Letaw15 @ActuFoot_ Le maître du football.Un genie,"36.3827981, -94.17165419999999",36.3827981,-94.17165419999999,football,Wed Oct 24 18:07:57 +0000 2018,1055158973123489793,Terre
5,0.2023,0.0,0.851,0.149,#USports #Top10 #Confusion @OUAsport @KrownCountdownU @SteveSnyderWM Top 4 in the Top 10 are logical BUT how does L… https://t.co/wBW4xC37Ap,"46.3091152, -79.4608204",46.3091152,-79.4608204,football,Wed Oct 24 18:07:57 +0000 2018,1055158972888596480,"North Bay, Canada"
6,0.0,0.0,1.0,0.0,College Football Pick Em Day! Whose going to #win? @MiamiHurricanes @BostonCollege #Canes #BCEagles,"34.7698021, -84.9702228",34.7698021,-84.9702228,football,Wed Oct 24 18:07:57 +0000 2018,1055158971827474433,"Dalton, Ga"
7,0.4019,0.096,0.717,0.188,"@MallHeath boy my interest in football has nothing to do with trash white people food, ill take my taco with a tortilla thank you v much😤","40.6331249, -89.3985283",40.6331249,-89.3985283,football,Wed Oct 24 18:07:56 +0000 2018,1055158968908218369,"Illinois, USA"
8,0.0,0.0,1.0,0.0,"Le 11 Amiénois a été inclus sur Google Actu !
C'est un nouveau cap et une reconnaissance de notre travail réalisé d… https://t.co/nb2H4WgBbW","49.894067, 2.295753",49.894067,2.295753,football,Wed Oct 24 18:07:56 +0000 2018,1055158967284961280,"Amiens, France"
11,0.836,0.0,0.669,0.331,"RT @Rooney_esque: Happy 33rd birthday to the Greatest player in English football history, @WayneRooney. The Golden Boy. https://t.co/V6qvMn…","45.417154, -75.68957569999999",45.417154,-75.68957569999999,football,Wed Oct 24 18:07:55 +0000 2018,1055158965368250368,MacLaren's
12,0.0,0.0,1.0,0.0,RT @brandonhannahs: Kaid Brown of Rosecrans is ahead in the TR Non-Football Athlete of the Week with John Glenn's Ashley Townsend in second…,"39.9403453, -82.0131924",39.9403453,-82.0131924,football,Wed Oct 24 18:07:55 +0000 2018,1055158965166850048,"Zanesville, OH"
