,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,-0.0258,0.276,0.412,0.313,Wish Rakitic got like a lifetime football ban cos my eyes hurts when I see him play,"35.795394, -95.81237300000001",35.795394,-95.81237300000001,football,Wed Oct 24 19:14:26 +0000 2018,1055175705032642561,On Earth
2,0.3182,0.16,0.632,0.208,"RT @ltarsenal: Sometimes in football, its all about confidence and mentality. Our players always had ability, no one doubted that.When you…","41.909611, -87.771964",41.909611,-87.771964,football,Wed Oct 24 19:14:26 +0000 2018,1055175703711412226,Planet Earth
4,0.0,0.0,1.0,0.0,@TheTrolleyWalk without looking...what’s UVA’s football record?,"35.2270869, -80.8431267",35.2270869,-80.8431267,football,Wed Oct 24 19:14:26 +0000 2018,1055175702117519361,"Charlotte, NC"
7,0.0,0.0,1.0,0.0,"The Gunners are back in Europa League action on Thursday night 

https://t.co/Z80Y1ZeQ7N","40.7146169, -73.823556",40.7146169,-73.823556,football,Wed Oct 24 19:14:24 +0000 2018,1055175696732053510,VAVEL
8,-0.0258,0.114,0.778,0.108,@Reverend_Makers Can I donate @ScrtDrugAddict to a good cause? He’s badly housetrained but has an encyclopaedic kno… https://t.co/NorAFfL3gP,"51.5797465, -0.1236767",51.5797465,-0.1236767,football,Wed Oct 24 19:14:24 +0000 2018,1055175695561867265,Crouch End
9,0.0,0.0,1.0,0.0,"RT @mikejurecki: #AZCardinals WR LarryFitzgerald has 15,800 receiving yards in his 15-year NFL career.

He needs 135 receiving yards on Sun…","33.7700504, -118.1937395",33.7700504,-118.1937395,football,Wed Oct 24 19:14:24 +0000 2018,1055175694722842624,"Long Beach, California"
11,0.0,0.0,1.0,0.0,"RT @WarnerChannelLA: Hay dos cosas que lo ponen mal a Spencer James:
❌Perder un partido de football.
❌Que vos te pierdas un capítulo de #Al…","25.1721091, -107.4795173",25.1721091,-107.4795173,football,Wed Oct 24 19:14:23 +0000 2018,1055175692021841920,"Sinaloa, México"
13,0.0,0.0,1.0,0.0,"RT @IExpressSports: Indian women’s football team mauls Pakistan 18-0 in AFC U-19 Qualifiers 

https://t.co/551qJbrCjt","19.0759837, 72.8776559",19.0759837,72.8776559,football,Wed Oct 24 19:14:23 +0000 2018,1055175689018789888,Mumbai
14,0.0,0.0,1.0,0.0,"@ORLGators Are you for real?? We’re talking about college football. And, this may break your fragile lil world, but… https://t.co/VLIsoGMPgs","27.6648274, -81.5157535",27.6648274,-81.5157535,football,Wed Oct 24 19:14:22 +0000 2018,1055175685935980545,Florida
15,0.6597,0.0,0.722,0.278,"RT @FSU_Barstool: Which FSU football uniform is better?
Retweet for throwbacks
Like for current uniform https://t.co/LTGA790SM4","27.950575, -82.4571776",27.950575,-82.4571776,football,Wed Oct 24 19:14:22 +0000 2018,1055175685763932161,"Tampa, FL/Tifton, GA"
16,-0.296,0.091,0.909,0.0,RT @a_bidwell_: He got kicked off the team.... couldn’t transfer becuase no school wanted him with these allegations.... now is too old to…,"40.7127753, -74.0059728",40.7127753,-74.0059728,football,Wed Oct 24 19:14:21 +0000 2018,1055175683993931776,Gotham City
17,0.3612,0.0,0.872,0.128,Only one of my exes got her body done. Sis look like a lil linebacker for peewee football now,"34.0522342, -118.2436849",34.0522342,-118.2436849,football,Wed Oct 24 19:14:21 +0000 2018,1055175682592931840,"Los Angeles, CA"
18,0.5267,0.0,0.805,0.195,RT @guardian: Hugo Lloris sees red as PSV thwart Tottenham in Champions League draw https://t.co/wowRAHvTlK,"46.151241, 14.995463",46.151241,14.995463,football,Wed Oct 24 19:14:21 +0000 2018,1055175680655347712,Slovenija
20,0.4404,0.0,0.674,0.326,@WigingtonLinda that's good. i'm watching football again,"52.132633, 5.291265999999999",52.132633,5.291265999999999,football,Wed Oct 24 19:14:20 +0000 2018,1055175679057321984,The Netherlands
21,-0.4019,0.119,0.881,0.0,RT @wvltCaleb: 🎥⬇️Former Tennessee football player @inkyjohnson says he would lose his arm 10 more times... because of what happened shortl…,"35.9606384, -83.9207392",35.9606384,-83.9207392,football,Wed Oct 24 19:14:20 +0000 2018,1055175677840887811,"Knoxville, TN"
24,-0.1531,0.131,0.763,0.106,"RT @shaunking: Chad Kelly is white privilege personified.

Suspended from high school football twice, then transferred.

Kicked off of Clem…","34.0522342, -118.2436849",34.0522342,-118.2436849,football,Wed Oct 24 19:14:19 +0000 2018,1055175674367926272,"Los Angeles, CA"
27,-0.25,0.143,0.857,0.0,They just need to cancel the tcu football program at this point 😂😂😂,"31.9685988, -99.9018131",31.9685988,-99.9018131,football,Wed Oct 24 19:14:19 +0000 2018,1055175672367329280,"fuck me its hot here, texas"
29,-0.1027,0.065,0.935,0.0,"@grapeygrayson We have ice cream trucks here, ours is Skippy’s 😂 idk what flakes is 

And because the ball is a foo… https://t.co/VutygGqHbN","43.034517, -83.627782",43.034517,-83.627782,football,Wed Oct 24 19:14:18 +0000 2018,1055175668776996866,"4,199 mi"
30,0.0,0.0,1.0,0.0,RT @alanathomas99: PSA:Y’all don’t buy football tickets from anybody they are selling them for 10 at burr for students,"38.9226843, -77.0194377",38.9226843,-77.0194377,football,Wed Oct 24 19:14:17 +0000 2018,1055175663768997901,Howard University
31,0.0,0.0,1.0,0.0,@jonhotspur88 Sometimes I wonder if people actually understand football,"51.5073509, -0.1277583",51.5073509,-0.1277583,football,Wed Oct 24 19:14:17 +0000 2018,1055175663697752064,London
34,0.0,0.0,1.0,0.0,Sports Betting Spotlight: College football Week 9 https://t.co/tvUTKlcO5r,"29.95106579999999, -90.0715323",29.95106579999999,-90.0715323,football,Wed Oct 24 19:14:16 +0000 2018,1055175662561120261,"Louisiana, New Orleans"
35,0.3612,0.0,0.857,0.143,"RT @carriegcecil: Need 2 feel 😇 about sports leadership? From @NFL 2 players like @JOEL9ONE, agent #BrianLevy @ #GoalLineFootball, @nflnetw…","40.7689718, -73.995924",40.7689718,-73.995924,football,Wed Oct 24 19:14:16 +0000 2018,1055175662439489536,Miami & New York 
36,0.3336,0.0,0.855,0.145,@Football_TaIk Maybe he’s should spend more time playing football than on the chair getting inked!,"51.5073509, -0.1277583",51.5073509,-0.1277583,football,Wed Oct 24 19:14:16 +0000 2018,1055175662145884160,"London, United Kingdom"
39,0.0,0.0,1.0,0.0,"RT @FootyAccums: Robin van Persie will officially retire from football at the end of the current season.

What a goal-scorer this man was!…","13.193887, -59.543198",13.193887,-59.543198,football,Wed Oct 24 19:14:16 +0000 2018,1055175661541904385,Barbados 
43,0.0,0.0,1.0,0.0,@ross69cope Rather talk football than see a monkey throwing one over his hand🤣🤣🤣,"53.4807593, -2.2426305",53.4807593,-2.2426305,football,Wed Oct 24 19:14:15 +0000 2018,1055175658895298561,"Manchester, England"
45,-0.2584,0.097,0.903,0.0,RT @cubuffs: .@Pac12Network looks at CU junior linebacker @DavionTaylot and his unique journey to college football--he didn't play high sch…,"40.0149856, -105.2705456",40.0149856,-105.2705456,football,Wed Oct 24 19:14:15 +0000 2018,1055175656626102272,"Boulder, CO"
46,0.7603,0.0,0.744,0.256,RT @CBSNews: KIND COP: This cop pulled over to play catch with a boy who was tossing a football by himself https://t.co/ijwx5k0XKX https://…,"51.454513, -2.58791",51.454513,-2.58791,football,Wed Oct 24 19:14:15 +0000 2018,1055175655720148992,"Bristol, England"
47,0.0,0.0,1.0,0.0,RT @majebland: So my little brothers dad is a football coach. This is him imitating his dad. 😭😂 https://t.co/kgumY8b0s6,"30.0932737, -95.9877339",30.0932737,-95.9877339,football,Wed Oct 24 19:14:15 +0000 2018,1055175655221063680,"Prairie View, TX"
51,0.0,0.0,1.0,0.0,"RT @superlivescore: #football #livescore
FINAL TIME 🏁
#PSV 2-2 #Tottenham Hotspur","6.42375, -66.58973",6.42375,-66.58973,football,Wed Oct 24 19:14:14 +0000 2018,1055175651848806402,Venezuela
52,0.636,0.0,0.729,0.271,Primer students AFTER having a mid-week HOCO dance party with football players and cheerleaders! #Shhhhhh #RE https://t.co/vX3htSXU4D,"32.7766642, -96.79698789999999",32.7766642,-96.79698789999999,football,Wed Oct 24 19:14:14 +0000 2018,1055175651026747393,"Dallas, TX"
