,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
1,0.0,0.0,1.0,0.0,"@femigangsta ""te haces la pobre y usas todo Apple"" jajaja.😂 Tienen el chip yankeelandia en la cabeza estos nabos. M… https://t.co/vd3FVBtCqz","-38.416097, -63.61667199999999",-38.416097,-63.61667199999999,apple,Fri Oct 26 04:42:16 +0000 2018,1055680992642514946,Argentina
2,0.0,0.0,1.0,0.0,https://t.co/2nkHwC8oTt,"29.95106579999999, -90.0715323",29.95106579999999,-90.0715323,apple,Fri Oct 26 04:42:16 +0000 2018,1055680992290267136,"New Orleans, LA"
6,0.6369,0.0,0.656,0.344,The best migo came thruuuuu take you takeoff🙏🏽 https://t.co/x0hqZAW6d1,"39.011902, -98.4842465",39.011902,-98.4842465,apple,Fri Oct 26 04:42:16 +0000 2018,1055680991161917441,KS✈️VA✈️TX✈️🇩🇪✈️OH
7,0.296,0.0,0.925,0.075,RT @Apple: Join us on October 30 at 10 a.m. EDT to watch the #AppleEvent live. Tap ❤️ below and we’ll send you updates on event day. https:…,"40.7607793, -111.8910474",40.7607793,-111.8910474,apple,Fri Oct 26 04:42:16 +0000 2018,1055680991010807808,"Salt Lake City, UT"
8,0.5719,0.0,0.85,0.15,It’s been a a little over a month with my #iPhoneXS and I’m still happy with my decision to stick with the smaller size. @Apple,"37.09024, -95.712891",37.09024,-95.712891,apple,Fri Oct 26 04:42:16 +0000 2018,1055680990973169664,United States
9,0.0,0.0,1.0,0.0,Apple Announces Its First Store Opening In Thailand With Redesigned Logo https://t.co/Q5ydSAq1lX https://t.co/jOJcbxTB4A,"51.48158100000001, -3.17909",51.48158100000001,-3.17909,apple,Fri Oct 26 04:42:16 +0000 2018,1055680990650294272,"Cardiff, Wales, UK"
10,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","34.6514983, -83.88534109999999",34.6514983,-83.88534109999999,apple,Fri Oct 26 04:42:16 +0000 2018,1055680990390222848,Neverland
18,0.4767,0.0,0.886,0.114,"RT @k__amin: Iphone XR.

in my personal opinion lah, XR is the improved version of iphone X and the screen is bigger too. Gambar dkt bawah…","36.342545, -95.880844",36.342545,-95.880844,apple,Fri Oct 26 04:42:14 +0000 2018,1055680983478005760,JB
19,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","34.2012124, -118.6038811",34.2012124,-118.6038811,apple,Fri Oct 26 04:42:14 +0000 2018,1055680982647328768,Your heart
20,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","41.9027835, 12.4963655",41.9027835,12.4963655,apple,Fri Oct 26 04:42:14 +0000 2018,1055680982295175169,"Italy,Rome"
23,0.25,0.0,0.867,0.133,RT @ikindasnapped: Samsung to Apple when they created the Samsung Galaxy S6 edge https://t.co/b0jNNaCZV1,"40.0583238, -74.4056612",40.0583238,-74.4056612,apple,Fri Oct 26 04:42:14 +0000 2018,1055680981145972736,"New Jersey, USA"
24,0.0,0.0,1.0,0.0,@Apple But can we get Serena Blazers on the SNKRS app with it?,"38.6606011, -90.2408846",38.6606011,-90.2408846,apple,Fri Oct 26 04:42:14 +0000 2018,1055680981095641089,The Ville
26,0.7482,0.0,0.708,0.292,"RT @torylanez: My Album Out Now!!!!!

LoVE me NOw by Tory Lanez https://t.co/5B0vi9tcXk https://t.co/yizWNFyIrP","29.4241219, -98.49362819999999",29.4241219,-98.49362819999999,apple,Fri Oct 26 04:42:13 +0000 2018,1055680979338227712,"San Antonio, TX"
30,0.5337,0.0,0.865,0.135,"RT @215Wrestling: Crown Jewel will go on as planned, A new Johnny Wrestling, and Hulk Hogan returning?? All this and so much more!! 

Podbe…","33.7589188, -84.3640829",33.7589188,-84.3640829,apple,Fri Oct 26 04:42:13 +0000 2018,1055680977513529344,Everywhere
33,0.0,0.0,1.0,0.0,"RT @dokidoki_dokki: 🕹️Dokiスロットマシン🕹️

涼しい10月🍃そのキーワードとは⁉️

\📸スクショでわかる/

📢応募
RT＆フォロー@dokidoki_live

🎁#QUOカード 5000円 1名➕1000円  3名

コメントで当選率UP🉐ht…","43.0620958, 141.3543763",43.0620958,141.3543763,apple,Fri Oct 26 04:42:13 +0000 2018,1055680976930529280,北海道札幌市
34,0.0,0.0,1.0,0.0,RT @rapsody: https://t.co/X0jOQnhmEP https://t.co/EoLKScZhfL,"-1.2920659, 36.8219462",-1.2920659,36.8219462,apple,Fri Oct 26 04:42:12 +0000 2018,1055680973034135552,nairobi
35,0.296,0.0,0.925,0.075,RT @Apple: Join us on October 30 at 10 a.m. EDT to watch the #AppleEvent live. Tap ❤️ below and we’ll send you updates on event day. https:…,"39.9611755, -82.99879419999999",39.9611755,-82.99879419999999,apple,Fri Oct 26 04:42:12 +0000 2018,1055680972564430848,"Columbus, OH"
38,0.0,0.0,1.0,0.0,RT @ChristiannCalEl: 🔥 https://t.co/nmPo65Q5P8 https://t.co/XkagvwPGu9,"32.7554883, -97.3307658",32.7554883,-97.3307658,apple,Fri Oct 26 04:42:11 +0000 2018,1055680971138363393,"Fort Worth, TX"
39,0.0,0.0,1.0,0.0,RT @unfollow45trump: #DemForce - A Big Reason U.S. Economy Is Accelerating: Government Spending - The Wall Street Journal #VoteBlueToSaveDe…,"37.09024, -95.712891",37.09024,-95.712891,apple,Fri Oct 26 04:42:11 +0000 2018,1055680968789450753,America - The Land of the Free
41,0.0,0.0,1.0,0.0,RT @imtaiki: ใครจะซื้อ iPhone XS และ iPhone XR หากเป็นไปได้ ขอให้ท่านอดทนสักนิด แล้วไปซื้อที่ Apple Store Iconsiam นะครับ แล้วคุณจะได้ที่สุ…,"15.870032, 100.992541",15.870032,100.992541,apple,Fri Oct 26 04:42:10 +0000 2018,1055680967652724737,Thailand
43,0.0,0.0,1.0,0.0,Apple Announces Its First Store Opening In Thailand With Redesigned Logo https://t.co/LBBlDZ4LiQ https://t.co/SKwAYtN3NI,"54.7877149, -6.4923145",54.7877149,-6.4923145,apple,Fri Oct 26 04:42:10 +0000 2018,1055680966042312704,Northern Ireland
44,0.0,0.0,1.0,0.0,RT @imtaiki: ใครจะซื้อ iPhone XS และ iPhone XR หากเป็นไปได้ ขอให้ท่านอดทนสักนิด แล้วไปซื้อที่ Apple Store Iconsiam นะครับ แล้วคุณจะได้ที่สุ…,"15.870032, 100.992541",15.870032,100.992541,apple,Fri Oct 26 04:42:10 +0000 2018,1055680966042116101,Thailand
47,0.0,0.0,1.0,0.0,"RT @sukima_official: #スキマスイッチ「#Revival」Music Video”完全版”が、各主要配信サイトにて本日(10/10)より配信中！
”Barスキマスイッチ”のシーンが新たに追加収録された、YouTubeで公開されている映像には入っていない未公開…","38.300307, 141.040171",38.300307,141.040171,apple,Fri Oct 26 04:42:10 +0000 2018,1055680964272082944,杜の都
49,0.0,0.0,1.0,0.0,Have you voted for @vancejoy’s ‘Lay It On Me’ in Apple Music’s Song of the Year? @AppleMusic #ARIAs⁠ ⁠… https://t.co/w8nHwBX8OY,"-37.8136276, 144.9630576",-37.8136276,144.9630576,apple,Fri Oct 26 04:42:10 +0000 2018,1055680964083429376,"Melbourne, Victoria"
50,-0.4215,0.127,0.82,0.053,RT @katmiriamxo: Yall not seeing man’s eyes? He all levels of heart broken and he just want his cinnamon apple back https://t.co/mxguKGj61z,"32.7766642, -96.79698789999999",32.7766642,-96.79698789999999,apple,Fri Oct 26 04:42:10 +0000 2018,1055680963710255104,dallas
52,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","21.0277644, 105.8341598",21.0277644,105.8341598,apple,Fri Oct 26 04:42:09 +0000 2018,1055680962741190656,"Hà Nội, Việt Nam"
54,0.0,0.0,1.0,0.0,"RT @OFFIClAL_DROP: 📱懸賞＆プレゼントキャンペーン📱

『Apple iPhone XR 256GB』が抽選で
3名様に当たる🎉

📝応募方法
1⃣ フォロー📱
2⃣ この投稿をRT♻️

🎁応募期間は12月1日まで🎁

☟過去当選者を見る
https://t…","36.204824, 138.252924",36.204824,138.252924,apple,Fri Oct 26 04:42:09 +0000 2018,1055680961982001152,日本
55,0.0,0.0,1.0,0.0,RT @rapsody: https://t.co/X0jOQnhmEP https://t.co/EoLKScZhfL,"35.988092, -77.7835159",35.988092,-77.7835159,apple,Fri Oct 26 04:42:09 +0000 2018,1055680959641731072,NC - OK
56,-0.4215,0.127,0.82,0.053,RT @katmiriamxo: Yall not seeing man’s eyes? He all levels of heart broken and he just want his cinnamon apple back https://t.co/mxguKGj61z,"33.7906551, -118.2965084",33.7906551,-118.2965084,apple,Fri Oct 26 04:42:09 +0000 2018,1055680959545171968,"Harbor City, Los Angeles"
