,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.34,0.0,0.833,0.167,@theDamorela I play football and baseball pick one and then get beat in it,"34.1487804, -78.8766916",34.1487804,-78.8766916,football,Wed Oct 24 20:35:38 +0000 2018,1055196137328730114,"Tabor City, NC"
7,0.6697,0.0,0.4,0.6,I fucking love football 😍🔴,"51.8642449, -2.238156",51.8642449,-2.238156,football,Wed Oct 24 20:35:35 +0000 2018,1055196125312049164,"Gloucester, England"
8,0.0,0.0,1.0,0.0,Check out my new blog post - https://t.co/ArC6MIbliC,"42.516131, -83.2625577",42.516131,-83.2625577,football,Wed Oct 24 20:35:35 +0000 2018,1055196125177831429,"Beverly Hills, MI"
9,0.0,0.0,1.0,0.0,"Violences dans un stade de Tunis : 38 policiers blessés, 12 arrestations https://t.co/RS3ZsuSC2x https://t.co/bhRkT79NW3","4.1682138, 10.0807298",4.1682138,10.0807298,football,Wed Oct 24 20:35:34 +0000 2018,1055196122480660481,"Littoral, Cameroon"
11,-0.7881,0.41,0.59,0.0,"PENALTY MISSED from Mane! 

🏴󠁧󠁢󠁥󠁮󠁧󠁿 3-0 🇷🇸 #LIVRED 

Bet #INPLAY 👉🏻 https://t.co/Tz4zNVwbr1","51.5073509, -0.1277583",51.5073509,-0.1277583,football,Wed Oct 24 20:35:34 +0000 2018,1055196120400445440,"London, UK"
12,0.1531,0.122,0.722,0.156,RT @WayneMcGaheeIII: #FSU is embracing the opportunity to go head-to-head with No. 2 Clemson Saturday https://t.co/4w6lmIiZzM,"30.4382559, -84.28073289999999",30.4382559,-84.28073289999999,football,Wed Oct 24 20:35:33 +0000 2018,1055196118349504512,"Tallahassee, Florida"
13,0.2023,0.0,0.87,0.13,Now THIS is the top quality content football twitter exists for. #ChampionsLeague https://t.co/AsHvRqHE4P,"38.9071923, -77.0368707",38.9071923,-77.0368707,football,Wed Oct 24 20:35:33 +0000 2018,1055196117745524739,Washington DC
14,0.7184,0.0,0.739,0.261,Do we really have frank lampard as manager and playing the best football since the jim smith days  #dcfc,"15.454166, 18.732207",15.454166,18.732207,football,Wed Oct 24 20:35:33 +0000 2018,1055196117695193088,the peoples republic of chad
15,-0.4939,0.187,0.714,0.099,RT @ClayTravis: Hey @shaunking would this make Jameis Winston black privilege personified then? Jameis wasn’t investigated for a rape he ma…,"34.3664951, -89.5192484",34.3664951,-89.5192484,football,Wed Oct 24 20:35:33 +0000 2018,1055196114998214657,"Oxford, MS"
16,0.6784,0.095,0.631,0.275,"RT @countrymansongo: Fire birthday! Dr. Patrick Osei Agyemang wishing Ghana football the best in it's  Reformation process! 

Peace!More Fi…","5.6037168, -0.1869644",5.6037168,-0.1869644,football,Wed Oct 24 20:35:32 +0000 2018,1055196112343232517,"Accra, Ghana"
