,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.0,0.0,1.0,0.0,RT @Bruno_Constant: Dix victoires en dix journées en Ligue 1. Battu à Liverpool après avoir été totalement bouffé et mené à la pause face à…,"53.4630589, -2.2913401",53.4630589,-2.2913401,football,Wed Oct 24 20:05:31 +0000 2018,1055188558506573826,Old Trafford Manchester
2,0.7263,0.0,0.451,0.549,Marshall pulls off a stunning save! #hcafc https://t.co/yESYHEhPl3,"53.7456709, -0.3367413",53.7456709,-0.3367413,football,Wed Oct 24 20:05:30 +0000 2018,1055188556321341445,"Hull, England"
3,0.6486,0.0,0.813,0.187,RT @_Rob_B: Sarri and Emery have been with their clubs for five minutes and play better football than Mourinho has managed in 2 years at #M…,"53.4807593, -2.2426305",53.4807593,-2.2426305,football,Wed Oct 24 20:05:30 +0000 2018,1055188556178776064,"Manchester, England"
5,0.6841,0.0,0.838,0.162,"RT @LoeyisRJ: LMAO at this point they ALL are. From baseball, basketball, soccer, football, all the way down to the ART ones. Band? u bet 😂…","29.7857853, -95.8243956",29.7857853,-95.8243956,football,Wed Oct 24 20:05:30 +0000 2018,1055188554664591360,"Katy, TX"
7,0.2146,0.13,0.705,0.165,"RT @Iceegabb66: FC Barcelona vs Internazionale Milano ⚽
Champions League 📡

CRAZY GAME !!

//

🎖 Football Live Stream 🎖

LIVE - YouTube  ➤…","38.963745, 35.243322",38.963745,35.243322,football,Wed Oct 24 20:05:29 +0000 2018,1055188548868100096,Türkiye
10,0.5622,0.0,0.794,0.206,"CHAMPIONSHIP #NEWS: Well... 👀

Do we have a comeback on our hands? 🔴⚪️ https://t.co/Ki1O3o8Fuz #football #uk https://t.co/xMSWC7S5sO","55.378051, -3.435973",55.378051,-3.435973,football,Wed Oct 24 20:05:28 +0000 2018,1055188545894264833,UK
13,0.0,0.0,1.0,0.0,"RT @Francois_Ruffin: Vous connaissez le branding, Madame la ministre? C'est le championnat de France de football qui devient la #Ligue1Conf…","48.8499198, 2.6370411",48.8499198,2.6370411,football,Wed Oct 24 20:05:27 +0000 2018,1055188541603540993,"Ile-de-France, France"
16,0.6124,0.068,0.636,0.295,"@bilalpowell29 as a fantasy football fan, I want to say get better soon man. It's a tough break. Pulling for you.","38.9592201, -85.8902547",38.9592201,-85.8902547,football,Wed Oct 24 20:05:26 +0000 2018,1055188538998878210,"Seymour Indiana, "
17,0.1531,0.135,0.709,0.155,"RT @zach_barnett: Many acknowledge it, but few are brave enough to say it. David Cutcliffe breaks the silence: Offensive linemen are ""the g…","39.9611755, -82.99879419999999",39.9611755,-82.99879419999999,football,Wed Oct 24 20:05:26 +0000 2018,1055188538986299392,"Columbus, OH"
18,-0.6705,0.268,0.732,0.0,How fucking tedious is Twitter when every single trend is football related? Bore the fuck off. https://t.co/h2kPBvqyPJ,"55.378051, -3.435973",55.378051,-3.435973,football,Wed Oct 24 20:05:26 +0000 2018,1055188538961117186,Britain
